년도,분기,행정동_코드,행정동_코드_명,월평균소득금액,지출총금액
2020,2,11350710,상계9동,2955988,1255644000
2020,2,11350720,상계10동,3132098,753574000
2020,2,11380510,녹번동,3055864,3688000000
2020,2,11380520,불광1동,3182963,5853149000
2020,2,11380530,불광2동,2396457,3798233000
2020,2,11380551,갈현1동,2481200,5210887000
2020,2,11380552,갈현2동,2539257,5806801000
2020,2,11380560,구산동,2602334,2257897000
2020,2,11380570,대조동,2535013,6578666000
2020,2,11380580,응암1동,2726133,4890045000
2020,2,11380590,응암2동,3510245,1815343000
2020,2,11380600,응암3동,2360910,5865121000
2020,2,11380625,역촌동,2521877,6168277000
2020,2,11380631,신사1동,2637581,3935850000
2020,2,11380632,신사2동,2635300,1145930000
2020,2,11380640,증산동,2838450,2275712000
2020,2,11380650,수색동,3253972,868329000
2020,2,11380690,진관동,4070863,9973471000
2020,2,11410520,천연동,4197718,2092655000
2020,2,11410555,북아현동,4172659,2173575000
2020,2,11410565,충현동,3210231,2895394000
2020,2,11410585,신촌동,3331768,17581689000
2020,2,11410615,연희동,3383749,81524664000
2020,2,11410620,홍제1동,3459117,2724007000
2020,2,11410640,홍제3동,2807766,3060171000
2020,2,11410655,홍제2동,3664523,1436937000
2020,2,11410660,홍은1동,3093859,1100161000
2020,2,11410685,홍은2동,2874442,2570954000
2020,2,11410690,남가좌1동,4622839,2810543000
2020,2,11410700,남가좌2동,3237719,3565758000
2020,2,11410710,북가좌1동,4005416,1670625000
2020,2,11410720,북가좌2동,2590646,3291640000
2020,2,11440555,아현동,5237419,374246630000
2020,2,11440565,공덕동,4047702,6972804000
2020,2,11440585,도화동,4217433,6189932000
2020,2,11440590,용강동,4787212,5889875000
2020,2,11440600,대흥동,3421062,4084985000
2020,2,11440610,염리동,4051438,21747528000
2020,2,11440630,신수동,4157605,2555949000
2020,2,11440655,서강동,4339738,4705488000
2020,2,11440660,서교동,3212258,40172550000
2020,2,11440680,합정동,3195027,7684072000
2020,2,11440690,망원1동,2802536,5306704000
2020,2,11440700,망원2동,2912810,2913588000
2020,2,11440710,연남동,2980162,6416264000
2020,2,11440720,성산1동,2814646,3259213000
2020,2,11440730,성산2동,3521472,7495875000
2020,2,11440740,상암동,4158486,17473361000
2020,2,11470510,목1동,5667672,231066640000
2020,2,11470520,목2동,3244963,5358073000
2020,2,11470530,목3동,3101712,5634784000
2020,2,11470540,목4동,3426858,4690238000
2020,2,11470550,목5동,5987821,9888187000
2020,2,11470560,신월1동,2227154,2795855000
2020,2,11470570,신월2동,2727225,2081212000
2020,2,11470580,신월3동,2152244,2265594000
2020,2,11470590,신월4동,2639083,2048408000
2020,2,11470600,신월5동,2615553,2435043000
2020,2,11470610,신월6동,2857257,1441050000
2020,2,11470611,신월7동,2343943,1958815000
2020,2,11470620,신정1동,5046256,3647485000
2020,2,11470630,신정2동,4725315,3176145000
2020,2,11470640,신정3동,3158844,3615847000
2020,2,11470650,신정4동,2609700,8262529000
2020,2,11470670,신정6동,5384412,2257312000
2020,2,11470680,신정7동,4094404,3440412000
2020,2,11500510,염창동,4127504,6038290000
2020,2,11500520,등촌1동,3322838,7950213000
2020,2,11500530,등촌2동,3352636,2298234000
2020,2,11500535,등촌3동,3403390,8335582000
2020,2,11500540,화곡1동,2485455,9732171000
2020,2,11500550,화곡2동,2385531,1836510000
2020,2,11500560,화곡3동,3132782,4437796000
2020,2,11500570,화곡4동,2423768,3784451000
2020,2,11500590,화곡본동,2398795,5414631000
2020,2,11500591,화곡6동,3040513,6362696000
2020,2,11500593,화곡8동,2473381,3645495000
2020,2,11500603,가양1동,3560388,54962465000
2020,2,11500604,가양2동,3065320,2804212000
2020,2,11500605,가양3동,3047051,585894000
2020,2,11500611,발산1동,3192517,14469712000
2020,2,11500615,우장산동,4135674,6344851000
2020,2,11500620,공항동,2896818,9760400000
2020,2,11500630,방화1동,3407916,6019207000
2020,2,11500640,방화2동,2708397,6686223000
2020,2,11500641,방화3동,3044446,1583044000
2020,2,11530510,신도림동,4380318,9162521000
2020,2,11530520,구로1동,3368067,2100735000
2020,2,11530530,구로2동,2453690,10032535000
2020,2,11530540,구로3동,2888444,837457742000
2020,2,11530550,구로4동,2617060,4123824000
2020,2,11530560,구로5동,3213284,9863919000
2020,2,11530595,가리봉동,2336331,1158601000
2020,2,11530720,고척1동,2972418,5778997000
2020,2,11530730,고척2동,2882639,2575875000
2020,2,11530740,개봉1동,2805757,4011925000
2020,2,11530750,개봉2동,3068971,3039975000
2020,2,11530760,개봉3동,2512790,2576015000
2020,2,11530770,오류1동,2574851,2933408000
2020,2,11530780,오류2동,2781178,3964631000
2020,2,11530790,수궁동,2682295,2124576000
2020,2,11530800,항동,3007261,667346000
2020,2,11545510,가산동,2567594,97327139000
2020,2,11545610,독산1동,3000453,10673086000
2020,2,11545620,독산2동,2251577,2302668000
2020,2,11545630,독산3동,2386851,3589037000
2020,2,11545640,독산4동,2255044,2043864000
2020,2,11545670,시흥1동,2757307,8732011000
2020,2,11545680,시흥2동,3181421,601542000
2020,2,11545690,시흥3동,2516251,1014466000
2020,2,11545700,시흥4동,2405620,1042679000
2020,2,11545710,시흥5동,2375052,1533208000
2020,2,11560515,영등포본동,3286751,2744830000
2020,2,11560535,영등포동,3570107,23269738000
2020,2,11560540,여의동,5590853,254307888000
2020,2,11560550,당산1동,3536432,4464487000
2020,2,11560560,당산2동,4130932,8985463000
2020,2,11560585,도림동,3031484,2312752000
2020,2,11560605,문래동,4019445,9338265000
2020,2,11560610,양평1동,3508250,3931355000
2020,2,11560620,양평2동,3672088,5730110000
2020,2,11560630,신길1동,2780044,3114865000
2020,2,11560650,신길3동,3085442,2935997000
2020,2,11560660,신길4동,2717791,585246000
2020,2,11560670,신길5동,2656511,1152987000
2020,2,11560680,신길6동,2954616,4019886000
2020,2,11560690,신길7동,3616070,2074266000
2020,2,11560700,대림1동,2582442,2696537000
2020,2,11560710,대림2동,2686240,2578959000
2020,2,11560720,대림3동,2907933,5497465000
2020,2,11590510,노량진1동,3583099,7170228000
2020,2,11590520,노량진2동,2420761,3872406000
2020,2,11590530,상도1동,3875896,5892365000
2020,2,11590540,상도2동,3826699,3836808000
2020,2,11590550,상도3동,2575897,2803190000
2020,2,11590560,상도4동,2563258,1967848000
2020,2,11590605,흑석동,4224946,7892612000
2020,2,11590620,사당1동,2855173,6776483000
2020,2,11590630,사당2동,3884988,6664409000
2020,2,11590640,사당3동,3890035,2590397000
2020,2,11590650,사당4동,2844168,2077943000
2020,2,11590651,사당5동,3047661,625806000
2020,2,11590660,대방동,3524765,6013263000
2020,2,11590670,신대방1동,3845094,2579494000
2020,2,11590680,신대방2동,3340157,81432108000
2020,2,11620525,보라매동,2529995,12232007000
2020,2,11620545,청림동,3682775,1379583000
2020,2,11620565,성현동,3455108,1337471000
2020,2,11620575,행운동,2889475,5636199000
2020,2,11620585,낙성대동,3225725,7043037000
2020,2,11620595,청룡동,2768161,8090452000
2020,2,11620605,은천동,3063077,5319399000
2020,2,11620615,중앙동,2633493,4943069000
2020,2,11620625,인헌동,2783693,3354477000
2020,2,11620630,남현동,3234026,4274163000
2020,2,11620645,서원동,2412001,9426892000
2020,2,11620655,신원동,2403237,1619129000
2020,2,11620665,서림동,2530625,2193321000
2020,2,11620685,신사동,2430662,2886886000
2020,2,11620695,신림동,2434279,8251739000
2020,2,11620715,난향동,3262195,683011000
2020,2,11620725,조원동,2523192,4457334000
2020,2,11620735,대학동,2622408,6760230000
2020,2,11620745,삼성동,2593695,1685074000
2020,2,11620765,미성동,2676537,3551513000
2020,2,11620775,난곡동,2268676,2355348000
2020,2,11650510,서초1동,4769119,8737554000
2020,2,11650520,서초2동,5196131,168094004000
2020,2,11650530,서초3동,4678950,17967916000
2020,2,11650531,서초4동,6475383,29036767000
2020,2,11650540,잠원동,5458458,8109160000
2020,2,11650550,반포본동,5583021,1621636000
2020,2,11650560,반포1동,5338302,7820645000
2020,2,11650570,반포2동,6812331,1358745000
2020,2,11650580,반포3동,6140775,4362105000
2020,2,11650581,반포4동,5280483,21315517000
2020,2,11650590,방배본동,4856162,12131075000
2020,2,11650600,방배1동,4069239,6054858000
2020,2,11650610,방배2동,3864301,108876978000
2020,2,11650620,방배3동,4681587,4158622000
2020,2,11650621,방배4동,4557937,5222784000
2020,2,11650651,양재1동,4173236,9673441000
2020,2,11650652,양재2동,3222382,7369630000
2020,2,11650660,내곡동,4047063,2299524000
2020,2,11680510,신사동,5099915,34437201000
2020,2,11680521,논현1동,3277066,35512824000
2020,2,11680531,논현2동,3973993,21179218000
2020,2,11680545,압구정동,5808537,42619981000
2020,2,11680565,청담동,5010204,30141520000
2020,2,11680580,삼성1동,5098096,133918349000
2020,2,11680590,삼성2동,5055114,12384452000
2020,2,11680600,대치1동,7421305,10024399000
2020,2,11680610,대치2동,6017362,41436770000
2020,2,11680630,대치4동,4101144,50542726000
2020,2,11680640,역삼1동,3607265,918894370000
2020,2,11680650,역삼2동,5367397,530692228000
2020,2,11680655,도곡1동,5412484,22996562000
2020,2,11680656,도곡2동,6567504,42451216000
2020,2,11680660,개포1동,5336373,216016000
2020,2,11680670,개포2동,5195802,1944534000
2020,2,11680690,개포4동,3550527,3125284000
2020,2,11680700,세곡동,3885403,5110606000
2020,2,11680720,일원본동,5444886,2624510000
2020,2,11680730,일원1동,3022931,1898025000
2020,2,11680740,일원2동,4553185,1486773000
2020,2,11680750,수서동,3847379,44834142000
2020,2,11710510,풍납1동,3011150,1159047000
2020,2,11710520,풍납2동,3891704,4601335000
2020,2,11710531,거여1동,2789100,1708979000
2020,2,11710532,거여2동,3033238,2481673000
2020,2,11710540,마천1동,2435636,1623955000
2020,2,11710550,마천2동,2339431,3507391000
2020,2,11710561,방이1동,3970520,5534382000
2020,2,11710562,방이2동,2928271,14448142000
2020,2,11710566,오륜동,6095160,1857819000
2020,2,11710570,오금동,3510674,5532096000
2020,2,11710580,송파1동,3129216,7495322000
2020,2,11710590,송파2동,4370970,2792921000
2020,2,11710600,석촌동,2927911,9127333000
2020,2,11710610,삼전동,2779980,6928701000
2020,2,11710620,가락본동,3521561,7890970000
2020,2,11710631,가락1동,4973588,4072395000
2020,2,11710632,가락2동,3910198,5631972000
2020,2,11710641,문정1동,3568357,3330219000
2020,2,11710642,문정2동,4425648,23568226000
2020,2,11710646,장지동,3263464,3750059000
2020,2,11710647,위례동,4202887,3947437000
2020,2,11710650,잠실본동,3079387,16143596000
2020,2,11710670,잠실2동,6352641,2530025000
2020,2,11710680,잠실3동,5452682,4483266000
2020,2,11710690,잠실4동,6007987,1309177000
2020,2,11710710,잠실6동,5237775,18857565000
2020,2,11710720,잠실7동,6014516,285280000
2020,2,11740515,강일동,3073250,3096666000
2020,2,11740520,상일동,3690212,3097188000
2020,2,11740530,명일1동,3540203,5806750000
2020,2,11740540,명일2동,4514278,4370073000
2020,2,11740550,고덕1동,4618641,2078865000
2020,2,11740560,고덕2동,2465499,2051857000
2020,2,11740570,암사1동,2852157,5425229000
2020,2,11740580,암사2동,3688535,3077329000
2020,2,11740590,암사3동,4470889,1406129000
2020,2,11740600,천호1동,2473111,2405195000
2020,2,11740610,천호2동,2749741,100104863000
2020,2,11740620,천호3동,3165328,4238911000
2020,2,11740640,성내1동,3438376,4755944000
2020,2,11740650,성내2동,2824592,6472972000
2020,2,11740660,성내3동,2897346,6214389000
2020,2,11740685,길동,2840603,10700349000
2020,2,11740690,둔촌1동,3596734,22618000
2020,2,11740700,둔촌2동,3414406,3587473000
2020,3,11110515,청운효자동,3780222,2288021000
2020,3,11110530,사직동,5007768,37437954000
2020,3,11110540,삼청동,3442534,1707879000
2020,3,11110550,부암동,3647449,1100315000
2020,3,11110560,평창동,4504006,2448723000
2020,3,11110570,무악동,5136717,1876730000
2020,3,11110580,교남동,4616890,1319182000
2020,3,11110600,가회동,3479766,1428749000
2020,3,11110615,종로1?2?3?4가동,3245251,189847645000
2020,3,11110630,종로5?6가동,2531450,6744811000
2020,3,11110640,이화동,3024996,8674789000
2020,3,11110650,혜화동,3333112,6505537000
2020,3,11110670,창신1동,2393308,1703095000
2020,3,11110680,창신2동,2112817,756989000
2020,3,11110690,창신3동,3006052,313346000
2020,3,11110700,숭인1동,2868519,654631000
2020,3,11110710,숭인2동,2607311,1565240000
2020,3,11140520,소공동,5380521,1304888564000
2020,3,11140540,회현동,4442451,552489041000
2020,3,11140550,명동,3733600,41845109000
2020,3,11140570,필동,3033044,3485097000
2020,3,11140580,장충동,2895026,1761663000
2020,3,11140590,광희동,3229604,8846934000
2020,3,11140605,을지로동,3082514,18793740000
2020,3,11140615,신당동,2816850,3830145000
2020,3,11140625,다산동,2679845,2734840000
2020,3,11140635,약수동,3894878,2420267000
2020,3,11140645,청구동,3566241,1389278000
2020,3,11140650,신당5동,3027979,1659890000
2020,3,11140665,동화동,3621349,1680804000
2020,3,11140670,황학동,3247840,2900115000
2020,3,11140680,중림동,4435938,2030799000
2020,3,11170510,후암동,3013677,1853982000
2020,3,11170520,용산2가동,2540319,114880013000
2020,3,11170530,남영동,3183091,50105636000
2020,3,11170555,청파동,2608804,2539205000
2020,3,11170560,원효로1동,4450695,2558197000
2020,3,11170570,원효로2동,3817026,800371000
2020,3,11170580,효창동,3523201,1010801000
2020,3,11170590,용문동,3568910,1297151000
2020,3,11170625,한강로동,4948344,29753086000
2020,3,11170630,이촌1동,5974291,2779825000
2020,3,11170640,이촌2동,3596083,1348660000
2020,3,11170650,이태원1동,3682946,4207090000
2020,3,11170660,이태원2동,3261019,1642851000
2020,3,11170685,한남동,4381088,10331570000
2020,3,11170690,서빙고동,4208562,1151713000
2020,3,11170700,보광동,2545653,1011519000
2020,3,11200520,왕십리2동,3474994,1687819000
2020,3,11200535,왕십리도선동,4015131,7204835000
2020,3,11200540,마장동,3021967,4848000000
2020,3,11200550,사근동,3099614,4485228000
2020,3,11200560,행당1동,3900841,5175992000
2020,3,11200570,행당2동,4408744,1399182000
2020,3,11200580,응봉동,3858472,456709000
2020,3,11200590,금호1가동,4010011,1026535000
2020,3,11200615,금호2?3가동,3751434,2026444000
2020,3,11200620,금호4가동,4442144,2665198000
2020,3,11200645,옥수동,4836487,2923793000
2020,3,11200650,성수1가1동,3870717,2474679000
2020,3,11200660,성수1가2동,3263294,6387478000
2020,3,11200670,성수2가1동,2900762,5182697000
2020,3,11200690,성수2가3동,3358391,11146180000
2020,3,11200720,송정동,2566462,708532000
2020,3,11200790,용답동,2484354,7681788000
2020,3,11215710,화양동,2470026,13587007000
2020,3,11215730,군자동,2604535,4220106000
2020,3,11215740,중곡1동,2542359,4084490000
2020,3,11215750,중곡2동,2555101,3237756000
2020,3,11215760,중곡3동,2390961,2394555000
2020,3,11215770,중곡4동,2523958,2873354000
2020,3,11215780,능동,2846023,4663427000
2020,3,11215810,광장동,5284540,3454529000
2020,3,11215820,자양1동,2745988,4244212000
2020,3,11215830,자양2동,2999213,3176323000
2020,3,11215840,자양3동,4353416,3573430000
2020,3,11215847,자양4동,2795134,6250513000
2020,3,11215850,구의1동,2683701,3604584000
2020,3,11215860,구의2동,2948328,3614571000
2020,3,11215870,구의3동,4010979,9749011000
2020,3,11230536,용신동,2894254,13460379000
2020,3,11230545,제기동,2792227,6968981000
2020,3,11230560,전농1동,3070695,4379563000
2020,3,11230570,전농2동,3136080,1524803000
2020,3,11230600,답십리1동,3538405,5952206000
2020,3,11230610,답십리2동,3049260,4782164000
2020,3,11230650,장안1동,2863708,9449290000
2020,3,11230660,장안2동,2920490,9282349000
2020,3,11230705,청량리동,2860315,3387888000
2020,3,11230710,회기동,3217279,8757899000
2020,3,11230720,휘경1동,2722774,2880615000
2020,3,11230730,휘경2동,3071586,1788909000
2020,3,11230740,이문1동,3000929,2356862000
2020,3,11230750,이문2동,3137841,1430788000
2020,3,11260520,면목2동,2322173,3129133000
2020,3,11260540,면목4동,2573570,824762000
2020,3,11260550,면목5동,2233073,1617397000
2020,3,11260565,면목본동,2336892,3596042000
2020,3,11260570,면목7동,2655671,3418928000
2020,3,11260575,면목3?8동,2354962,3379181000
2020,3,11260580,상봉1동,2969913,3335829000
2020,3,11260590,상봉2동,2575432,7328874000
2020,3,11260600,중화1동,2518956,1439573000
2020,3,11260610,중화2동,2253552,3837624000
