연도,분기,행정동_코드,행정동_코드_명,abs_q,프랜차이즈_점포_수,임대시세_per_m2,개업_점포_수,교통시설_수,의료시설_수,교육시설_수,상업시설_수,공공시설_수,임대료대비수익성,개업률_QoQ_diff,개업률_YoY_diff,개업률_diff_roll4,추정매출액_QoQ_diff,추정매출액_YoY_diff,추정매출액_diff_roll4,총_유동인구_수_QoQ_diff,총_유동인구_수_YoY_diff,총_유동인구_수_diff_roll4,IS_RENT_MISSING,Y
2023,4,11650540,잠원동,15,136,112993,58,25.0,13.0,3.0,0.0,11.0,712496.8267326294,-0.1299999999999999,0.29000000000000004,0.07250000000000006,3411416970.0,4700515419.0,1175128854.75,17398.0,-240502.0,-60125.5,0,0.16510869200283776
2023,4,11650550,반포본동,15,13,0,1,6.0,2.0,5.0,1.0,4.0,0.0,-1.2,-0.43000000000000005,-0.10749999999999998,348351325.0,448869388.0,112217347.0,2467.0,-9232.0,-2308.0,1,-1.602682819009118
2023,4,11650560,반포1동,15,133,160150,69,27.0,21.0,5.0,0.0,12.0,486402.3204870434,1.37,-0.6199999999999997,-0.15499999999999992,-2696910696.0,4120534273.0,1030133568.25,-16859.0,-176566.0,-44141.5,0,0.5274572540545
2023,4,11650570,반포2동,15,34,218412,53,26.0,5.0,3.0,1.0,9.0,149811.5252138161,-4.449999999999999,9.76,2.4400000000000004,960476177.0,6941963911.0,1735490977.75,147527.0,190523.0,47630.75,0,-0.06919669882786288
2023,4,11650580,반포3동,15,79,115831,24,18.0,11.0,2.0,0.0,10.0,863557.4264661446,-0.8799999999999999,-1.13,-0.2825,2384358941.0,12819041179.0,3204760294.75,172342.0,371484.0,92871.0,0,-0.053170083064329306
2023,4,11650581,반포4동,15,304,176130,59,36.0,13.0,4.0,1.0,19.0,635210.7338329643,-0.31000000000000005,-0.44000000000000017,-0.11000000000000004,2315575504.0,2638766918.0,659691729.5,170845.0,-322747.0,-80686.75,0,0.5666545173803306
2023,4,11650590,방배본동,15,87,103419,23,25.0,16.0,1.0,1.0,8.0,513404.49135071895,-1.3199999999999998,-0.77,-0.1925,723785144.0,2022894458.0,505723614.5,-30962.0,-198733.0,-49683.25,0,0.56399282822065
2023,4,11650600,방배1동,15,147,124416,65,20.0,11.0,4.0,1.0,7.0,605330.035694766,-1.3500000000000005,0.9499999999999997,0.23749999999999993,-3386234327.0,6774156194.0,1693539048.5,36315.0,-145863.0,-36465.75,0,0.3914283891173555
2023,4,11650610,방배2동,15,123,114469,51,38.0,3.0,3.0,2.0,6.0,429847.40845993237,0.1200000000000001,-0.7399999999999998,-0.18499999999999994,2916496933.0,728686491.0,182171622.75,-89558.0,-191390.0,-47847.5,0,0.2607597249747941
2023,4,11650620,방배3동,15,51,122085,15,50.0,8.0,10.0,0.0,7.0,222884.56887414507,-0.95,0.3600000000000001,0.09000000000000002,1022564391.0,1168846234.0,292211558.5,112043.0,234153.0,58538.25,0,-0.3713598177563313
2023,4,11650621,방배4동,15,129,105925,45,32.0,11.0,6.0,1.0,13.0,590602.3649280152,-0.25,-1.0500000000000003,-0.26250000000000007,3685905898.0,-722026490.0,-180506622.5,102529.0,-56980.0,-14245.0,0,0.47285958260303423
2023,4,11650651,양재1동,15,252,129559,94,88.0,21.0,9.0,0.0,23.0,982856.759136764,-0.13999999999999968,-0.06000000000000005,-0.015000000000000013,5680751292.0,13457271337.0,3364317834.25,-134824.0,-252460.0,-63115.0,0,0.13120534863441113
2023,4,11650652,양재2동,15,208,111509,96,58.0,11.0,4.0,1.0,18.0,1323871.4771005032,-0.7800000000000002,0.20999999999999996,0.05249999999999999,18322700294.0,4305371073.0,1076342768.25,-27816.0,-129732.0,-32433.0,0,-0.11291291070182852
2023,4,11650660,내곡동,15,56,92281,22,86.0,3.0,6.0,1.0,6.0,67445.86636469046,0.2999999999999998,-1.4100000000000001,-0.35250000000000004,-105842016.0,546084436.0,136521109.0,31970.0,-153978.0,-38494.5,0,-1.347095644433674
2023,4,11680510,신사동,15,279,153685,144,13.0,36.0,6.0,2.0,17.0,1803757.359781371,0.5899999999999999,-0.7100000000000004,-0.1775000000000001,3485778574.0,-3117794819.0,-779448704.75,-27445.0,-232355.0,-58088.75,0,0.893881652549033
2023,4,11680521,논현1동,15,316,160054,151,26.0,46.0,1.0,9.0,19.0,1761717.9592200133,0.1499999999999999,-0.28000000000000025,-0.07000000000000006,20038466342.0,8337929723.0,2084482430.75,-108592.0,-289444.0,-72361.0,0,1.148193859764519
2023,4,11680531,논현2동,15,362,142870,230,34.0,34.0,7.0,2.0,24.0,1461136.9326590607,0.8999999999999999,0.21999999999999975,0.05499999999999994,21584742429.0,-12915055424.0,-3228763856.0,19566.0,608652.0,152163.0,0,1.008684546342965
2023,4,11680545,압구정동,15,243,189908,130,20.0,35.0,6.0,6.0,29.0,1961980.460328159,-0.23999999999999977,-0.79,-0.1975,23803940692.0,6882819045.0,1720704761.25,-211755.0,-496189.0,-124047.25,0,1.070697246537576
2023,4,11680565,청담동,15,193,178123,139,26.0,31.0,7.0,0.0,30.0,1555707.490161293,-0.029999999999999805,0.5800000000000001,0.14500000000000002,13820198933.0,-18708896272.0,-4677224068.0,-322318.0,-588803.0,-147200.75,0,0.906926643250424
2023,4,11680580,삼성1동,15,302,214118,78,41.0,16.0,4.0,2.0,32.0,1372192.5397724619,-1.3000000000000003,-1.08,-0.27,12259350708.0,-20811994701.0,-5202998675.25,-99546.0,-83769.0,-20942.25,0,0.8581236829464789
2023,4,11680590,삼성2동,15,223,177973,109,32.0,11.0,3.0,0.0,21.0,525322.9027436746,0.98,-1.0,-0.25,4926258476.0,-3747778868.0,-936944717.0,-67129.0,-44950.0,-11237.5,0,0.798369954266063
2023,4,11680600,대치1동,15,107,200146,31,24.0,13.0,6.0,0.0,15.0,626808.5516373047,0.31999999999999984,0.13999999999999968,0.03499999999999992,-4901011075.0,4932436965.0,1233109241.25,-203863.0,-19737.0,-4934.25,0,0.46465337557087105
2023,4,11680610,대치2동,15,248,187487,103,41.0,22.0,4.0,0.0,32.0,905140.4533060959,0.75,0.31999999999999984,0.07999999999999996,-5293651200.0,5462870734.0,1365717683.5,-288450.0,14053.0,3513.25,0,0.7770165225249696
2023,4,11680630,대치4동,15,388,160349,143,14.0,20.0,2.0,1.0,16.0,1404422.492962226,0.09999999999999964,-0.48,-0.12,8583105433.0,-1455103562.0,-363775890.5,-554273.0,243679.0,60919.75,0,1.5449495024919087
2023,4,11680640,역삼1동,15,950,177055,405,45.0,68.0,2.0,4.0,64.0,3031247.876637203,0.14000000000000012,-0.009999999999999787,-0.0024999999999999467,2244825518.0,-14006992521.0,-3501748130.25,-558354.0,-725456.0,-181364.0,0,1.7869665145566345
2023,4,11680650,역삼2동,15,229,172774,129,31.0,27.0,5.0,0.0,17.0,593449.3821061039,0.46999999999999975,0.10999999999999988,0.02749999999999997,3910253386.0,-2495395879.0,-623848969.75,-67047.0,-91877.0,-22969.25,0,1.3904655992095296
2023,4,11680655,도곡1동,15,117,131320,38,28.0,25.0,6.0,0.0,13.0,523480.13802162657,0.10000000000000009,0.31000000000000005,0.07750000000000001,-274971870.0,-621546598.0,-155386649.5,78996.0,741997.0,185499.25,0,0.7570494586017328
2023,4,11680656,도곡2동,15,112,219231,52,28.0,10.0,6.0,0.0,30.0,327019.70343610167,0.8300000000000001,0.9299999999999997,0.23249999999999993,3109212372.0,637116146.0,159279036.5,-102385.0,-152207.0,-38051.75,0,0.8184585535690965
2023,4,11680660,개포1동,15,6,0,7,29.0,1.0,3.0,0.0,2.0,0.0,-6.87,1.1600000000000001,0.29000000000000004,6450168.0,8252601.0,2063150.25,182157.0,86748.0,21687.0,1,-1.5007259278199374
2023,4,11680670,개포2동,15,99,166407,39,53.0,9.0,13.0,0.0,6.0,169642.41863623526,-0.8199999999999998,-1.4300000000000002,-0.35750000000000004,2432083083.0,6114706595.0,1528676648.75,32217.0,348641.0,87160.25,0,-0.09225634576863272
2023,4,11680690,개포4동,15,94,100549,78,49.0,7.0,4.0,0.0,7.0,562361.1689723418,0.7699999999999996,1.0799999999999996,0.2699999999999999,-719769871.0,-3620416850.0,-905104212.5,-122358.0,74874.0,18718.5,0,0.07439146368402423
2023,4,11680700,세곡동,15,164,121509,52,95.0,9.0,9.0,0.0,5.0,295589.46638520603,-1.08,-0.029999999999999805,-0.007499999999999951,1675865544.0,1687645799.0,421911449.75,-16719.0,130384.0,32596.0,0,-0.6916864625404225
2023,4,11680720,일원본동,15,45,0,6,33.0,16.0,7.0,0.0,8.0,0.0,-2.24,-1.7,-0.42500000000000004,-253352458.0,220417602.0,55104400.5,4911.0,38138.0,9534.5,1,-0.8725060351440724
2023,4,11680730,일원1동,15,86,94398,35,18.0,11.0,4.0,0.0,5.0,348645.0041420369,0.40000000000000036,1.35,0.3375,2584664124.0,5384857094.0,1346214273.5,-55101.0,-123786.0,-30946.5,0,-0.09488505239162325
2023,4,11680740,일원2동,15,34,175003,10,14.0,6.0,4.0,0.0,6.0,22382.056307606155,-0.20999999999999996,-1.6400000000000001,-0.41000000000000003,-50202314.0,-1102194121.0,-275548530.25,73797.0,66448.0,16612.0,0,-1.2438140271640081
2023,4,11680750,수서동,15,120,173129,25,25.0,11.0,6.0,0.0,6.0,335117.89798936056,-0.08999999999999986,-0.4299999999999997,-0.10749999999999993,-1256733814.0,-3818893246.0,-954723311.5,-25568.0,-54137.0,-13534.25,0,0.3383908231313451
2023,4,11710510,풍납1동,15,33,134567,6,6.0,7.0,2.0,0.0,3.0,80941.97870949045,-1.98,-1.13,-0.2825,51063530.0,-489796648.0,-122449162.0,61143.0,-181957.0,-45489.25,0,-0.7505315762578322
2023,4,11710520,풍납2동,15,78,87395,17,25.0,27.0,11.0,0.0,10.0,312727.2699239087,-0.10999999999999988,-1.7399999999999998,-0.43499999999999994,304986396.0,-941741649.0,-235435412.25,-66688.0,-18945.0,-4736.25,0,-0.8089998002039929
2023,4,11710531,거여1동,15,54,82678,23,7.0,2.0,2.0,1.0,2.0,222129.2718740173,0.2999999999999998,-0.8900000000000001,-0.22249999999999998,745654588.0,-183917147.0,-45979286.75,25860.0,5268.0,1317.0,0,-0.2642898894602854
2023,4,11710532,거여2동,15,90,153342,26,11.0,13.0,3.0,0.0,6.0,183740.67727693653,-2.2800000000000002,-2.0700000000000003,-0.5175000000000001,1796762204.0,1472637904.0,368159476.0,24010.0,-35107.0,-8776.75,0,0.07474116952916464
2023,4,11710540,마천1동,15,45,80056,17,16.0,8.0,2.0,1.0,5.0,422848.8987958429,-0.4099999999999997,-0.45999999999999996,-0.11499999999999999,-4141801300.0,-612052050.0,-153013012.5,3336.0,-53198.0,-13299.5,0,-0.5860622783786424
2023,4,11710550,마천2동,15,73,160176,21,12.0,14.0,1.0,0.0,5.0,242778.83993856757,-0.20000000000000018,-1.6400000000000001,-0.41000000000000003,1338947757.0,-2205500483.0,-551375120.75,68222.0,-130869.0,-32717.25,0,-0.17219482545310008
2023,4,11710561,방이1동,15,122,100192,41,12.0,10.0,6.0,0.0,3.0,475161.7372345097,0.29000000000000004,-1.0499999999999998,-0.26249999999999996,2212995570.0,6822982958.0,1705745739.5,151447.0,87230.0,21807.5,0,0.49225352264509076
2023,4,11710562,방이2동,15,256,136490,115,14.0,18.0,2.0,0.0,8.0,910634.7515056048,0.40000000000000036,-0.9099999999999993,-0.2274999999999998,6113738096.0,3510148616.0,877537154.0,109333.0,-142387.0,-35596.75,0,1.4040727051203925
2023,4,11710566,오륜동,15,56,0,7,18.0,6.0,19.0,0.0,10.0,0.0,-1.18,-2.58,-0.645,941202620.0,745493435.0,186373358.75,8050.0,-15333.0,-3833.25,1,-0.8672952001415327
2023,4,11710570,오금동,15,132,92909,46,30.0,13.0,12.0,0.0,10.0,878729.2764748302,-0.8999999999999999,-2.0100000000000002,-0.5025000000000001,-763464094.0,-1120503559.0,-280125889.75,-71404.0,-223141.0,-55785.25,0,0.34265124149794685
2023,4,11710580,송파1동,15,171,108891,66,15.0,17.0,2.0,0.0,6.0,652638.496542414,0.52,-0.6299999999999999,-0.15749999999999997,5640812986.0,2557850504.0,639462626.0,70153.0,-274895.0,-68723.75,0,0.7281003075060072
2023,4,11710590,송파2동,15,94,100560,36,7.0,11.0,9.0,0.0,4.0,269923.3832736675,0.9300000000000002,-1.83,-0.4575,1552977253.0,814968979.0,203742244.75,80711.0,-50213.0,-12553.25,0,0.2550946789165273
2023,4,11710600,석촌동,15,243,125860,106,20.0,29.0,5.0,0.0,10.0,726400.0187033211,0.79,-0.8300000000000001,-0.20750000000000002,4550190159.0,6660312760.0,1665078190.0,191809.0,-166965.0,-41741.25,0,0.7001909402115842
2023,4,11710610,삼전동,15,171,128273,70,13.0,14.0,6.0,1.0,6.0,600418.1308147467,-0.1599999999999997,-0.0900000000000003,-0.022500000000000075,3479791030.0,2903015876.0,725753969.0,65782.0,-6914.0,-1728.5,0,0.5065824115949625
2023,4,11710620,가락본동,15,239,131218,113,21.0,27.0,5.0,0.0,14.0,599622.1318111845,0.9900000000000002,-0.8599999999999994,-0.21499999999999986,7343427540.0,548482411.0,137120602.75,451375.0,-127519.0,-31879.75,0,0.6736891015472662
2023,4,11710631,가락1동,15,68,128960,19,19.0,13.0,3.0,1.0,10.0,3521306.098371588,-0.49,-0.8,-0.2,-1916328132.0,-57032261208.0,-14258065302.0,1248.0,46417.0,11604.25,0,0.4787930416286475
2023,4,11710632,가락2동,15,153,94031,49,23.0,17.0,7.0,0.0,9.0,604578.7659069882,-1.5600000000000005,-2.42,-0.605,-168497297.0,-198320780.0,-49580195.0,-15649.0,73973.0,18493.25,0,0.40151710401671364
2023,4,11710641,문정1동,15,92,87394,46,19.0,5.0,3.0,0.0,4.0,381223.94577430945,0.79,-0.4400000000000004,-0.1100000000000001,1924639337.0,1386738052.0,346684513.0,-23456.0,52275.0,13068.75,0,0.4910139772548241
2023,4,11710642,문정2동,15,500,150114,134,17.0,23.0,1.0,2.0,22.0,950419.3676938859,-1.25,-2.1599999999999997,-0.5399999999999999,9662029777.0,4878156655.0,1219539163.75,-88294.0,-25581.0,-6395.25,0,0.7939611121458464
2023,4,11710646,장지동,15,95,107081,37,42.0,10.0,7.0,1.0,7.0,323743.9322849058,0.8199999999999998,-2.74,-0.685,151799253.0,-688263054.0,-172065763.5,8705.0,-3051.0,-762.75,0,-0.24123272820568512
2023,4,11710647,위례동,15,185,137234,55,32.0,5.0,5.0,0.0,4.0,50988.624466240144,-1.63,-3.8099999999999996,-0.9524999999999999,251968403.0,-164115386.0,-41028846.5,-13105.0,-128605.0,-32151.25,0,-0.25954661343691215
2023,4,11710650,잠실본동,15,376,127996,124,13.0,25.0,1.0,0.0,14.0,1272972.3781133785,-0.04999999999999982,-0.34999999999999964,-0.08749999999999991,-3205125834.0,-514113187.0,-128528296.75,184858.0,292095.0,73023.75,0,0.8695842686146253
2023,4,11710670,잠실2동,15,108,352604,16,6.0,14.0,7.0,0.0,10.0,180057.51067770077,-1.79,-3.16,-0.79,-174288271.0,14732510252.0,3683127563.0,22804.0,-58378.0,-14594.5,0,-0.46539013410893304
2023,4,11710680,잠실3동,15,162,192299,27,16.0,11.0,5.0,0.0,14.0,325537.732499909,-1.1300000000000001,-1.4400000000000002,-0.36000000000000004,24503929122.0,28025301434.0,7006325358.5,158553.0,83430.0,20857.5,0,-0.10168044337327843
2023,4,11710690,잠실4동,15,44,0,6,9.0,10.0,4.0,0.0,6.0,0.0,-1.42,0.75,0.1875,104601485.0,-205309368.0,-51327342.0,97333.0,76289.0,19072.25,1,-0.9060905779738316
2023,4,11710710,잠실6동,15,221,180656,49,15.0,24.0,2.0,1.0,21.0,1663824.5275163848,-0.2599999999999998,-0.17999999999999972,-0.04499999999999993,239601871894.0,252200319565.0,63050079891.25,44248.0,31911.0,7977.75,0,0.7284106383886496
2023,4,11710720,잠실7동,15,10,0,6,5.0,4.0,4.0,0.0,6.0,0.0,1.44,0.040000000000000036,0.010000000000000064,-287258239.0,-1877390461.0,-469347615.25,27520.0,50086.0,12521.5,1,-1.5580510241375085
2023,4,11740515,강일동,15,145,162333,43,82.0,12.0,7.0,0.0,8.0,97520.03642512613,-1.1000000000000005,-1.0499999999999998,-0.26249999999999996,-4537605.0,1591442450.0,397860612.5,-160203.0,-316508.0,-79127.0,0,-0.722305484490216
2023,4,11740520,상일동,15,108,131293,33,37.0,9.0,13.0,0.0,6.0,150925.38768251165,-0.41000000000000014,-1.7000000000000002,-0.42500000000000004,2099109811.0,3494172014.0,873543003.5,10792.0,86097.0,21524.25,0,-0.28710553517246273
2023,4,11740530,명일1동,15,169,117093,84,23.0,19.0,1.0,0.0,11.0,536113.1797118529,-0.7799999999999994,-2.3199999999999994,-0.5799999999999998,2133994345.0,3647612690.0,911903172.5,59980.0,-31299.0,-7824.75,0,0.47168651669709744
2023,4,11740540,명일2동,15,153,152506,39,18.0,18.0,7.0,0.0,9.0,556064.6175560306,-0.3700000000000001,-2.18,-0.545,-1250676302.0,9941449976.0,2485362494.0,-11715.0,37495.0,9373.75,0,0.39955375048211517
2023,4,11740550,고덕1동,15,75,137026,23,27.0,4.0,5.0,0.0,3.0,64223.871644797335,-0.6100000000000003,-1.9699999999999998,-0.49249999999999994,80720829.0,742715696.0,185678924.0,68132.0,-20774.0,-5193.5,0,-0.8618333312507649
2023,4,11740560,고덕2동,15,122,162546,52,26.0,9.0,6.0,0.0,4.0,156359.9810392135,-1.87,-0.6900000000000004,-0.1725,1929103953.0,2424783298.0,606195824.5,-1127.0,-114579.0,-28644.75,0,-0.14159183665254785
2023,4,11740570,암사1동,15,121,102812,43,13.0,8.0,3.0,1.0,3.0,360343.2923783216,-0.5699999999999998,-1.3000000000000003,-0.32500000000000007,951698271.0,-1407711376.0,-351927844.0,45936.0,-456032.0,-114008.0,0,0.32178451753999404
2023,4,11740580,암사2동,15,76,102430,32,7.0,6.0,3.0,0.0,4.0,258743.68176315533,1.0500000000000003,0.33999999999999986,0.08499999999999996,364555042.0,2502075189.0,625518797.25,27169.0,-53602.0,-13400.5,0,-0.6722684193821834
2023,4,11740590,암사3동,15,49,194069,12,12.0,5.0,4.0,0.0,3.0,92374.05031715524,-2.0,-1.74,-0.43499999999999994,616256921.0,4037533458.0,1009383364.5,-4577.0,172819.0,43204.75,0,-0.621830385997327
2023,4,11740600,천호1동,15,123,110633,45,12.0,11.0,4.0,1.0,5.0,268584.6280133414,-2.01,-2.7,-0.675,496518003.0,2629880982.0,657470245.5,21384.0,177048.0,44262.0,0,0.03913856497666487
2023,4,11740610,천호2동,15,284,111186,76,22.0,27.0,3.0,3.0,7.0,1318876.5792365945,-1.0100000000000002,-1.17,-0.2925,6212346742.0,-11308936800.0,-2827234200.0,-76289.0,-67719.0,-16929.75,0,0.5241230285738109
2023,4,11740620,천호3동,15,150,129825,60,11.0,16.0,1.0,1.0,7.0,296915.2386443289,0.3400000000000003,-0.5800000000000001,-0.14500000000000002,2831211205.0,1990109572.0,497527393.0,11375.0,-277055.0,-69263.75,0,0.19557239934089674
2023,4,11740640,성내1동,15,117,96475,52,20.0,11.0,5.0,1.0,10.0,486174.79809277016,0.23999999999999977,0.10000000000000009,0.025000000000000022,-744532589.0,2871675302.0,717918825.5,66389.0,9177.0,2294.25,0,0.28253423887074686
2023,4,11740650,성내2동,15,118,124023,53,19.0,18.0,0.0,1.0,5.0,404982.63903469517,-0.020000000000000018,-0.26000000000000023,-0.06500000000000006,4217256601.0,2233013836.0,558253459.0,71291.0,-104881.0,-26220.25,0,0.4212434268530109
2023,4,11740660,성내3동,15,156,119071,68,14.0,13.0,4.0,0.0,9.0,605878.3929924163,-0.06999999999999984,-0.56,-0.14,-1847795912.0,338774503.0,84693625.75,88957.0,40392.0,10098.0,0,0.6461963773193048
2023,4,11740685,길동,15,293,110344,130,37.0,39.0,9.0,0.0,16.0,1017903.0857862683,0.8100000000000005,-0.0699999999999994,-0.01749999999999985,3993157803.0,4546515308.0,1136628827.0,294516.0,340970.0,85242.5,0,0.5258928982180322
2023,4,11740700,둔촌2동,15,85,94393,25,33.0,18.0,6.0,0.0,9.0,293000.2871081542,-0.52,-0.33000000000000007,-0.08250000000000002,-2357869828.0,-3802678333.0,-950669583.25,26911.0,-28610.0,-7152.5,0,-0.3239229577133806
2024,1,11110515,청운효자동,16,31,154532,34,26.0,4.0,14.0,0.0,9.0,159224.91271710713,1.58,0.029999999999999805,0.007499999999999951,-2005485610.0,-490493330.0,-122623332.5,-18988.0,30557.0,7639.25,0,-0.48086575275009813
2024,1,11110530,사직동,16,202,179307,79,36.0,15.0,3.0,3.0,42.0,535435.8995298566,0.5100000000000002,0.020000000000000018,0.0050000000000000044,-13123992978.0,-874847370.0,-218711842.5,-197603.0,10336.0,2584.0,0,0.9216455564824834
2024,1,11110540,삼청동,16,42,162297,15,16.0,2.0,4.0,0.0,14.0,211020.4095208168,-0.38000000000000034,-0.6600000000000001,-0.16500000000000004,-5725246473.0,-6100336689.0,-1525084172.25,-63844.0,-41356.0,-10339.0,0,-0.1903848336939261
2024,1,11110550,부암동,16,27,126320,12,38.0,1.0,19.0,0.0,6.0,53666.610718809374,0.8500000000000001,1.48,0.37,-491327502.0,322139596.0,80534899.0,-86775.0,-24268.0,-6067.0,0,-0.7558039318101196
2024,1,11110560,평창동,16,42,119281,16,91.0,6.0,4.0,0.0,8.0,68467.66073389727,0.29000000000000004,-1.79,-0.4475,-1654221453.0,97533887.0,24383471.75,-56.0,-33545.0,-8386.25,0,-1.5961674032752449
2024,1,11110570,무악동,16,21,0,1,8.0,5.0,2.0,0.0,3.0,0.0,-2.4800000000000004,-2.51,-0.6275000000000001,-417760669.0,-691653357.0,-172913339.25,-54623.0,-121706.0,-30426.5,1,-0.5443115286889014
2024,1,11110580,교남동,16,75,163590,8,26.0,19.0,2.0,0.0,7.0,58844.818644171406,-0.98,-1.0500000000000003,-0.26250000000000007,-272437205.0,-180431430.0,-45107857.5,155690.0,103683.0,25920.75,0,-0.40323941288268744
2024,1,11110600,가회동,16,41,160997,17,22.0,1.0,6.0,0.0,8.0,156209.19595396187,0.8,0.040000000000000036,0.010000000000000009,-3811468220.0,-4777483704.0,-1194370926.0,-94847.0,-128494.0,-32123.5,0,0.3195275584471425
2024,1,11110615,종로1234가동,16,536,202376,165,77.0,47.0,7.0,23.0,54.0,2753793.421191248,-0.010000000000000009,-0.34999999999999987,-0.08749999999999997,-48618335202.0,-8767575609.0,-2191893902.25,-333830.0,-210392.0,-52598.0,0,1.203830070437335
2024,1,11110630,종로56가동,16,96,296837,30,24.0,31.0,2.0,7.0,15.0,351777.84756954154,-0.6399999999999999,-0.51,-0.1275,-13980917205.0,-2519979611.0,-629994902.75,-310211.0,-776782.0,-194195.5,0,0.7085237881302685
2024,1,11110640,이화동,16,141,157791,27,29.0,12.0,39.0,0.0,8.0,218526.4385104347,-0.7600000000000002,0.75,0.1875,-4082974762.0,-1897358669.0,-474339667.25,76395.0,844411.0,211102.75,0,0.1274556640875278
2024,1,11110650,혜화동,16,209,127014,48,36.0,16.0,35.0,1.0,11.0,427639.1165540806,0.06000000000000005,-0.5500000000000003,-0.13750000000000007,-5650941078.0,-791164812.0,-197791203.0,-954165.0,-486273.0,-121568.25,0,0.2832820465828714
2024,1,11110670,창신1동,16,49,197138,20,13.0,9.0,2.0,8.0,7.0,367973.1860980633,-0.27,-0.8500000000000001,-0.21250000000000002,-9168831915.0,-1770409747.0,-442602436.75,-109175.0,-35728.0,-8932.0,0,0.27740905224554496
2024,1,11110680,창신2동,16,22,82212,9,0.0,5.0,0.0,0.0,3.0,156157.48067192137,-0.98,0.07000000000000028,0.01750000000000007,-251873205.0,-54361634.0,-13590408.5,-176920.0,-1086063.0,-271515.75,0,-0.5371174743156121
