연도,분기,구이름,행정동_코드,행정동_코드_명,등록인구_수,시군구_코드
2021,4,노원구,11350600,공릉2동,41004,11350
2021,4,노원구,11350595,공릉1동,37277,11350
2021,4,은평구,11380690,진관동,56012,11380
2021,4,은평구,11380640,증산동,15034,11380
2021,4,은평구,11380600,응암3동,24637,11380
2021,4,은평구,11380590,응암2동,28107,11380
2021,4,은평구,11380580,응암1동,33287,11380
2021,4,은평구,11380625,역촌동,45752,11380
2021,4,은평구,11380632,신사2동,20330,11380
2021,4,은평구,11380631,신사1동,27231,11380
2021,4,은평구,11380650,수색동,12752,11380
2021,4,은평구,11380530,불광2동,27798,11380
2021,4,은평구,11380520,불광1동,38777,11380
2021,4,은평구,11380570,대조동,27204,11380
2021,4,은평구,11380510,녹번동,37164,11380
2021,4,은평구,11380560,구산동,32464,11380
2021,4,은평구,11380552,갈현2동,28547,11380
2021,4,은평구,11380551,갈현1동,22077,11380
2021,4,서대문구,11410640,홍제3동,15478,11410
2021,4,서대문구,11410655,홍제2동,13801,11410
2021,4,서대문구,11410620,홍제1동,23929,11410
2021,4,서대문구,11410685,홍은2동,27222,11410
2021,4,서대문구,11410660,홍은1동,22933,11410
2021,4,서대문구,11410565,충현동,20760,11410
2021,4,서대문구,11410520,천연동,17359,11410
2021,4,서대문구,11410615,연희동,37734,11410
2021,4,서대문구,11410585,신촌동,23759,11410
2021,4,서대문구,11410555,북아현동,16236,11410
2021,4,서대문구,11410720,북가좌2동,31893,11410
2021,4,서대문구,11410710,북가좌1동,18121,11410
2021,4,서대문구,11410700,남가좌2동,30807,11410
2021,4,서대문구,11410690,남가좌1동,15627,11410
2021,4,마포구,11440680,합정동,17649,11440
2021,4,마포구,11440590,용강동,22038,11440
2021,4,마포구,11440610,염리동,17657,11440
2021,4,마포구,11440710,연남동,15899,11440
2021,4,마포구,11440555,아현동,25686,11440
2021,4,마포구,11440630,신수동,22834,11440
2021,4,마포구,11440730,성산2동,39909,11440
2021,4,마포구,11440720,성산1동,19246,11440
2021,4,마포구,11440660,서교동,26549,11440
2021,4,마포구,11440655,서강동,25600,11440
2021,4,마포구,11440740,상암동,31473,11440
2021,4,마포구,11440700,망원2동,18764,11440
2021,4,마포구,11440690,망원1동,20351,11440
2021,4,마포구,11440585,도화동,21391,11440
2021,4,마포구,11440600,대흥동,15848,11440
2021,4,마포구,11440565,공덕동,37792,11440
2021,4,양천구,11470680,신정7동,29171,11470
2021,4,양천구,11470670,신정6동,24552,11470
2021,4,양천구,11470650,신정4동,33343,11470
2021,4,양천구,11470640,신정3동,49979,11470
2021,4,양천구,11470630,신정2동,19596,11470
2021,4,양천구,11470620,신정1동,20487,11470
2021,4,양천구,11470611,신월7동,19917,11470
2021,4,양천구,11470610,신월6동,13945,11470
2021,4,양천구,11470600,신월5동,14750,11470
2021,4,양천구,11470590,신월4동,18012,11470
2021,4,양천구,11470580,신월3동,15372,11470
2021,4,양천구,11470570,신월2동,20819,11470
2021,4,양천구,11470560,신월1동,20693,11470
2021,4,양천구,11470550,목5동,41308,11470
2021,4,양천구,11470540,목4동,25544,11470
2021,4,양천구,11470530,목3동,21977,11470
2021,4,양천구,11470520,목2동,30139,11470
2021,4,양천구,11470510,목1동,30883,11470
2021,4,강서구,11500590,화곡본동,34612,11500
2021,4,강서구,11500593,화곡8동,24789,11500
2021,4,강서구,11500591,화곡6동,25096,11500
2021,4,강서구,11500570,화곡4동,20820,11500
2021,4,강서구,11500560,화곡3동,21661,11500
2021,4,강서구,11500550,화곡2동,18096,11500
2021,4,강서구,11500540,화곡1동,52770,11500
2021,4,강서구,11500615,우장산동,43129,11500
2021,4,강서구,11500510,염창동,41764,11500
2021,4,강서구,11500641,방화3동,22924,11500
2021,4,강서구,11500640,방화2동,23656,11500
2021,4,강서구,11500630,방화1동,43181,11500
2021,4,강서구,11500611,발산1동,36572,11500
2021,4,강서구,11500535,등촌3동,30714,11500
2021,4,강서구,11500530,등촌2동,20423,11500
2021,4,강서구,11500520,등촌1동,24436,11500
2021,4,강서구,11500620,공항동,31483,11500
2021,4,강서구,11500605,가양3동,15138,11500
2021,4,강서구,11500604,가양2동,14109,11500
2021,4,강서구,11500603,가양1동,34395,11500
2021,4,구로구,11530800,항동,16476,11530
2021,4,구로구,11530780,오류2동,39026,11530
2021,4,구로구,11530770,오류1동,23155,11530
2021,4,구로구,11530510,신도림동,36342,11530
2021,4,구로구,11530790,수궁동,23806,11530
2021,4,구로구,11530560,구로5동,31822,11530
2021,4,구로구,11530550,구로4동,23745,11530
2021,4,구로구,11530540,구로3동,25157,11530
2021,4,구로구,11530530,구로2동,31164,11530
2021,4,구로구,11530520,구로1동,21166,11530
2021,4,구로구,11530730,고척2동,27092,11530
2021,4,구로구,11530720,고척1동,22657,11530
2021,4,구로구,11530760,개봉3동,20590,11530
2021,4,구로구,11530750,개봉2동,31314,11530
2021,4,구로구,11530740,개봉1동,34560,11530
2021,4,구로구,11530595,가리봉동,13091,11530
2021,4,금천구,11545710,시흥5동,19715,11545
2021,4,금천구,11545700,시흥4동,20916,11545
2021,4,금천구,11545690,시흥3동,10951,11545
2021,4,금천구,11545680,시흥2동,21351,11545
2021,4,금천구,11545670,시흥1동,34533,11545
2021,4,금천구,11545640,독산4동,16778,11545
2021,4,금천구,11545630,독산3동,27595,11545
2021,4,금천구,11545620,독산2동,20175,11545
2021,4,금천구,11545610,독산1동,46698,11545
2021,4,금천구,11545510,가산동,26179,11545
2021,4,영등포구,11560515,영등포본동,23152,11560
2021,4,영등포구,11560535,영등포동,29901,11560
2021,4,영등포구,11560540,여의동,33420,11560
2021,4,영등포구,11560620,양평2동,22499,11560
2021,4,영등포구,11560610,양평1동,18487,11560
2021,4,영등포구,11560690,신길7동,20158,11560
2021,4,영등포구,11560680,신길6동,19869,11560
2021,4,영등포구,11560670,신길5동,11701,11560
2021,4,영등포구,11560660,신길4동,13089,11560
2021,4,영등포구,11560650,신길3동,17575,11560
2021,4,영등포구,11560630,신길1동,18755,11560
2021,4,영등포구,11560605,문래동,32812,11560
2021,4,영등포구,11560585,도림동,19826,11560
2021,4,영등포구,11560720,대림3동,25876,11560
2021,4,영등포구,11560710,대림2동,18162,11560
2021,4,영등포구,11560700,대림1동,17067,11560
2021,4,영등포구,11560560,당산2동,37911,11560
2021,4,영등포구,11560550,당산1동,20648,11560
2021,4,동작구,11590605,흑석동,33293,11590
2021,4,동작구,11590680,신대방2동,21404,11590
2021,4,동작구,11590670,신대방1동,24999,11590
2021,4,동작구,11590560,상도4동,28914,11590
2021,4,동작구,11590550,상도3동,24846,11590
2021,4,동작구,11590540,상도2동,28362,11590
2021,4,동작구,11590530,상도1동,45485,11590
2021,4,동작구,11590651,사당5동,14558,11590
2021,4,동작구,11590650,사당4동,14301,11590
2021,4,동작구,11590640,사당3동,24548,11590
2021,4,동작구,11590630,사당2동,28147,11590
2021,4,동작구,11590620,사당1동,23321,11590
2021,4,동작구,11590660,대방동,38338,11590
2021,4,동작구,11590520,노량진2동,11550,11590
2021,4,동작구,11590510,노량진1동,32298,11590
2021,4,관악구,11620575,행운동,29413,11620
2021,4,관악구,11620545,청림동,15214,11620
2021,4,관악구,11620595,청룡동,36482,11620
2021,4,관악구,11620615,중앙동,15487,11620
2021,4,관악구,11620725,조원동,18786,11620
2021,4,관악구,11620625,인헌동,26154,11620
2021,4,관악구,11620605,은천동,33631,11620
2021,4,관악구,11620655,신원동,18675,11620
2021,4,강남구,11620685,신사동,16213,11620
2021,4,관악구,11620685,신사동,24838,11620
2021,4,관악구,11620695,신림동,23128,11620
2021,4,관악구,11620565,성현동,29394,11620
2021,4,관악구,11620645,서원동,23278,11620
2021,4,관악구,11620665,서림동,23689,11620
2021,4,관악구,11620745,삼성동,22041,11620
2021,4,관악구,11620525,보라매동,24918,11620
2021,4,관악구,11620765,미성동,31056,11620
2021,4,관악구,11620735,대학동,24921,11620
2021,4,관악구,11620630,남현동,18274,11620
2021,4,관악구,11620715,난향동,15420,11620
2021,4,관악구,11620775,난곡동,27216,11620
2021,4,관악구,11620585,낙성대동,17434,11620
2021,4,서초구,11650540,잠원동,26946,11650
2021,4,서초구,11650652,양재2동,22144,11650
2021,4,서초구,11650651,양재1동,43408,11650
2021,4,서초구,11650531,서초4동,31089,11650
2021,4,서초구,11650530,서초3동,32769,11650
2021,4,서초구,11650520,서초2동,26595,11650
2021,4,서초구,11650510,서초1동,20711,11650
2021,4,서초구,11650590,방배본동,21083,11650
2021,4,서초구,11650621,방배4동,23817,11650
2021,4,서초구,11650620,방배3동,18861,11650
2021,4,서초구,11650610,방배2동,19474,11650
2021,4,서초구,11650600,방배1동,16980,11650
2021,4,서초구,11650550,반포본동,2000,11650
2021,4,서초구,11650581,반포4동,19807,11650
2021,4,서초구,11650580,반포3동,22245,11650
2021,4,서초구,11650570,반포2동,15801,11650
2021,4,서초구,11650560,반포1동,34815,11650
2021,4,서초구,11650660,내곡동,17622,11650
2021,4,강남구,11680565,청담동,25911,11680
2021,4,강남구,11680720,일원본동,23291,11680
2021,4,강남구,11680740,일원2동,17585,11680
2021,4,강남구,11680730,일원1동,15214,11680
2021,4,강남구,11680650,역삼2동,36378,11680
2021,4,강남구,11680640,역삼1동,36590,11680
2021,4,강남구,11680545,압구정동,26446,11680
2021,4,관악구,11680510,신사동,24838,11680
2021,4,강남구,11680510,신사동,16213,11680
2021,4,강남구,11680750,수서동,14870,11680
2021,4,강남구,11680700,세곡동,43396,11680
2021,4,강남구,11680590,삼성2동,30692,11680
2021,4,강남구,11680580,삼성1동,13136,11680
2021,4,강남구,11680656,도곡2동,33261,11680
2021,4,강남구,11680655,도곡1동,21539,11680
2021,4,강남구,11680630,대치4동,20079,11680
2021,4,강남구,11680610,대치2동,36663,11680
2021,4,강남구,11680600,대치1동,24199,11680
2021,4,강남구,11680531,논현2동,21331,11680
2021,4,강남구,11680521,논현1동,22702,11680
2021,4,강남구,11680690,개포4동,23870,11680
2021,4,강남구,11680670,개포2동,27945,11680
2021,4,강남구,11680660,개포1동,6489,11680
2021,4,송파구,11710520,풍납2동,24953,11710
2021,4,송파구,11710510,풍납1동,13451,11710
2021,4,송파구,11710646,장지동,29693,11710
2021,4,송파구,11710650,잠실본동,28439,11710
2021,4,송파구,11710720,잠실7동,9564,11710
2021,4,송파구,11710710,잠실6동,16905,11710
2021,4,송파구,11710690,잠실4동,21376,11710
2021,4,송파구,11710680,잠실3동,34475,11710
2021,4,송파구,11710670,잠실2동,35145,11710
2021,4,송파구,11710647,위례동,39206,11710
2021,4,송파구,11710566,오륜동,18079,11710
2021,4,송파구,11710570,오금동,38654,11710
2021,4,송파구,11710590,송파2동,19283,11710
2021,4,송파구,11710580,송파1동,24176,11710
2021,4,송파구,11710600,석촌동,32169,11710
2021,4,송파구,11710610,삼전동,30695,11710
2021,4,송파구,11710562,방이2동,27015,11710
2021,4,송파구,11710561,방이1동,15766,11710
2021,4,송파구,11710642,문정2동,29072,11710
2021,4,송파구,11710641,문정1동,20198,11710
2021,4,송파구,11710550,마천2동,18866,11710
2021,4,송파구,11710540,마천1동,19071,11710
2021,4,송파구,11710532,거여2동,18806,11710
2021,4,송파구,11710531,거여1동,12614,11710
2021,4,송파구,11710620,가락본동,26523,11710
2021,4,송파구,11710632,가락2동,32406,11710
2021,4,송파구,11710631,가락1동,27365,11710
2021,4,강동구,11740620,천호3동,27000,11740
2021,4,강동구,11740610,천호2동,33753,11740
2021,4,강동구,11740600,천호1동,26973,11740
2021,4,강동구,11740590,암사3동,17947,11740
2021,4,강동구,11740580,암사2동,15252,11740
2021,4,강동구,11740570,암사1동,34782,11740
2021,4,강동구,11740660,성내3동,23346,11740
2021,4,강동구,11740650,성내2동,24106,11740
2021,4,강동구,11740640,성내1동,20045,11740
2021,4,강동구,11740520,상일동,49129,11740
2021,4,강동구,11740540,명일2동,17568,11740
2021,4,강동구,11740530,명일1동,25941,11740
2021,4,강동구,11740700,둔촌2동,24785,11740
2021,4,강동구,11740685,길동,45973,11740
2021,4,강동구,11740560,고덕2동,22329,11740
2021,4,강동구,11740550,고덕1동,24417,11740
2021,4,강동구,11740515,강일동,32982,11740
2022,1,종로구,11110650,혜화동,18982,11110
2022,1,종로구,11110560,평창동,18272,11110
2022,1,종로구,11110515,청운효자동,12100,11110
2022,1,종로구,11110690,창신3동,6668,11110
2022,1,종로구,11110680,창신2동,8984,11110
2022,1,종로구,11110670,창신1동,5640,11110
2022,1,종로구,11110630,종로56가동,5464,11110
2022,1,종로구,11110615,종로1234가동,8867,11110
2022,1,종로구,11110640,이화동,7697,11110
2022,1,종로구,11110710,숭인2동,10266,11110
2022,1,종로구,11110700,숭인1동,6126,11110
2022,1,종로구,11110540,삼청동,2741,11110
2022,1,종로구,11110530,사직동,9630,11110
2022,1,종로구,11110550,부암동,9702,11110
2022,1,종로구,11110570,무악동,8245,11110
2022,1,종로구,11110580,교남동,10148,11110
2022,1,종로구,11110600,가회동,4152,11110
2022,1,중구,11140540,회현동,5394,11140
2022,1,중구,11140670,황학동,13481,11140
2022,1,중구,11140570,필동,4630,11140
2022,1,중구,11140645,청구동,13769,11140
2022,1,중구,11140680,중림동,12283,11140
2022,1,중구,11140580,장충동,5301,11140
2022,1,중구,11140605,을지로동,1932,11140
2022,1,중구,11140635,약수동,16847,11140
2022,1,중구,11140615,신당동,9116,11140
2022,1,중구,11140650,신당5동,10640,11140
2022,1,중구,11140520,소공동,3423,11140
2022,1,중구,11140550,명동,3726,11140
2022,1,중구,11140665,동화동,10389,11140
2022,1,중구,11140625,다산동,14193,11140
2022,1,중구,11140590,광희동,6326,11140
2022,1,용산구,11170510,후암동,17220,11170
2022,1,용산구,11170580,효창동,10179,11170
2022,1,용산구,11170685,한남동,22883,11170
2022,1,용산구,11170625,한강로동,23286,11170
2022,1,용산구,11170555,청파동,20081,11170
2022,1,용산구,11170660,이태원2동,10576,11170
2022,1,용산구,11170650,이태원1동,8068,11170
2022,1,용산구,11170640,이촌2동,8310,11170
2022,1,용산구,11170630,이촌1동,26447,11170
2022,1,용산구,11170570,원효로2동,13839,11170
2022,1,용산구,11170560,원효로1동,16618,11170
2022,1,용산구,11170520,용산2가동,10779,11170
2022,1,용산구,11170590,용문동,11932,11170
2022,1,용산구,11170690,서빙고동,13879,11170
2022,1,용산구,11170700,보광동,14610,11170
2022,1,용산구,11170530,남영동,7811,11170
2022,1,성동구,11200570,행당2동,23273,11200
2022,1,성동구,11200560,행당1동,14238,11200
2022,1,성동구,11200580,응봉동,15348,11200
2022,1,성동구,11200790,용답동,12474,11200
2022,1,성동구,11200535,왕십리도선동,26959,11200
2022,1,성동구,11200520,왕십리2동,16730,11200
2022,1,성동구,11200645,옥수동,26173,11200
2022,1,성동구,11200720,송정동,10854,11200
2022,1,성동구,11200690,성수2가3동,10926,11200
2022,1,성동구,11200670,성수2가1동,16138,11200
2022,1,성동구,11200660,성수1가2동,12686,11200
2022,1,성동구,11200650,성수1가1동,16792,11200
2022,1,성동구,11200550,사근동,13627,11200
2022,1,성동구,11200540,마장동,22975,11200
2022,1,성동구,11200620,금호4가동,14419,11200
2022,1,성동구,11200615,금호23가동,22801,11200
2022,1,성동구,11200590,금호1가동,15196,11200
2022,1,광진구,11215710,화양동,26567,11215
2022,1,광진구,11215770,중곡4동,28806,11215
2022,1,광진구,11215760,중곡3동,16301,11215
2022,1,광진구,11215750,중곡2동,21650,11215
2022,1,광진구,11215740,중곡1동,15761,11215
