연도,분기,행정동_코드,행정동_코드_명,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수
2023,3,11380625,역촌동,2101,65,73,210
2023,3,11380631,신사1동,1046,31,37,99
2023,3,11380632,신사2동,596,18,19,40
2023,3,11380640,증산동,722,11,18,50
2023,3,11380650,수색동,486,37,15,37
2023,3,11380690,진관동,2250,92,81,319
2023,3,11410520,천연동,657,9,18,58
2023,3,11410555,북아현동,710,19,15,71
2023,3,11410565,충현동,1256,33,36,118
2023,3,11410585,신촌동,3981,175,165,504
2023,3,11410615,연희동,2045,64,55,137
2023,3,11410620,홍제1동,823,28,27,103
2023,3,11410640,홍제3동,892,22,24,78
2023,3,11410655,홍제2동,482,15,12,48
2023,3,11410660,홍은1동,769,20,15,60
2023,3,11410685,홍은2동,963,51,29,107
2023,3,11410690,남가좌1동,661,23,8,80
2023,3,11410700,남가좌2동,1289,39,37,156
2023,3,11410710,북가좌1동,485,10,11,58
2023,3,11410720,북가좌2동,1222,36,25,132
2023,3,11440555,아현동,1393,54,45,134
2023,3,11440565,공덕동,1970,58,51,158
2023,3,11440585,도화동,1565,42,31,159
2023,3,11440590,용강동,1818,57,44,168
2023,3,11440600,대흥동,1426,51,48,154
2023,3,11440610,염리동,771,40,29,86
2023,3,11440630,신수동,1098,60,42,74
2023,3,11440655,서강동,1813,67,59,146
2023,3,11440660,서교동,8901,353,276,761
2023,3,11440680,합정동,2079,72,64,144
2023,3,11440690,망원1동,1877,76,70,116
2023,3,11440700,망원2동,1248,45,33,91
2023,3,11440710,연남동,2403,120,107,88
2023,3,11440720,성산1동,1202,63,35,77
2023,3,11440730,성산2동,1556,45,39,150
2023,3,11440740,상암동,2080,70,71,331
2023,3,11470510,목1동,3105,104,90,367
2023,3,11470520,목2동,1111,44,33,96
2023,3,11470530,목3동,1172,54,28,104
2023,3,11470540,목4동,1284,37,42,126
2023,3,11470550,목5동,1709,52,56,183
2023,3,11470560,신월1동,1136,31,37,77
2023,3,11470570,신월2동,690,16,11,51
2023,3,11470580,신월3동,583,12,11,52
2023,3,11470590,신월4동,760,24,22,70
2023,3,11470600,신월5동,649,28,26,64
2023,3,11470610,신월6동,588,23,15,56
2023,3,11470611,신월7동,743,19,22,52
2023,3,11470620,신정1동,1135,31,39,114
2023,3,11470630,신정2동,1039,31,33,104
2023,3,11470640,신정3동,1247,35,28,163
2023,3,11470650,신정4동,2666,91,65,193
2023,3,11470670,신정6동,722,24,14,68
2023,3,11470680,신정7동,910,29,39,120
2023,3,11500510,염창동,1550,38,36,199
2023,3,11500520,등촌1동,1573,63,31,182
2023,3,11500530,등촌2동,604,17,22,60
2023,3,11500535,등촌3동,2134,85,66,219
2023,3,11500540,화곡1동,2580,118,98,250
2023,3,11500550,화곡2동,653,12,19,45
2023,3,11500560,화곡3동,1108,54,42,137
2023,3,11500570,화곡4동,1233,46,24,97
2023,3,11500590,화곡본동,1259,45,45,115
2023,3,11500591,화곡6동,1431,62,75,158
2023,3,11500593,화곡8동,1110,28,31,117
2023,3,11500603,가양1동,5374,256,222,595
2023,3,11500604,가양2동,479,20,15,51
2023,3,11500605,가양3동,400,21,7,34
2023,3,11500611,발산1동,4057,162,120,335
2023,3,11500615,우장산동,1465,40,40,146
2023,3,11500620,공항동,1505,62,55,150
2023,3,11500630,방화1동,2191,64,60,229
2023,3,11500640,방화2동,1715,62,39,143
2023,3,11500641,방화3동,589,22,16,57
2023,3,11530510,신도림동,2008,52,55,234
2023,3,11530520,구로1동,578,10,8,58
2023,3,11530530,구로2동,5113,83,81,134
2023,3,11530540,구로3동,4118,127,132,480
2023,3,11530550,구로4동,1749,57,48,97
2023,3,11530560,구로5동,3009,100,95,260
2023,3,11530595,가리봉동,840,26,17,27
2023,3,11530720,고척1동,1470,37,39,176
2023,3,11530730,고척2동,1141,41,34,87
2023,3,11530740,개봉1동,1367,53,40,131
2023,3,11530750,개봉2동,848,22,24,100
2023,3,11530760,개봉3동,761,23,24,74
2023,3,11530770,오류1동,1014,46,26,81
2023,3,11530780,오류2동,1186,33,32,138
2023,3,11530790,수궁동,742,17,21,70
2023,3,11530800,항동,439,16,13,76
2023,3,11545510,가산동,9195,516,213,669
2023,3,11545610,독산1동,2701,72,76,291
2023,3,11545620,독산2동,807,27,16,81
2023,3,11545630,독산3동,1447,51,50,96
2023,3,11545640,독산4동,723,23,16,69
2023,3,11545670,시흥1동,2363,71,59,238
2023,3,11545680,시흥2동,428,15,10,31
2023,3,11545690,시흥3동,1021,18,17,32
2023,3,11545700,시흥4동,498,14,13,35
2023,3,11545710,시흥5동,821,24,21,74
2023,3,11560515,영등포본동,1456,44,35,129
2023,3,11560535,영등포동,4306,158,134,424
2023,3,11560540,여의동,5875,190,163,636
2023,3,11560550,당산1동,2804,127,68,207
2023,3,11560560,당산2동,2002,85,57,219
2023,3,11560585,도림동,779,23,27,52
2023,3,11560605,문래동,2950,96,69,231
2023,3,11560610,양평1동,1356,43,24,119
2023,3,11560620,양평2동,1598,44,40,133
2023,3,11560630,신길1동,903,20,18,67
2023,3,11560650,신길3동,780,24,21,51
2023,3,11560660,신길4동,390,20,15,53
2023,3,11560670,신길5동,341,10,8,32
2023,3,11560680,신길6동,1061,40,37,92
2023,3,11560690,신길7동,578,24,24,60
2023,3,11560700,대림1동,852,28,25,76
2023,3,11560710,대림2동,1383,60,66,58
2023,3,11560720,대림3동,1588,55,55,86
2023,3,11590510,노량진1동,1633,53,35,199
2023,3,11590520,노량진2동,1578,23,28,60
2023,3,11590530,상도1동,1652,59,52,227
2023,3,11590540,상도2동,1219,31,24,128
2023,3,11590550,상도3동,798,19,20,65
2023,3,11590560,상도4동,842,29,23,76
2023,3,11590605,흑석동,1359,47,48,161
2023,3,11590620,사당1동,1643,65,51,131
2023,3,11590630,사당2동,1595,58,50,169
2023,3,11590640,사당3동,798,30,26,68
2023,3,11590650,사당4동,598,23,21,59
2023,3,11590651,사당5동,389,7,6,38
2023,3,11590660,대방동,1519,45,44,162
2023,3,11590670,신대방1동,900,42,29,64
2023,3,11590680,신대방2동,1148,46,36,149
2023,3,11620525,보라매동,1380,48,34,114
2023,3,11620545,청림동,436,15,15,39
2023,3,11620565,성현동,682,25,24,56
2023,3,11620575,행운동,1413,63,37,139
2023,3,11620585,낙성대동,1384,73,43,189
2023,3,11620595,청룡동,1985,75,64,227
2023,3,11620605,은천동,1342,43,40,139
2023,3,11620615,중앙동,955,36,33,108
2023,3,11620625,인헌동,1023,44,29,96
2023,3,11620630,남현동,891,36,18,106
2023,3,11620645,서원동,1382,57,45,222
2023,3,11620655,신원동,767,22,17,50
2023,3,11620665,서림동,762,30,27,68
2023,3,11620685,신사동,1208,42,34,104
2023,3,11620695,신림동,1841,69,64,175
2023,3,11620715,난향동,336,14,9,24
2023,3,11620725,조원동,1355,46,40,112
2023,3,11620735,대학동,1252,38,46,142
2023,3,11620745,삼성동,628,15,12,23
2023,3,11620765,미성동,1169,34,42,110
2023,3,11620775,난곡동,682,28,17,70
2023,3,11650510,서초1동,3284,78,68,217
2023,3,11650520,서초2동,4197,142,109,275
2023,3,11650530,서초3동,7305,207,168,385
2023,3,11650531,서초4동,3358,101,75,223
2023,3,11650540,잠원동,2000,60,52,131
2023,3,11650550,반포본동,418,6,13,13
2023,3,11650560,반포1동,1830,43,41,131
2023,3,11650570,반포2동,441,70,3,44
2023,3,11650580,반포3동,1252,35,15,80
2023,3,11650581,반포4동,3518,70,86,304
2023,3,11650590,방배본동,1430,42,38,89
2023,3,11650600,방배1동,1449,83,41,147
2023,3,11650610,방배2동,1519,49,46,125
2023,3,11650620,방배3동,749,22,14,51
2023,3,11650621,방배4동,1989,50,35,128
2023,3,11650651,양재1동,2973,97,63,248
2023,3,11650652,양재2동,3779,125,84,212
2023,3,11650660,내곡동,941,19,9,55
2023,3,11680510,신사동,4383,117,125,277
2023,3,11680521,논현1동,4594,143,116,317
2023,3,11680531,논현2동,4963,181,140,356
2023,3,11680545,압구정동,4616,141,123,246
2023,3,11680565,청담동,4663,139,114,191
2023,3,11680580,삼성1동,4043,130,68,302
2023,3,11680590,삼성2동,3287,76,79,221
2023,3,11680600,대치1동,1199,27,28,106
2023,3,11680610,대치2동,3244,78,71,240
2023,3,11680630,대치4동,4287,138,142,387
2023,3,11680640,역삼1동,12299,385,336,955
2023,3,11680650,역삼2동,3452,111,102,228
2023,3,11680655,도곡1동,1406,36,34,114
2023,3,11680656,도곡2동,1622,38,34,109
2023,3,11680660,개포1동,205,21,5,6
2023,3,11680670,개포2동,1014,47,29,98
2023,3,11680690,개포4동,1603,64,44,95
2023,3,11680700,세곡동,1451,67,31,168
2023,3,11680720,일원본동,489,17,13,45
2023,3,11680730,일원1동,791,31,25,82
2023,3,11680740,일원2동,476,11,16,35
2023,3,11680750,수서동,920,26,21,119
2023,3,11710510,풍납1동,504,16,23,32
2023,3,11710520,풍납2동,918,18,36,74
2023,3,11710531,거여1동,635,21,25,54
2023,3,11710532,거여2동,795,44,22,92
2023,3,11710540,마천1동,703,20,12,42
2023,3,11710550,마천2동,1005,23,33,75
2023,3,11710561,방이1동,1289,37,37,119
2023,3,11710562,방이2동,2778,103,85,254
2023,3,11710566,오륜동,511,13,14,57
2023,3,11710570,오금동,1888,63,53,134
2023,3,11710580,송파1동,2037,55,59,172
2023,3,11710590,송파2동,931,27,25,96
2023,3,11710600,석촌동,2689,84,77,249
2023,3,11710610,삼전동,1756,72,62,171
2023,3,11710620,가락본동,2762,85,74,235
2023,3,11710631,가락1동,3637,37,37,69
2023,3,11710632,가락2동,1729,76,66,154
2023,3,11710641,문정1동,1248,36,35,93
2023,3,11710642,문정2동,6528,216,167,515
2023,3,11710646,장지동,1060,28,25,95
2023,3,11710647,위례동,1093,72,55,179
2023,3,11710650,잠실본동,3196,124,99,371
2023,3,11710670,잠실2동,996,34,26,109
2023,3,11710680,잠실3동,1846,48,39,160
2023,3,11710690,잠실4동,416,12,17,46
2023,3,11710710,잠실6동,1989,54,48,220
2023,3,11710720,잠실7동,211,3,7,12
2023,3,11740515,강일동,967,53,35,145
2023,3,11740520,상일동,1000,37,26,107
2023,3,11740530,명일1동,1845,98,72,167
2023,3,11740540,명일2동,1178,43,41,153
2023,3,11740550,고덕1동,644,27,20,74
2023,3,11740560,고덕2동,926,68,28,116
2023,3,11740570,암사1동,1455,51,42,122
2023,3,11740580,암사2동,732,24,24,76
2023,3,11740590,암사3동,642,25,8,51
2023,3,11740600,천호1동,1262,70,39,121
2023,3,11740610,천호2동,3442,111,96,295
2023,3,11740620,천호3동,1608,54,56,147
2023,3,11740640,성내1동,1382,48,38,119
2023,3,11740650,성내2동,1549,53,38,116
2023,3,11740660,성내3동,2106,69,55,157
2023,3,11740685,길동,3161,103,94,282
2023,3,11740690,둔촌1동,26,1,0,2
2023,3,11740700,둔촌2동,1172,31,32,84
2023,4,11110515,청운효자동,944,19,28,27
2023,4,11110530,사직동,2834,64,60,199
2023,4,11110540,삼청동,753,18,13,43
2023,4,11110550,부암동,480,8,12,29
2023,4,11110560,평창동,686,14,19,43
2023,4,11110570,무악동,201,6,5,21
2023,4,11110580,교남동,393,12,8,76
2023,4,11110600,가회동,651,12,14,42
2023,4,11110615,종로1·2·3·4가동,10630,167,171,533
2023,4,11110630,종로5·6가동,2021,43,41,97
2023,4,11110640,이화동,808,33,23,138
2023,4,11110650,혜화동,1553,47,36,203
2023,4,11110670,창신1동,1740,25,34,49
2023,4,11110680,창신2동,393,13,14,22
2023,4,11110690,창신3동,187,3,4,16
2023,4,11110700,숭인1동,300,6,9,30
2023,4,11110710,숭인2동,931,37,27,74
2023,4,11140520,소공동,3106,48,61,259
2023,4,11140540,회현동,5212,49,76,239
2023,4,11140550,명동,4672,126,89,513
2023,4,11140570,필동,1262,24,20,134
2023,4,11140580,장충동,537,8,8,34
2023,4,11140590,광희동,5550,107,89,238
2023,4,11140605,을지로동,2923,54,60,121
2023,4,11140615,신당동,11955,97,217,129
2023,4,11140625,다산동,919,23,21,78
2023,4,11140635,약수동,729,12,15,67
2023,4,11140645,청구동,551,18,8,36
2023,4,11140650,신당5동,798,27,19,70
2023,4,11140665,동화동,582,15,20,35
2023,4,11140670,황학동,1438,41,37,84
2023,4,11140680,중림동,730,8,9,70
2023,4,11170510,후암동,881,32,39,48
2023,4,11170520,용산2가동,634,31,19,50
2023,4,11170530,남영동,1383,40,26,166
2023,4,11170555,청파동,1378,43,45,164
2023,4,11170560,원효로1동,1716,30,22,86
2023,4,11170570,원효로2동,929,17,14,43
2023,4,11170580,효창동,368,9,8,26
2023,4,11170590,용문동,582,20,15,40
2023,4,11170625,한강로동,5365,108,104,339
2023,4,11170630,이촌1동,875,16,15,71
2023,4,11170640,이촌2동,333,15,10,20
2023,4,11170650,이태원1동,1689,49,37,97
2023,4,11170660,이태원2동,887,32,20,42
2023,4,11170685,한남동,2451,46,48,132
2023,4,11170690,서빙고동,386,11,7,28
2023,4,11170700,보광동,756,13,29,45
2023,4,11200520,왕십리2동,618,22,11,59
2023,4,11200535,왕십리도선동,2075,51,46,214
2023,4,11200540,마장동,2443,40,36,57
2023,4,11200550,사근동,886,24,21,181
2023,4,11200560,행당1동,1272,36,35,153
2023,4,11200570,행당2동,571,11,10,73
2023,4,11200580,응봉동,309,7,6,22
2023,4,11200590,금호1가동,483,15,14,44
2023,4,11200615,금호2·3가동,939,32,18,91
2023,4,11200620,금호4가동,615,19,12,62
2023,4,11200645,옥수동,917,20,15,86
2023,4,11200650,성수1가1동,1182,40,16,79
2023,4,11200660,성수1가2동,2171,78,47,129
2023,4,11200670,성수2가1동,1626,58,43,95
2023,4,11200690,성수2가3동,3316,87,60,229
2023,4,11200720,송정동,487,12,8,17
2023,4,11200790,용답동,1290,28,23,70
2023,4,11215710,화양동,2550,98,80,388
2023,4,11215730,군자동,1487,47,53,148
2023,4,11215740,중곡1동,1267,35,31,74
2023,4,11215750,중곡2동,1277,45,40,85
2023,4,11215760,중곡3동,935,22,24,85
2023,4,11215770,중곡4동,1159,26,31,81
2023,4,11215780,능동,717,21,20,80
2023,4,11215810,광장동,1216,22,35,127
2023,4,11215820,자양1동,1383,50,41,132
2023,4,11215830,자양2동,1119,24,18,85
2023,4,11215840,자양3동,1429,35,33,130
2023,4,11215847,자양4동,1649,61,32,121
2023,4,11215850,구의1동,1592,57,56,148
2023,4,11215860,구의2동,1100,30,26,106
2023,4,11215870,구의3동,2603,63,55,233
2023,4,11230536,용신동,2968,133,75,211
2023,4,11230545,제기동,3197,62,55,75
2023,4,11230560,전농1동,2187,85,55,203
2023,4,11230570,전농2동,715,19,15,92
2023,4,11230600,답십리1동,1318,46,30,128
2023,4,11230610,답십리2동,1754,39,42,103
2023,4,11230650,장안1동,2936,74,68,230
2023,4,11230660,장안2동,2255,53,44,240
2023,4,11230705,청량리동,1217,29,24,67
2023,4,11230710,회기동,1090,42,32,156
2023,4,11230720,휘경1동,823,27,17,75
2023,4,11230730,휘경2동,649,19,10,77
2023,4,11230740,이문1동,1044,34,18,131
2023,4,11230750,이문2동,526,25,14,42
2023,4,11260520,면목2동,1189,41,23,72
2023,4,11260540,면목4동,641,24,18,52
2023,4,11260550,면목5동,503,21,12,41
2023,4,11260565,면목본동,1772,56,55,125
2023,4,11260570,면목7동,1069,27,27,77
2023,4,11260575,면목3·8동,1506,52,55,127
2023,4,11260580,상봉1동,968,36,36,97
2023,4,11260590,상봉2동,1838,75,61,178
2023,4,11260600,중화1동,699,30,26,47
2023,4,11260610,중화2동,1356,41,38,104
2023,4,11260620,묵1동,1222,48,36,127
2023,4,11260630,묵2동,1012,49,27,59
2023,4,11260655,망우본동,2044,68,60,195
2023,4,11260660,망우3동,585,11,7,47
2023,4,11260680,신내1동,1419,48,43,175
2023,4,11260690,신내2동,880,23,27,95
2023,4,11290525,성북동,1076,27,24,67
2023,4,11290555,삼선동,1598,54,54,117
2023,4,11290575,동선동,1995,61,58,271
2023,4,11290580,돈암1동,401,10,16,25
2023,4,11290590,돈암2동,524,9,9,46
2023,4,11290600,안암동,1216,43,28,202
2023,4,11290610,보문동,814,12,22,57
2023,4,11290620,정릉1동,634,12,15,57
2023,4,11290630,정릉2동,748,15,17,72
2023,4,11290640,정릉3동,530,24,13,41
2023,4,11290650,정릉4동,762,22,28,67
2023,4,11290660,길음1동,1041,19,23,119
2023,4,11290685,길음2동,1295,41,43,120
2023,4,11290705,종암동,1478,45,26,152
2023,4,11290715,월곡1동,988,19,23,96
2023,4,11290725,월곡2동,1172,36,33,140
2023,4,11290760,장위1동,769,13,22,71
2023,4,11290770,장위2동,756,26,20,34
2023,4,11290780,장위3동,479,11,21,57
2023,4,11290810,석관동,1509,41,43,134
2023,4,11305534,삼양동,733,21,13,67
2023,4,11305535,미아동,1357,49,37,108
2023,4,11305545,송중동,1923,67,78,190
2023,4,11305555,송천동,1438,43,38,127
2023,4,11305575,삼각산동,852,43,26,86
2023,4,11305595,번1동,1452,35,34,127
2023,4,11305603,번2동,360,14,6,21
2023,4,11305608,번3동,437,15,11,52
2023,4,11305615,수유1동,1125,24,36,73
2023,4,11305625,수유2동,925,27,30,66
2023,4,11305635,수유3동,2294,101,85,240
2023,4,11305645,우이동,882,32,30,68
2023,4,11305660,인수동,1078,26,27,74
2023,4,11320511,창1동,838,33,34,73
2023,4,11320512,창2동,937,26,31,68
2023,4,11320513,창3동,645,17,11,46
2023,4,11320514,창4동,1063,36,22,119
2023,4,11320515,창5동,1359,170,31,153
2023,4,11320521,도봉1동,1164,28,31,104
2023,4,11320522,도봉2동,962,29,21,52
2023,4,11320660,쌍문1동,594,15,21,48
2023,4,11320670,쌍문2동,984,30,32,99
2023,4,11320680,쌍문3동,812,20,15,71
2023,4,11320681,쌍문4동,484,14,20,48
2023,4,11320690,방학1동,1895,53,62,204
2023,4,11320700,방학2동,832,26,25,48
2023,4,11320710,방학3동,580,19,15,52
2023,4,11350560,월계1동,1099,32,31,150
2023,4,11350570,월계2동,554,15,12,55
2023,4,11350580,월계3동,728,21,16,86
2023,4,11350595,공릉1동,2383,79,63,234
2023,4,11350600,공릉2동,1538,52,34,213
2023,4,11350611,하계1동,896,25,29,100
2023,4,11350612,하계2동,320,6,10,27
2023,4,11350619,중계본동,1277,55,44,118
2023,4,11350621,중계1동,1045,23,24,144
2023,4,11350624,중계4동,936,28,15,88
2023,4,11350625,중계2·3동,1301,37,32,118
2023,4,11350630,상계1동,1559,51,41,160
2023,4,11350640,상계2동,2841,81,91,295
2023,4,11350665,상계3·4동,990,22,20,51
2023,4,11350670,상계5동,1362,31,26,94
2023,4,11350695,상계6·7동,1721,52,47,192
2023,4,11350700,상계8동,459,6,8,46
2023,4,11350710,상계9동,494,24,17,48
2023,4,11350720,상계10동,393,8,3,38
2023,4,11380510,녹번동,1469,47,33,133
2023,4,11380520,불광1동,1413,30,42,136
2023,4,11380530,불광2동,1134,25,24,60
2023,4,11380551,갈현1동,1315,53,51,127
2023,4,11380552,갈현2동,1522,49,58,152
2023,4,11380560,구산동,940,26,27,83
2023,4,11380570,대조동,2422,80,87,200
2023,4,11380580,응암1동,1638,55,48,196
2023,4,11380590,응암2동,738,20,13,62
2023,4,11380600,응암3동,1588,50,50,126
2023,4,11380625,역촌동,2104,62,59,210
2023,4,11380631,신사1동,1053,35,28,100
2023,4,11380632,신사2동,604,21,13,40
2023,4,11380640,증산동,722,13,13,50
2023,4,11380650,수색동,520,47,13,51
2023,4,11380690,진관동,2243,62,69,313
2023,4,11410520,천연동,656,18,19,57
2023,4,11410555,북아현동,713,13,10,70
2023,4,11410565,충현동,1252,28,32,119
2023,4,11410585,신촌동,3976,115,120,500
2023,4,11410615,연희동,2046,54,53,138
2023,4,11410620,홍제1동,817,18,24,99
2023,4,11410640,홍제3동,902,28,18,79
2023,4,11410655,홍제2동,485,15,12,49
2023,4,11410660,홍은1동,771,17,15,59
2023,4,11410685,홍은2동,971,44,36,108
2023,4,11410690,남가좌1동,666,19,14,80
2023,4,11410700,남가좌2동,1285,27,31,157
2023,4,11410710,북가좌1동,485,16,16,54
2023,4,11410720,북가좌2동,1225,34,31,130
2023,4,11440555,아현동,1412,54,35,133
2023,4,11440565,공덕동,1979,52,43,158
2023,4,11440585,도화동,1576,43,32,162
2023,4,11440590,용강동,1807,37,48,165
2023,4,11440600,대흥동,1455,60,31,153
2023,4,11440610,염리동,771,26,26,92
2023,4,11440630,신수동,1099,29,28,72
2023,4,11440655,서강동,1812,61,62,141
2023,4,11440660,서교동,9081,419,239,762
2023,4,11440680,합정동,2091,68,56,143
