연도,분기,행정동_코드,행정동_코드_명,총_직장_인구_수
2021,4,11560540,여의동,193775
2021,4,11680640,역삼1동,169288
2021,4,11680650,역삼2동,48339
2021,4,11380625,역촌동,3286
2021,4,11440710,연남동,2729
2021,4,11410615,연희동,8584
2021,4,11440610,염리동,2041
2021,4,11500510,염창동,3311
2021,4,11560535,영등포동,13253
2021,4,11560515,영등포본동,3990
2021,4,11710570,오금동,23886
2021,4,11530770,오류1동,3696
2021,4,11530780,오류2동,627
2021,4,11710566,오륜동,17367
2021,4,11200645,옥수동,3459
2021,4,11200520,왕십리2동,1350
2021,4,11200535,왕십리도선동,3200
2021,4,11440590,용강동,12882
2021,4,11200790,용답동,3262
2021,4,11170590,용문동,3635
2021,4,11170520,용산2가동,413
2021,4,11230536,용신동,19675
2021,4,11305645,우이동,1954
2021,4,11500615,우장산동,3743
2021,4,11170560,원효로1동,2023
2021,4,11170570,원효로2동,3070
2021,4,11350560,월계1동,1739
2021,4,11350570,월계2동,54
2021,4,11350580,월계3동,437
2021,4,11290715,월곡1동,1542
2021,4,11290725,월곡2동,2659
2021,4,11620605,은천동,1006
2021,4,11140605,을지로동,15737
2021,4,11200580,응봉동,696
2021,4,11380580,응암1동,2332
2021,4,11380590,응암2동,443
2021,4,11380600,응암3동,1511
2021,4,11230740,이문1동,937
2021,4,11230750,이문2동,294
2021,4,11170630,이촌1동,5718
2021,4,11170640,이촌2동,2211
2021,4,11170650,이태원1동,22318
2021,4,11170660,이태원2동,976
2021,4,11110640,이화동,1918
2021,4,11305660,인수동,2841
2021,4,11620625,인헌동,1498
2021,4,11680730,일원1동,1871
2021,4,11215820,자양1동,9561
2021,4,11215830,자양2동,2163
2021,4,11215840,자양3동,2198
2021,4,11215847,자양4동,677
2021,4,11710670,잠실2동,3901
2021,4,11710680,잠실3동,29138
2021,4,11710690,잠실4동,4342
2021,4,11710710,잠실6동,54446
2021,4,11710650,잠실본동,11115
2021,4,11650540,잠원동,11715
2021,4,11230650,장안1동,9744
2021,4,11230660,장안2동,5138
2021,4,11290760,장위1동,511
2021,4,11290770,장위2동,836
2021,4,11290780,장위3동,421
2021,4,11710646,장지동,5321
2021,4,11140580,장충동,5367
2021,4,11230560,전농1동,687
2021,4,11230570,전농2동,920
2021,4,11290620,정릉1동,631
2021,4,11290630,정릉2동,1296
2021,4,11290640,정릉3동,350
2021,4,11290650,정릉4동,966
2021,4,11230545,제기동,5383
2021,4,11620725,조원동,2890
2021,4,11110615,종로1?2?3?4가동,112601
2021,4,11110630,종로5?6가동,21618
2021,4,11290705,종암동,15332
2021,4,11350621,중계1동,1095
2021,4,11350625,중계2?3동,1261
2021,4,11350624,중계4동,1445
2021,4,11350619,중계본동,831
2021,4,11215740,중곡1동,3767
2021,4,11215750,중곡2동,2299
2021,4,11215760,중곡3동,841
2021,4,11215770,중곡4동,3655
2021,4,11140680,중림동,3121
2021,4,11620615,중앙동,1189
2021,4,11260600,중화1동,1214
2021,4,11260610,중화2동,731
2021,4,11380640,증산동,1928
2021,4,11380690,진관동,579
2021,4,11320511,창1동,1149
2021,4,11320512,창2동,1105
2021,4,11320513,창3동,661
2021,4,11320514,창4동,1768
2021,4,11320515,창5동,5148
2021,4,11110670,창신1동,1867
2021,4,11110680,창신2동,129
2021,4,11110690,창신3동,129
2021,4,11410520,천연동,1067
2021,4,11740600,천호1동,2261
2021,4,11740610,천호2동,3076
2021,4,11740620,천호3동,1309
2021,4,11140645,청구동,3499
2021,4,11680565,청담동,54272
2021,4,11230705,청량리동,2521
2021,4,11620595,청룡동,3414
2021,4,11620545,청림동,304
2021,4,11110515,청운효자동,6024
2021,4,11170555,청파동,3008
2021,4,11410565,충현동,11615
2021,4,11110560,평창동,11829
2021,4,11710510,풍납1동,719
2021,4,11710520,풍납2동,505
2021,4,11140570,필동,13649
2021,4,11350611,하계1동,609
2021,4,11170625,한강로동,41872
2021,4,11170685,한남동,36498
2021,4,11440680,합정동,5202
2021,4,11200560,행당1동,1507
2021,4,11200570,행당2동,11
2021,4,11620575,행운동,2641
2021,4,11110650,혜화동,5022
2021,4,11410660,홍은1동,3248
2021,4,11410685,홍은2동,1246
2021,4,11410620,홍제1동,2998
2021,4,11410655,홍제2동,415
2021,4,11410640,홍제3동,793
2021,4,11500540,화곡1동,4201
2021,4,11500550,화곡2동,2498
2021,4,11500560,화곡3동,3512
2021,4,11500570,화곡4동,2146
2021,4,11500591,화곡6동,7963
2021,4,11500593,화곡8동,1794
2021,4,11500590,화곡본동,2614
2021,4,11215710,화양동,1130
2021,4,11140670,황학동,768
2021,4,11230710,회기동,103
2021,4,11140540,회현동,77872
2021,4,11170580,효창동,1378
2021,4,11170510,후암동,2018
2021,4,11230720,휘경1동,740
2021,4,11230730,휘경2동,1142
2021,4,11590605,흑석동,110
2022,1,11710631,가락1동,5833
2022,1,11710632,가락2동,7197
2022,1,11710620,가락본동,28995
2022,1,11530595,가리봉동,853
2022,1,11545510,가산동,92197
2022,1,11500603,가양1동,1970
2022,1,11500605,가양3동,344
2022,1,11110600,가회동,13017
2022,1,11380551,갈현1동,2156
2022,1,11380552,갈현2동,3042
2022,1,11740515,강일동,156
2022,1,11530740,개봉1동,9334
2022,1,11530750,개봉2동,8545
2022,1,11530760,개봉3동,1488
2022,1,11680660,개포1동,466
2022,1,11680670,개포2동,9957
2022,1,11680690,개포4동,7461
2022,1,11710531,거여1동,3417
2022,1,11710532,거여2동,1508
2022,1,11740550,고덕1동,799
2022,1,11740560,고덕2동,1034
2022,1,11530720,고척1동,2678
2022,1,11530730,고척2동,1686
2022,1,11440565,공덕동,10155
2022,1,11350595,공릉1동,7314
2022,1,11350600,공릉2동,1067
2022,1,11500620,공항동,5500
2022,1,11215810,광장동,7266
2022,1,11140590,광희동,58515
2022,1,11110580,교남동,846
2022,1,11530530,구로2동,11788
2022,1,11530540,구로3동,60830
2022,1,11530550,구로4동,1750
2022,1,11530560,구로5동,11842
2022,1,11380560,구산동,1741
2022,1,11215850,구의1동,3276
2022,1,11215860,구의2동,2079
2022,1,11215870,구의3동,9627
2022,1,11215730,군자동,1273
2022,1,11200590,금호1가동,1721
2022,1,11200615,금호2?3가동,373
2022,1,11200620,금호4가동,716
2022,1,11740685,길동,8563
2022,1,11290660,길음1동,4493
2022,1,11290685,길음2동,466
2022,1,11620585,낙성대동,5270
2022,1,11620775,난곡동,1030
2022,1,11620715,난향동,319
2022,1,11410690,남가좌1동,1684
2022,1,11410700,남가좌2동,970
2022,1,11170530,남영동,17331
2022,1,11620630,남현동,3481
2022,1,11650660,내곡동,1187
2022,1,11590510,노량진1동,3339
2022,1,11590520,노량진2동,4035
2022,1,11380510,녹번동,2163
2022,1,11680521,논현1동,40861
2022,1,11680531,논현2동,50355
2022,1,11215780,능동,1400
2022,1,11140625,다산동,6650
2022,1,11230600,답십리1동,2154
2022,1,11230610,답십리2동,2968
2022,1,11560550,당산1동,6841
2022,1,11560560,당산2동,11914
2022,1,11560700,대림1동,1513
2022,1,11560710,대림2동,3597
2022,1,11560720,대림3동,5117
2022,1,11590660,대방동,8638
2022,1,11380570,대조동,2133
2022,1,11680600,대치1동,18253
2022,1,11680610,대치2동,91102
2022,1,11680630,대치4동,31644
2022,1,11620735,대학동,608
2022,1,11440600,대흥동,3465
2022,1,11680655,도곡1동,29691
2022,1,11680656,도곡2동,95884
2022,1,11560585,도림동,654
2022,1,11320521,도봉1동,1591
2022,1,11320522,도봉2동,820
2022,1,11440585,도화동,12595
2022,1,11545610,독산1동,11210
2022,1,11545620,독산2동,1576
2022,1,11545630,독산3동,3389
2022,1,11545640,독산4동,1411
2022,1,11290580,돈암1동,151
2022,1,11290590,돈암2동,723
2022,1,11290575,동선동,1974
2022,1,11140665,동화동,1157
2022,1,11740700,둔촌2동,2597
2022,1,11500520,등촌1동,5353
2022,1,11500530,등촌2동,3208
2022,1,11500535,등촌3동,11934
2022,1,11200540,마장동,6750
2022,1,11710540,마천1동,666
2022,1,11710550,마천2동,1523
2022,1,11260660,망우3동,320
2022,1,11260655,망우본동,1514
2022,1,11440690,망원1동,2880
2022,1,11440700,망원2동,4460
2022,1,11260520,면목2동,1036
2022,1,11260575,면목3?8동,1762
2022,1,11260540,면목4동,818
2022,1,11260550,면목5동,1081
2022,1,11260570,면목7동,717
2022,1,11260565,면목본동,1074
2022,1,11140550,명동,124112
2022,1,11740530,명일1동,4140
2022,1,11740540,명일2동,2429
2022,1,11470510,목1동,15358
2022,1,11470520,목2동,3478
2022,1,11470530,목3동,2011
2022,1,11470540,목4동,2018
2022,1,11470550,목5동,15139
2022,1,11110570,무악동,519
2022,1,11260620,묵1동,977
2022,1,11260630,묵2동,1381
2022,1,11560605,문래동,56252
2022,1,11710641,문정1동,34806
2022,1,11710642,문정2동,36301
2022,1,11620765,미성동,2922
2022,1,11305535,미아동,1307
2022,1,11650560,반포1동,8126
2022,1,11650570,반포2동,2973
2022,1,11650580,반포3동,2930
2022,1,11650581,반포4동,56426
2022,1,11650550,반포본동,11741
2022,1,11500611,발산1동,4028
2022,1,11650600,방배1동,16153
2022,1,11650610,방배2동,16039
2022,1,11650620,방배3동,15415
2022,1,11650621,방배4동,15039
2022,1,11650590,방배본동,24123
2022,1,11710561,방이1동,8235
2022,1,11710562,방이2동,41991
2022,1,11320690,방학1동,3254
2022,1,11320700,방학2동,719
2022,1,11320710,방학3동,1084
2022,1,11500630,방화1동,4120
2022,1,11500640,방화2동,2178
2022,1,11500641,방화3동,2479
2022,1,11305595,번1동,2055
2022,1,11305603,번2동,340
2022,1,11305608,번3동,240
2022,1,11170700,보광동,510
2022,1,11620525,보라매동,2630
2022,1,11290610,보문동,3405
2022,1,11110550,부암동,1636
2022,1,11410710,북가좌1동,450
2022,1,11410720,북가좌2동,1369
2022,1,11410555,북아현동,1212
2022,1,11380520,불광1동,2024
2022,1,11380530,불광2동,4506
2022,1,11200550,사근동,350
2022,1,11590620,사당1동,3631
2022,1,11590630,사당2동,1925
2022,1,11590640,사당3동,920
2022,1,11590650,사당4동,1404
2022,1,11590651,사당5동,1687
2022,1,11110530,사직동,44521
2022,1,11305575,삼각산동,354
2022,1,11290555,삼선동,4526
2022,1,11680580,삼성1동,169509
2022,1,11680590,삼성2동,57932
2022,1,11620745,삼성동,910
2022,1,11305534,삼양동,288
2022,1,11710610,삼전동,3736
2022,1,11110540,삼청동,3999
2022,1,11350720,상계10동,357
2022,1,11350630,상계1동,3568
2022,1,11350640,상계2동,1909
2022,1,11350665,상계3?4동,716
2022,1,11350670,상계5동,1030
2022,1,11350695,상계6?7동,4587
2022,1,11350700,상계8동,761
2022,1,11350710,상계9동,1445
2022,1,11590530,상도1동,3332
2022,1,11590540,상도2동,1151
2022,1,11590550,상도3동,1093
2022,1,11590560,상도4동,1213
2022,1,11260580,상봉1동,1976
2022,1,11260590,상봉2동,4445
2022,1,11440740,상암동,11548
2022,1,11740520,상일동,1403
2022,1,11440655,서강동,3033
2022,1,11440660,서교동,26146
2022,1,11620665,서림동,1862
2022,1,11170690,서빙고동,7751
2022,1,11620645,서원동,2096
2022,1,11650510,서초1동,43719
2022,1,11650520,서초2동,59592
2022,1,11650530,서초3동,60960
2022,1,11650531,서초4동,34065
2022,1,11290810,석관동,2355
2022,1,11710600,석촌동,8871
2022,1,11740640,성내1동,10609
2022,1,11740650,성내2동,2005
2022,1,11740660,성내3동,4116
2022,1,11290525,성북동,18657
2022,1,11440720,성산1동,5214
2022,1,11440730,성산2동,2020
2022,1,11200650,성수1가1동,2080
2022,1,11200660,성수1가2동,5470
2022,1,11200670,성수2가1동,8111
2022,1,11200690,성수2가3동,22812
2022,1,11620565,성현동,1766
2022,1,11680700,세곡동,360
2022,1,11140520,소공동,93326
2022,1,11200720,송정동,896
2022,1,11305545,송중동,1276
2022,1,11305555,송천동,720
2022,1,11710580,송파1동,15471
2022,1,11710590,송파2동,6409
2022,1,11530790,수궁동,1801
2022,1,11380650,수색동,259
2022,1,11680750,수서동,17525
2022,1,11305615,수유1동,1076
2022,1,11305625,수유2동,1277
2022,1,11305635,수유3동,2985
2022,1,11110700,숭인1동,258
2022,1,11110710,숭인2동,1586
2022,1,11545670,시흥1동,4584
2022,1,11545680,시흥2동,954
2022,1,11545690,시흥3동,1638
2022,1,11545700,시흥4동,1307
2022,1,11545710,시흥5동,1501
2022,1,11560630,신길1동,2758
2022,1,11560650,신길3동,585
2022,1,11560660,신길4동,1041
2022,1,11560670,신길5동,974
2022,1,11560680,신길6동,1838
2022,1,11560690,신길7동,2622
2022,1,11260680,신내1동,1561
2022,1,11260690,신내2동,734
2022,1,11140650,신당5동,708
2022,1,11140615,신당동,5055
2022,1,11590670,신대방1동,3759
2022,1,11590680,신대방2동,13749
2022,1,11530510,신도림동,9297
2022,1,11620695,신림동,1587
2022,1,11380631,신사1동,1335
2022,1,11380632,신사2동,980
2022,1,11680510,신사동,26570
2022,1,11620685,신사동,3706
2022,1,11440630,신수동,2396
2022,1,11620655,신원동,540
2022,1,11470560,신월1동,2065
2022,1,11470570,신월2동,1863
2022,1,11470580,신월3동,1027
2022,1,11470590,신월4동,1264
2022,1,11470600,신월5동,1638
2022,1,11470610,신월6동,665
2022,1,11470611,신월7동,2510
2022,1,11470620,신정1동,8070
2022,1,11470630,신정2동,13393
2022,1,11470640,신정3동,2165
2022,1,11470650,신정4동,5292
2022,1,11470680,신정7동,229
2022,1,11410585,신촌동,1807
2022,1,11320660,쌍문1동,753
2022,1,11320670,쌍문2동,982
2022,1,11320680,쌍문3동,1010
2022,1,11320681,쌍문4동,314
2022,1,11440555,아현동,5614
2022,1,11290600,안암동,2171
2022,1,11740570,암사1동,2678
2022,1,11740580,암사2동,2007
2022,1,11680545,압구정동,39740
2022,1,11140635,약수동,10507
2022,1,11650651,양재1동,25679
2022,1,11650652,양재2동,34416
2022,1,11560610,양평1동,10467
2022,1,11560620,양평2동,12638
2022,1,11560540,여의동,193775
2022,1,11680640,역삼1동,169288
2022,1,11680650,역삼2동,48339
2022,1,11380625,역촌동,3286
2022,1,11440710,연남동,2729
2022,1,11410615,연희동,8584
2022,1,11440610,염리동,2041
2022,1,11500510,염창동,3311
2022,1,11560535,영등포동,13253
2022,1,11560515,영등포본동,3990
2022,1,11710570,오금동,23886
2022,1,11530770,오류1동,3696
2022,1,11530780,오류2동,627
2022,1,11710566,오륜동,17367
2022,1,11200645,옥수동,3459
2022,1,11200520,왕십리2동,1350
2022,1,11200535,왕십리도선동,3200
2022,1,11440590,용강동,12882
2022,1,11200790,용답동,3262
2022,1,11170590,용문동,3635
2022,1,11170520,용산2가동,413
2022,1,11230536,용신동,19675
2022,1,11305645,우이동,1954
2022,1,11500615,우장산동,3743
2022,1,11170560,원효로1동,2023
2022,1,11170570,원효로2동,3070
2022,1,11350560,월계1동,1739
2022,1,11350570,월계2동,54
2022,1,11350580,월계3동,437
2022,1,11290715,월곡1동,1542
2022,1,11290725,월곡2동,2659
2022,1,11620605,은천동,1006
2022,1,11140605,을지로동,15737
2022,1,11200580,응봉동,696
2022,1,11380580,응암1동,2332
2022,1,11380590,응암2동,443
2022,1,11380600,응암3동,1511
2022,1,11230740,이문1동,937
2022,1,11230750,이문2동,294
2022,1,11170630,이촌1동,5718
2022,1,11170640,이촌2동,2211
2022,1,11170650,이태원1동,22318
2022,1,11170660,이태원2동,976
2022,1,11110640,이화동,1918
2022,1,11305660,인수동,2841
2022,1,11620625,인헌동,1498
2022,1,11680730,일원1동,1871
2022,1,11215820,자양1동,9561
2022,1,11215830,자양2동,2163
2022,1,11215840,자양3동,2198
2022,1,11215847,자양4동,677
2022,1,11710670,잠실2동,3901
2022,1,11710680,잠실3동,29138
2022,1,11710690,잠실4동,4342
2022,1,11710710,잠실6동,54446
2022,1,11710650,잠실본동,11115
2022,1,11650540,잠원동,11715
2022,1,11230650,장안1동,9744
2022,1,11230660,장안2동,5138
2022,1,11290760,장위1동,511
2022,1,11290770,장위2동,836
2022,1,11290780,장위3동,421
2022,1,11710646,장지동,5321
2022,1,11140580,장충동,5367
2022,1,11230560,전농1동,687
2022,1,11230570,전농2동,920
2022,1,11290620,정릉1동,631
2022,1,11290630,정릉2동,1296
2022,1,11290640,정릉3동,350
2022,1,11290650,정릉4동,966
2022,1,11230545,제기동,5383
2022,1,11620725,조원동,2890
2022,1,11110615,종로1?2?3?4가동,112601
2022,1,11110630,종로5?6가동,21618
2022,1,11290705,종암동,15332
2022,1,11350621,중계1동,1095
2022,1,11350625,중계2?3동,1261
2022,1,11350624,중계4동,1445
2022,1,11350619,중계본동,831
2022,1,11215740,중곡1동,3767
2022,1,11215750,중곡2동,2299
2022,1,11215760,중곡3동,841
2022,1,11215770,중곡4동,3655
2022,1,11140680,중림동,3121
2022,1,11620615,중앙동,1189
2022,1,11260600,중화1동,1214
2022,1,11260610,중화2동,731
2022,1,11380640,증산동,1928
2022,1,11380690,진관동,579
2022,1,11320511,창1동,1149
2022,1,11320512,창2동,1105
2022,1,11320513,창3동,661
2022,1,11320514,창4동,1768
2022,1,11320515,창5동,5148
2022,1,11110670,창신1동,1867
2022,1,11110680,창신2동,129
2022,1,11110690,창신3동,129
2022,1,11410520,천연동,1067
2022,1,11740600,천호1동,2261
2022,1,11740610,천호2동,3076
2022,1,11740620,천호3동,1309
2022,1,11140645,청구동,3499
2022,1,11680565,청담동,54272
2022,1,11230705,청량리동,2521
2022,1,11620595,청룡동,3414
2022,1,11620545,청림동,304
2022,1,11110515,청운효자동,6024
2022,1,11170555,청파동,3008
2022,1,11410565,충현동,11615
2022,1,11110560,평창동,11829
2022,1,11710510,풍납1동,719
2022,1,11710520,풍납2동,505
2022,1,11140570,필동,13649
2022,1,11350611,하계1동,609
2022,1,11170625,한강로동,41872
2022,1,11170685,한남동,36498
2022,1,11440680,합정동,5202
2022,1,11200560,행당1동,1507
2022,1,11200570,행당2동,11
2022,1,11620575,행운동,2641
2022,1,11110650,혜화동,5022
2022,1,11410660,홍은1동,3248
2022,1,11410685,홍은2동,1246
