연도,분기,행정동_코드,행정동_코드_명,점포_수,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수
2022,4,11350720,상계10동,330,368,16,12,38
2022,4,11380510,녹번동,1327,1457,65,41,130
2022,4,11380520,불광1동,1280,1417,78,59,137
2022,4,11380530,불광2동,1047,1109,22,25,62
2022,4,11380551,갈현1동,1203,1342,56,61,139
2022,4,11380552,갈현2동,1387,1547,60,38,160
2022,4,11380560,구산동,843,925,38,33,82
2022,4,11380570,대조동,2229,2432,117,75,203
2022,4,11380580,응암1동,1416,1609,70,30,193
2022,4,11380590,응암2동,666,722,34,25,56
2022,4,11380600,응암3동,1469,1594,68,55,125
2022,4,11380625,역촌동,1906,2123,91,67,217
2022,4,11380631,신사1동,947,1050,50,29,103
2022,4,11380632,신사2동,557,599,31,24,42
2022,4,11380640,증산동,675,725,16,9,50
2022,4,11380650,수색동,411,440,14,17,29
2022,4,11380690,진관동,1888,2209,95,41,321
2022,4,11410520,천연동,604,664,28,15,60
2022,4,11410555,북아현동,636,706,17,10,70
2022,4,11410565,충현동,1146,1267,37,25,121
2022,4,11410585,신촌동,3433,3928,161,110,495
2022,4,11410615,연희동,1885,2025,71,44,140
2022,4,11410620,홍제1동,702,807,26,23,105
2022,4,11410640,홍제3동,816,892,39,27,76
2022,4,11410655,홍제2동,429,482,20,16,53
2022,4,11410660,홍은1동,695,759,33,12,64
2022,4,11410685,홍은2동,817,919,28,22,102
2022,4,11410690,남가좌1동,556,634,44,19,78
2022,4,11410700,남가좌2동,1138,1293,52,32,155
2022,4,11410710,북가좌1동,430,487,14,11,57
2022,4,11410720,북가좌2동,1079,1204,58,33,125
2022,4,11440555,아현동,1241,1373,56,36,132
2022,4,11440565,공덕동,1797,1962,77,42,165
2022,4,11440585,도화동,1386,1548,49,33,162
2022,4,11440590,용강동,1638,1803,70,51,165
2022,4,11440600,대흥동,1249,1400,54,32,151
2022,4,11440610,염리동,674,756,29,10,82
2022,4,11440630,신수동,995,1072,42,23,77
2022,4,11440655,서강동,1649,1791,84,57,142
2022,4,11440660,서교동,7826,8578,375,243,752
2022,4,11440680,합정동,1924,2067,85,45,143
2022,4,11440690,망원1동,1718,1834,100,53,116
2022,4,11440700,망원2동,1147,1241,51,35,94
2022,4,11440710,연남동,2208,2301,130,81,93
2022,4,11440720,성산1동,1067,1143,43,24,76
2022,4,11440730,성산2동,1391,1542,62,37,151
2022,4,11440740,상암동,1716,2053,91,39,337
2022,4,11470510,목1동,2708,3073,170,72,365
2022,4,11470520,목2동,1012,1101,49,29,89
2022,4,11470530,목3동,1056,1154,48,30,98
2022,4,11470540,목4동,1167,1292,60,40,125
2022,4,11470550,목5동,1543,1733,66,33,190
2022,4,11470560,신월1동,1090,1162,45,34,72
2022,4,11470570,신월2동,634,685,27,15,51
2022,4,11470580,신월3동,525,577,18,13,52
2022,4,11470590,신월4동,674,746,35,27,72
2022,4,11470600,신월5동,585,654,30,27,69
2022,4,11470610,신월6동,514,567,34,18,53
2022,4,11470611,신월7동,712,765,40,26,53
2022,4,11470620,신정1동,1024,1138,48,31,114
2022,4,11470630,신정2동,936,1035,41,24,99
2022,4,11470640,신정3동,1079,1240,58,34,161
2022,4,11470650,신정4동,2414,2621,144,66,207
2022,4,11470670,신정6동,640,711,22,17,71
2022,4,11470680,신정7동,790,912,42,21,122
2022,4,11500510,염창동,1309,1509,56,37,200
2022,4,11500520,등촌1동,1314,1495,72,30,181
2022,4,11500530,등촌2동,544,604,29,18,60
2022,4,11500535,등촌3동,1882,2099,94,60,217
2022,4,11500540,화곡1동,2261,2513,127,86,252
2022,4,11500550,화곡2동,612,661,29,13,49
2022,4,11500560,화곡3동,952,1087,55,29,135
2022,4,11500570,화곡4동,1117,1212,49,37,95
2022,4,11500590,화곡본동,1139,1252,53,35,113
2022,4,11500591,화곡6동,1292,1455,92,58,163
2022,4,11500593,화곡8동,981,1097,71,32,116
2022,4,11500603,가양1동,4651,5241,295,140,590
2022,4,11500604,가양2동,410,464,19,9,54
2022,4,11500605,가양3동,347,381,14,16,34
2022,4,11500611,발산1동,3591,3916,202,92,325
2022,4,11500615,우장산동,1306,1453,58,36,147
2022,4,11500620,공항동,1348,1499,56,55,151
2022,4,11500630,방화1동,1954,2184,120,51,230
2022,4,11500640,방화2동,1538,1679,48,43,141
2022,4,11500641,방화3동,516,572,18,10,56
2022,4,11530510,신도림동,1751,1974,51,28,223
2022,4,11530520,구로1동,514,570,21,13,56
2022,4,11530530,구로2동,4981,5106,94,68,125
2022,4,11530540,구로3동,3605,4082,169,89,477
2022,4,11530550,구로4동,1658,1754,91,43,96
2022,4,11530560,구로5동,2723,2977,128,66,254
2022,4,11530595,가리봉동,815,841,37,30,26
2022,4,11530720,고척1동,1291,1465,161,33,174
2022,4,11530730,고척2동,1047,1142,67,27,95
2022,4,11530740,개봉1동,1234,1362,40,30,128
2022,4,11530750,개봉2동,739,847,25,21,108
2022,4,11530760,개봉3동,679,752,38,27,73
2022,4,11530770,오류1동,879,957,56,30,78
2022,4,11530780,오류2동,1036,1169,64,33,133
2022,4,11530790,수궁동,678,748,32,17,70
2022,4,11530800,항동,341,413,34,14,72
2022,4,11545510,가산동,7771,8429,314,199,658
2022,4,11545610,독산1동,2400,2697,118,80,297
2022,4,11545620,독산2동,716,803,37,21,87
2022,4,11545630,독산3동,1345,1440,58,42,95
2022,4,11545640,독산4동,640,712,31,24,72
2022,4,11545670,시흥1동,2099,2335,104,57,236
2022,4,11545680,시흥2동,378,412,19,18,34
2022,4,11545690,시흥3동,991,1026,8,11,35
2022,4,11545700,시흥4동,461,500,16,12,39
2022,4,11545710,시흥5동,743,821,31,27,78
2022,4,11560515,영등포본동,1326,1458,48,41,132
2022,4,11560535,영등포동,3849,4263,147,107,414
2022,4,11560540,여의동,5126,5729,209,139,603
2022,4,11560550,당산1동,2469,2665,191,61,196
2022,4,11560560,당산2동,1755,1960,64,45,205
2022,4,11560585,도림동,717,765,32,18,48
2022,4,11560605,문래동,2648,2870,100,48,222
2022,4,11560610,양평1동,1215,1326,47,23,111
2022,4,11560620,양평2동,1411,1540,46,41,129
2022,4,11560630,신길1동,833,903,25,21,70
2022,4,11560650,신길3동,726,780,34,15,54
2022,4,11560660,신길4동,332,385,13,9,53
2022,4,11560670,신길5동,320,355,16,11,35
2022,4,11560680,신길6동,985,1080,36,30,95
2022,4,11560690,신길7동,519,584,18,22,65
2022,4,11560700,대림1동,758,837,29,25,79
2022,4,11560710,대림2동,1302,1357,81,52,55
2022,4,11560720,대림3동,1496,1583,63,47,87
2022,4,11590510,노량진1동,1420,1625,63,41,205
2022,4,11590520,노량진2동,1548,1606,29,30,58
2022,4,11590530,상도1동,1383,1614,66,35,231
2022,4,11590540,상도2동,1102,1227,27,28,125
2022,4,11590550,상도3동,733,796,34,21,63
2022,4,11590560,상도4동,747,825,33,19,78
2022,4,11590605,흑석동,1214,1387,49,59,173
2022,4,11590620,사당1동,1478,1612,80,38,134
2022,4,11590630,사당2동,1437,1606,72,45,169
2022,4,11590640,사당3동,707,780,33,16,73
2022,4,11590650,사당4동,532,589,34,13,57
2022,4,11590651,사당5동,342,381,20,5,39
2022,4,11590660,대방동,1360,1521,63,41,161
2022,4,11590670,신대방1동,812,879,25,13,67
2022,4,11590680,신대방2동,971,1111,59,24,140
2022,4,11620525,보라매동,1262,1379,78,43,117
2022,4,11620545,청림동,385,428,23,9,43
2022,4,11620565,성현동,621,675,33,24,54
2022,4,11620575,행운동,1238,1371,61,42,133
2022,4,11620585,낙성대동,1148,1334,83,40,186
2022,4,11620595,청룡동,1708,1932,91,54,224
2022,4,11620605,은천동,1191,1324,53,36,133
2022,4,11620615,중앙동,836,944,56,29,108
2022,4,11620625,인헌동,894,987,46,28,93
2022,4,11620630,남현동,742,843,40,12,101
2022,4,11620645,서원동,1129,1349,74,41,220
2022,4,11620655,신원동,702,759,25,26,57
2022,4,11620665,서림동,689,762,39,16,73
2022,4,11620685,신사동,1099,1207,54,44,108
2022,4,11620695,신림동,1630,1810,96,61,180
2022,4,11620715,난향동,304,329,12,7,25
2022,4,11620725,조원동,1220,1330,50,33,110
2022,4,11620735,대학동,1102,1250,47,47,148
2022,4,11620745,삼성동,616,638,20,12,22
2022,4,11620765,미성동,1051,1161,52,25,110
2022,4,11620775,난곡동,594,666,30,19,72
2022,4,11650510,서초1동,2982,3205,78,52,223
2022,4,11650520,서초2동,3851,4119,136,84,268
2022,4,11650530,서초3동,6846,7231,252,151,385
2022,4,11650531,서초4동,3071,3302,97,59,231
2022,4,11650540,잠원동,1848,1979,51,64,131
2022,4,11650550,반포본동,431,445,3,23,14
2022,4,11650560,반포1동,1663,1797,78,30,134
2022,4,11650570,반포2동,340,362,6,7,22
2022,4,11650580,반포3동,1168,1247,38,30,79
2022,4,11650581,반포4동,3196,3496,74,62,300
2022,4,11650590,방배본동,1337,1423,34,27,86
2022,4,11650600,방배1동,1262,1401,48,28,139
2022,4,11650610,방배2동,1387,1515,62,30,128
2022,4,11650620,방배3동,679,734,12,21,55
2022,4,11650621,방배4동,1837,1963,65,32,126
2022,4,11650651,양재1동,2639,2895,92,56,256
2022,4,11650652,양재2동,3501,3710,86,52,209
2022,4,11650660,내곡동,889,939,35,17,50
2022,4,11680510,신사동,3994,4285,170,99,291
2022,4,11680521,논현1동,4235,4551,161,100,316
2022,4,11680531,논현2동,4485,4848,210,148,363
2022,4,11680545,압구정동,4269,4505,162,99,236
2022,4,11680565,청담동,4394,4593,109,89,199
2022,4,11680580,삼성1동,3623,3927,118,77,304
2022,4,11680590,삼성2동,2976,3193,137,48,217
2022,4,11680600,대치1동,1082,1194,29,18,112
2022,4,11680610,대치2동,3012,3253,92,67,241
2022,4,11680630,대치4동,3802,4186,159,82,384
2022,4,11680640,역삼1동,11119,12072,396,287,953
2022,4,11680650,역삼2동,3164,3379,121,65,215
2022,4,11680655,도곡1동,1293,1407,33,19,114
2022,4,11680656,도곡2동,1502,1609,36,24,107
2022,4,11680660,개포1동,175,181,4,2,6
2022,4,11680670,개포2동,841,933,49,22,92
2022,4,11680690,개포4동,1426,1523,56,25,97
2022,4,11680700,세곡동,1210,1373,49,21,163
2022,4,11680720,일원본동,432,477,14,13,45
2022,4,11680730,일원1동,693,774,23,19,81
2022,4,11680740,일원2동,441,481,18,9,40
2022,4,11680750,수서동,793,916,29,11,123
2022,4,11710510,풍납1동,483,518,12,13,35
2022,4,11710520,풍납2동,842,919,33,13,77
2022,4,11710531,거여1동,590,644,29,15,54
2022,4,11710532,거여2동,654,733,39,21,79
2022,4,11710540,마천1동,651,693,20,14,42
2022,4,11710550,마천2동,939,1019,38,23,80
2022,4,11710561,방이1동,1159,1283,54,33,124
2022,4,11710562,방이2동,2473,2727,137,83,254
2022,4,11710566,오륜동,451,507,20,7,56
2022,4,11710570,오금동,1728,1865,83,31,137
2022,4,11710580,송파1동,1829,2002,77,50,173
2022,4,11710590,송파2동,837,937,53,30,100
2022,4,11710600,석촌동,2436,2680,127,87,244
2022,4,11710610,삼전동,1565,1737,70,48,172
2022,4,11710620,가락본동,2476,2717,134,69,241
2022,4,11710631,가락1동,3540,3605,48,32,65
2022,4,11710632,가락2동,1542,1692,89,34,150
2022,4,11710641,문정1동,1144,1240,51,33,96
2022,4,11710642,문정2동,5848,6370,269,123,522
2022,4,11710646,장지동,969,1065,66,32,96
2022,4,11710647,위례동,861,1038,91,42,177
2022,4,11710650,잠실본동,2765,3136,131,86,371
2022,4,11710670,잠실2동,874,983,47,28,109
2022,4,11710680,잠실3동,1667,1822,53,53,155
2022,4,11710690,잠실4동,374,421,3,4,47
2022,4,11710710,잠실6동,1750,1979,52,38,229
2022,4,11710720,잠실7동,200,213,6,3,13
2022,4,11740515,강일동,780,921,50,31,141
2022,4,11740520,상일동,852,962,48,27,110
2022,4,11740530,명일1동,1581,1752,120,39,171
2022,4,11740540,명일2동,1015,1173,64,31,158
2022,4,11740550,고덕1동,552,631,35,28,79
2022,4,11740560,고덕2동,761,876,54,25,115
2022,4,11740570,암사1동,1321,1440,61,41,119
2022,4,11740580,암사2동,648,726,29,19,78
2022,4,11740590,암사3동,555,606,22,15,51
2022,4,11740600,천호1동,1030,1154,72,32,124
2022,4,11740610,천호2동,3101,3404,115,74,303
2022,4,11740620,천호3동,1449,1588,68,42,139
2022,4,11740640,성내1동,1235,1358,49,34,123
2022,4,11740650,성내2동,1383,1504,55,40,121
2022,4,11740660,성내3동,1938,2094,79,51,156
2022,4,11740685,길동,2799,3090,128,113,291
2022,4,11740690,둔촌1동,23,25,0,1,2
2022,4,11740700,둔촌2동,1094,1177,29,25,83
2023,1,11110515,청운효자동,898,928,33,22,30
2023,1,11110530,사직동,2605,2799,77,70,194
2023,1,11110540,삼청동,703,749,20,6,46
2023,1,11110550,부암동,449,482,5,19,33
2023,1,11110560,평창동,640,679,28,19,39
2023,1,11110570,무악동,177,199,6,7,22
2023,1,11110580,교남동,316,385,12,9,69
2023,1,11110600,가회동,608,653,17,15,45
2023,1,11110615,종로1·2·3·4가동,10045,10590,202,200,545
2023,1,11110630,종로5·6가동,1907,2001,40,43,94
2023,1,11110640,이화동,642,778,20,17,136
2023,1,11110650,혜화동,1317,1510,55,57,193
2023,1,11110670,창신1동,1732,1783,36,57,51
2023,1,11110680,창신2동,373,398,9,16,25
2023,1,11110690,창신3동,171,187,6,7,16
2023,1,11110700,숭인1동,270,300,15,13,30
2023,1,11110710,숭인2동,838,907,21,28,69
2023,1,11140520,소공동,2875,3131,76,75,256
2023,1,11140540,회현동,5075,5316,81,112,241
2023,1,11140550,명동,4033,4523,129,118,490
2023,1,11140570,필동,1110,1238,47,24,128
2023,1,11140580,장충동,501,532,11,9,31
2023,1,11140590,광희동,5246,5478,106,127,232
2023,1,11140605,을지로동,2794,2918,69,61,124
2023,1,11140615,신당동,12001,12133,383,359,132
2023,1,11140625,다산동,821,904,29,27,83
2023,1,11140635,약수동,642,708,20,21,66
2023,1,11140645,청구동,506,539,14,19,33
2023,1,11140650,신당5동,723,788,27,24,65
2023,1,11140665,동화동,542,583,28,19,41
2023,1,11140670,황학동,1356,1438,57,35,82
2023,1,11140680,중림동,658,726,26,14,68
2023,1,11170510,후암동,810,855,32,26,45
2023,1,11170520,용산2가동,557,603,16,28,46
2023,1,11170530,남영동,1190,1365,48,38,175
2023,1,11170555,청파동,1162,1314,64,48,152
2023,1,11170560,원효로1동,1626,1708,39,41,82
2023,1,11170570,원효로2동,884,924,17,26,40
2023,1,11170580,효창동,326,352,12,13,26
2023,1,11170590,용문동,528,567,13,17,39
2023,1,11170625,한강로동,4992,5326,139,106,334
2023,1,11170630,이촌1동,796,872,31,24,76
2023,1,11170640,이촌2동,299,321,15,2,22
2023,1,11170650,이태원1동,1576,1671,39,35,95
2023,1,11170660,이태원2동,817,864,22,33,47
2023,1,11170685,한남동,2275,2402,86,69,127
2023,1,11170690,서빙고동,356,383,11,15,27
2023,1,11170700,보광동,720,766,15,20,46
2023,1,11200520,왕십리2동,537,595,26,17,58
2023,1,11200535,왕십리도선동,1839,2050,86,70,211
2023,1,11200540,마장동,2365,2424,29,40,59
2023,1,11200550,사근동,698,882,24,23,184
2023,1,11200560,행당1동,1091,1244,39,30,153
2023,1,11200570,행당2동,492,566,16,12,74
2023,1,11200580,응봉동,285,306,9,15,21
2023,1,11200590,금호1가동,424,468,23,23,44
2023,1,11200615,금호2·3가동,824,906,28,33,82
2023,1,11200620,금호4가동,531,593,19,21,62
2023,1,11200645,옥수동,809,896,34,37,87
2023,1,11200650,성수1가1동,1075,1145,34,27,70
2023,1,11200660,성수1가2동,1934,2058,85,64,124
2023,1,11200670,성수2가1동,1514,1622,45,45,108
2023,1,11200690,성수2가3동,2988,3220,90,87,232
2023,1,11200720,송정동,448,466,18,12,18
2023,1,11200790,용답동,1206,1274,32,32,68
2023,1,11215710,화양동,2111,2507,107,85,396
2023,1,11215730,군자동,1348,1500,56,52,152
2023,1,11215740,중곡1동,1181,1262,29,38,81
2023,1,11215750,중곡2동,1174,1264,43,39,90
2023,1,11215760,중곡3동,871,961,28,42,90
2023,1,11215770,중곡4동,1046,1121,64,31,75
2023,1,11215780,능동,621,700,22,18,79
2023,1,11215810,광장동,1085,1215,33,46,130
2023,1,11215820,자양1동,1223,1362,37,44,139
2023,1,11215830,자양2동,1011,1098,38,29,87
2023,1,11215840,자양3동,1278,1408,39,36,130
2023,1,11215847,자양4동,1478,1594,60,61,116
2023,1,11215850,구의1동,1427,1582,51,54,155
2023,1,11215860,구의2동,977,1079,43,39,102
2023,1,11215870,구의3동,2364,2588,59,80,224
2023,1,11230536,용신동,2668,2881,109,79,213
2023,1,11230545,제기동,3115,3195,68,86,80
2023,1,11230560,전농1동,1931,2135,54,54,204
2023,1,11230570,전농2동,604,697,19,19,93
2023,1,11230600,답십리1동,1164,1290,40,29,126
2023,1,11230610,답십리2동,1672,1771,51,35,99
2023,1,11230650,장안1동,2679,2908,82,80,229
2023,1,11230660,장안2동,2013,2255,73,72,242
2023,1,11230705,청량리동,1116,1184,41,30,68
2023,1,11230710,회기동,929,1080,50,36,151
2023,1,11230720,휘경1동,710,790,31,24,80
2023,1,11230730,휘경2동,563,637,32,21,74
2023,1,11230740,이문1동,883,1010,33,28,127
2023,1,11230750,이문2동,472,510,11,20,38
2023,1,11260520,면목2동,1110,1172,47,42,62
2023,1,11260540,면목4동,582,635,23,26,53
2023,1,11260550,면목5동,467,509,13,15,42
2023,1,11260565,면목본동,1632,1755,56,50,123
2023,1,11260570,면목7동,1002,1074,42,44,72
2023,1,11260575,면목3·8동,1372,1505,51,61,133
2023,1,11260580,상봉1동,871,964,34,33,93
2023,1,11260590,상봉2동,1610,1782,62,50,172
2023,1,11260600,중화1동,643,693,22,18,50
2023,1,11260610,중화2동,1264,1373,48,50,109
2023,1,11260620,묵1동,1062,1190,42,40,128
2023,1,11260630,묵2동,923,981,41,38,58
2023,1,11260655,망우본동,1798,1995,95,68,197
2023,1,11260660,망우3동,543,589,20,23,46
2023,1,11260680,신내1동,1236,1405,46,40,169
2023,1,11260690,신내2동,658,751,29,21,93
2023,1,11290525,성북동,983,1048,22,23,65
2023,1,11290555,삼선동,1468,1582,61,42,114
2023,1,11290575,동선동,1709,1974,63,77,265
2023,1,11290580,돈암1동,385,408,10,10,23
2023,1,11290590,돈암2동,474,518,15,14,44
2023,1,11290600,안암동,991,1189,45,33,198
2023,1,11290610,보문동,755,817,29,24,62
2023,1,11290620,정릉1동,576,630,15,17,54
2023,1,11290630,정릉2동,672,751,20,23,79
2023,1,11290640,정릉3동,478,521,15,19,43
2023,1,11290650,정릉4동,697,767,24,26,70
2023,1,11290660,길음1동,931,1048,32,34,117
2023,1,11290685,길음2동,1161,1289,48,31,128
2023,1,11290705,종암동,1314,1468,41,39,154
2023,1,11290715,월곡1동,883,983,23,31,100
2023,1,11290725,월곡2동,1028,1162,38,33,134
2023,1,11290760,장위1동,698,768,31,18,70
2023,1,11290770,장위2동,740,776,20,11,36
2023,1,11290780,장위3동,433,489,23,16,56
2023,1,11290810,석관동,1383,1516,39,38,133
2023,1,11305534,삼양동,659,721,19,15,62
2023,1,11305535,미아동,1252,1359,47,30,107
2023,1,11305545,송중동,1715,1917,79,60,202
2023,1,11305555,송천동,1323,1457,45,37,134
2023,1,11305575,삼각산동,709,792,31,29,83
2023,1,11305595,번1동,1293,1420,55,54,127
2023,1,11305603,번2동,338,359,16,12,21
2023,1,11305608,번3동,368,421,9,8,53
2023,1,11305615,수유1동,1045,1121,27,22,76
2023,1,11305625,수유2동,844,910,26,26,66
2023,1,11305635,수유3동,2018,2258,84,69,240
2023,1,11305645,우이동,799,867,23,20,68
2023,1,11305660,인수동,1002,1076,37,39,74
2023,1,11320511,창1동,752,829,29,30,77
2023,1,11320512,창2동,870,937,42,33,67
2023,1,11320513,창3동,600,646,17,16,46
2023,1,11320514,창4동,905,1015,35,31,110
2023,1,11320515,창5동,1059,1217,43,41,158
2023,1,11320521,도봉1동,1062,1159,25,34,97
2023,1,11320522,도봉2동,892,942,36,26,50
2023,1,11320660,쌍문1동,552,599,15,20,47
2023,1,11320670,쌍문2동,877,976,26,29,99
2023,1,11320680,쌍문3동,727,800,39,23,73
2023,1,11320681,쌍문4동,432,487,27,13,55
2023,1,11320690,방학1동,1710,1914,45,79,204
2023,1,11320700,방학2동,798,845,30,25,47
2023,1,11320710,방학3동,525,576,12,26,51
2023,1,11350560,월계1동,938,1091,36,43,153
2023,1,11350570,월계2동,488,540,21,23,52
2023,1,11350580,월계3동,636,720,30,29,84
2023,1,11350595,공릉1동,2084,2314,99,56,230
2023,1,11350600,공릉2동,1292,1509,58,52,217
2023,1,11350611,하계1동,790,888,26,33,98
