"연도","분기","행정동_코드","행정동_코드_명","점포_수","유사_업종_점포_수","개업_점포_수","폐업_점포_수","프랜차이즈_점포_수","총_유동인구_수","총_상주인구_수","총_직장_인구_수","집객시설_수","관공서_수","은행_수","종합병원_수","일반_병원_수","약국_수","유치원_수","초등학교_수","중학교_수","고등학교_수","대학교_수","백화점_수","슈퍼마켓_수","극장_수","숙박_시설_수","공항_수","철도_역_수","버스_터미널_수","지하철_역_수","버스_정거장_수","추정매출액","전체","첫번째층","첫번째층외","영역_면적"
2022,2,"11380510","녹번동",1306,1423,38,20,117,7128982,37380,2163,148,8,3,,2,12,1,3,,,,,1,1,,,,,2,35,43235305384,98095,118513,77677,1794215
2022,2,"11380520","불광1동",1259,1401,41,25,142,5709343,39732,2024,198,6,4,,1,17,4,2,,,,,,1,,,,,3,49,46585970499,86557,119557,53557,3124927
2022,2,"11380530","불광2동",1052,1111,28,18,59,5686226,28437,4506,113,6,1,,,5,,3,3,1,,,3,,,,,,,32,29745524718,106037,104055,108018,1396089
2022,2,"11380551","갈현1동",1229,1366,55,31,137,8050762,23146,2156,133,2,2,1,,13,1,,,,,,,,,,,,2,48,47813077280,113885,150602,77167,961071
2022,2,"11380552","갈현2동",1375,1531,37,37,156,6417780,28872,3042,121,3,1,,1,15,5,2,1,5,,,,,,,,,1,34,57541984740,110737,113939,107535,985165
2022,2,"11380560","구산동",841,921,35,21,80,5503723,32750,1741,127,3,,,1,8,3,3,2,3,,,,,,,,,,38,16375890124,104536,125707,83366,1389775
2022,2,"11380570","대조동",2201,2398,71,42,197,10148000,27235,2133,205,3,5,,1,24,,2,,2,,,,1,,,,,,32,63935067489,112524,123220,101829,851692
2022,2,"11380580","응암1동",1386,1576,48,26,190,6114178,30938,2332,133,5,5,,1,20,1,1,1,1,,,,,,,,,,27,44490916915,109528,127226,91830,1109863
2022,2,"11380590","응암2동",653,707,28,15,54,3491860,27580,443,91,3,1,,1,10,2,1,,,,,,,,,,,,37,17405921593,140653,135770,145536,755247
2022,2,"11380600","응암3동",1468,1591,41,32,123,8020629,25229,1511,138,3,3,,1,16,1,1,2,1,,,2,,,,,,,31,46945760108,83350,101502,65197,752773
2022,2,"11380625","역촌동",1890,2108,68,47,218,12598472,46566,3286,176,5,5,,2,18,2,1,,,,,,,,,,,,51,39568476144,91064,114006,68122,1157542
2022,2,"11380631","신사1동",936,1027,33,28,91,6511679,27543,1335,94,3,,,,8,3,,1,,5,,,,,,,,1,22,23154998977,85253,100307,70200,808314
2022,2,"11380632","신사2동",551,593,12,17,42,3473226,20812,980,82,4,,,,5,,3,1,1,,,,,,,,,1,35,10260688835,63436,78375,48497,1046222
2022,2,"11380640","증산동",660,711,28,11,51,3368112,15338,1928,83,3,,,,8,1,1,2,,,,2,,,,,,1,16,12951903348,108216,97958,118474,807409
2022,2,"11380650","수색동",419,447,22,4,28,1876908,11132,259,60,5,2,,,5,1,1,,,,,2,,,,,,1,22,4576162349,111475,97751,125199,1290258
2022,2,"11380690","진관동",1821,2135,73,48,314,7519529,57020,579,242,6,6,,,22,6,6,2,4,,,,1,,,,,1,81,35726543809,137584,146378,128791,11565110
2022,2,"11410520","천연동",594,653,24,13,59,4233722,17742,1067,127,4,1,,,4,,1,1,1,11,,,,1,,,,,44,18759195582,97650,129931,65369,982817
2022,2,"11410555","북아현동",636,700,19,17,64,16905991,16643,1212,76,2,2,,1,7,1,1,,1,,,,,,,,,,17,13417329718,112307,143050,81563,458945
2022,2,"11410565","충현동",1142,1261,29,16,119,10286381,20756,11615,184,9,8,,,7,1,3,1,2,24,,,,,,,,3,58,31665869020,112100,119371,104828,1116001
2022,2,"11410585","신촌동",3387,3884,125,88,497,10938950,19272,1807,368,6,10,1,,22,1,3,1,1,109,1,,4,3,,,,2,60,129022805434,124398,143957,104838,2720364
2022,2,"11410615","연희동",1869,2011,47,28,142,8635297,36200,8584,201,7,7,,1,16,,1,3,1,13,,,1,1,,,,,70,64946743758,96148,103581,88715,2929172
2022,2,"11410620","홍제1동",701,804,17,20,103,5847378,24329,2998,135,3,2,,,10,2,2,,,1,,,,1,,,,1,40,19729447587,113723,140314,87133,1235632
2022,2,"11410640","홍제3동",816,891,31,15,75,4258700,15810,793,129,3,3,,2,14,1,2,1,,3,,4,,6,,,,1,46,51465997351,99032,104279,93786,1192508
2022,2,"11410655","홍제2동",420,476,15,6,56,2729036,14233,415,56,1,,,,6,3,,,,,,,,1,,,,,15,8329537247,96190,129891,62489,699978
2022,2,"11410660","홍은1동",682,749,21,16,67,3800365,22956,3248,86,3,,,,7,1,1,,,,,,,1,,,,,32,18863642488,88513,90998,86028,1615140
2022,2,"11410685","홍은2동",811,920,28,22,109,4608780,26960,1246,161,4,2,1,,8,,2,3,1,12,,,,,,,,,83,23400076366,102958,104533,101383,2075085
2022,2,"11410690","남가좌1동",535,595,9,7,60,1091340,15900,1684,94,2,3,,1,9,,1,,,,,1,,1,,,,1,20,12204690688,148558,148643,148473,475536
2022,2,"11410700","남가좌2동",1103,1257,37,23,154,6104528,30036,970,117,4,4,,,12,4,1,1,,8,,,,,,,,,24,28875338987,81091,99421,62762,783775
2022,2,"11410710","북가좌1동",424,481,9,5,57,2984587,18445,450,60,1,2,,,5,2,1,1,1,,,,,,,,,,13,4114095540,188126,91191,285061,577979
2022,2,"11410720","북가좌2동",1069,1189,43,28,120,12790630,32607,1369,115,3,3,,,12,2,,,,,,,,,,,,,39,39482673760,78986,86076,71897,824866
2022,2,"11440555","아현동",1244,1371,34,20,127,6181204,25772,5614,145,5,8,,,16,1,1,1,1,,,,,1,,,,2,23,31484145901,152550,213923,91177,744328
2022,2,"11440565","공덕동",1777,1933,57,34,156,14116007,37964,10155,172,7,9,,,21,1,3,,,,,2,,,,,,4,39,48331593496,128703,139096,118311,1019197
2022,2,"11440585","도화동",1378,1538,39,36,160,3889059,21763,12595,144,4,7,,,15,2,1,,,,,,1,1,,,,1,38,57833713359,146430,211494,81366,625018
2022,2,"11440590","용강동",1632,1799,47,39,167,7401446,21842,12882,90,7,6,,1,10,2,1,,,,,,,,,,,1,24,81099317751,166892,214126,119658,790602
2022,2,"11440600","대흥동",1235,1386,37,27,151,7560451,14388,3465,209,5,5,,,18,,3,1,1,27,,,,3,,,,3,38,52917302137,154429,173827,135031,858570
2022,2,"11440610","염리동",662,739,22,17,77,3498765,12125,2041,52,3,1,,,3,1,1,2,3,,,,,2,,,,,10,20162034468,158127,175774,140481,491468
2022,2,"11440630","신수동",967,1044,23,28,77,5572092,23146,2396,76,4,1,,1,5,1,1,1,1,,,,,,,,,,24,20674339803,142908,147765,138051,797879
2022,2,"11440655","서강동",1614,1753,62,52,139,6217607,24664,3033,156,6,4,,,7,1,1,,,20,,,,,,,,2,64,37263692925,173619,199102,148136,1478577
2022,2,"11440660","서교동",7656,8427,344,181,771,17396341,23682,26146,358,13,22,,,31,1,1,,,2,,,5,3,,,,7,88,359506687880,155220,177627,132812,1678981
2022,2,"11440680","합정동",1856,1997,58,48,141,5636677,19846,5202,109,4,3,,,10,1,1,1,,,,,,,,,,,32,69978058332,131065,157607,104523,1712389
2022,2,"11440690","망원1동",1647,1757,91,35,110,7173292,20802,2880,95,2,2,,,11,,,,,,,,,1,,,,,23,53161354754,136665,148355,124974,1101005
2022,2,"11440700","망원2동",1137,1233,45,17,96,6198174,19023,4460,83,4,1,,,6,1,2,,,,,,,,,,,,33,30238444089,110764,135507,86021,676411
2022,2,"11440710","연남동",2134,2226,116,65,92,6886132,15575,2729,52,2,1,,,2,1,,1,2,,,,,,,,,,23,44044427315,159504,166919,152088,647438
2022,2,"11440720","성산1동",1048,1128,34,13,80,6223054,19357,5214,86,4,2,,,5,1,2,2,1,1,,,,1,,,,,29,37957734831,101530,115632,87428,859254
2022,2,"11440730","성산2동",1374,1526,41,25,152,7328744,40394,2020,158,6,3,,,13,2,3,2,,,,1,1,,,,,2,47,31929886950,140311,142073,138549,1978724
2022,2,"11440740","상암동",1676,2003,71,45,327,5340661,31404,11548,247,10,11,,,14,3,3,1,1,,,1,,,,,,4,104,82386496518,168863,206354,131371,8402415
2022,2,"11470510","목1동",2628,2977,70,49,349,5460450,31563,15358,190,5,12,,1,21,1,1,1,1,2,,,2,,,,,2,29,85516097601,133144,179690,86598,1433111
2022,2,"11470520","목2동",999,1079,24,19,80,7079485,30445,3478,97,3,2,,1,13,3,1,,,,,,,1,,,,1,18,33787953389,107766,138435,77097,1021355
2022,2,"11470530","목3동",1046,1146,33,27,100,4733570,22470,2011,96,3,4,,,11,1,,1,,,,,,,,,,,7,37477850941,110789,121097,100481,531850
2022,2,"11470540","목4동",1146,1264,45,29,118,5940486,25946,2018,84,3,3,,,9,1,1,1,1,,,,,,,,,,14,28260498423,102858,123033,82683,577493
2022,2,"11470550","목5동",1519,1704,38,50,185,4926309,42205,15139,143,8,9,1,,12,4,3,2,2,,,,,,,,,,52,60343272408,188400,275461,101339,1766361
2022,2,"11470560","신월1동",1102,1170,42,27,68,4323470,20959,2065,71,3,3,,,12,1,,,,,,,,,,,,,9,31931480485,77293,80181,74404,622400
2022,2,"11470570","신월2동",626,672,13,13,46,4226934,21351,1863,65,3,1,,,6,1,2,2,,,,,,,,,,,12,16800892195,76971,87360,66582,606811
2022,2,"11470580","신월3동",528,579,15,12,51,2927559,15749,1027,70,2,1,,,7,1,1,2,3,,,,,,,,,,8,10474425628,51682,58889,44475,918039
2022,2,"11470590","신월4동",671,741,27,20,70,3355147,18411,1264,63,2,1,,,6,3,1,,,,,,,,,,,,11,18224136256,66337,84263,48411,469873
2022,2,"11470600","신월5동",589,661,20,15,72,2083359,15055,1638,54,3,,,1,3,2,1,2,,,,,,,,,,,12,16377601292,92908,85519,100297,638302
2022,2,"11470610","신월6동",492,546,26,15,54,996240,13741,665,47,1,2,,1,5,1,1,1,,,,,,,,,,,15,18184324124,126305,141739,110871,444286
2022,2,"11470611","신월7동",708,761,18,11,53,2170413,20514,2510,74,6,1,,,10,2,,1,,,,,,,,,,,21,15879641524,55896,77815,33978,1230628
2022,2,"11470620","신정1동",1018,1125,19,19,107,3730975,20964,8070,94,7,3,,,9,2,2,1,,,,,,,,,,,26,34070813094,85799,115921,55677,747568
2022,2,"11470630","신정2동",913,1014,31,20,101,4064997,20051,13393,71,3,1,,,7,1,2,1,,,,,,,,,,,20,31963797277,87786,112751,62822,525899
2022,2,"11470640","신정3동",1061,1219,43,27,158,7752510,46374,2165,203,4,1,,,15,1,3,1,4,,,,,,,,,1,81,35726996082,123936,188206,59665,2756536
2022,2,"11470650","신정4동",2340,2544,97,59,204,10780014,33533,5292,161,3,8,1,1,16,3,2,,2,,,,,,,,,1,18,82568207581,107515,114870,100160,997144
2022,2,"11470670","신정6동",643,712,10,15,69,2030148,25017,,72,7,6,,,2,2,,1,1,,,,,,,,,,31,9691651828,130244,189591,70897,940885
2022,2,"11470680","신정7동",756,877,28,21,121,3165938,29891,229,107,3,2,,,8,3,3,1,1,,,,,,,,,1,30,33882669229,106379,105471,107287,1234130
2022,2,"11500510","염창동",1306,1501,47,31,195,8422009,41853,3311,147,5,3,,1,15,,2,2,,,,,,,,,,2,35,53517317243,109564,134910,84218,1732856
2022,2,"11500520","등촌1동",1266,1437,52,27,171,5497106,24118,5353,95,1,5,,1,10,,1,,,,,,1,,,,,,20,70791389005,119297,149542,89053,650741
2022,2,"11500530","등촌2동",533,591,23,9,58,3831056,21104,3208,58,3,,,1,6,2,2,2,2,,,,,,,,,,8,9454154854,128159,123828,132490,910666
2022,2,"11500535","등촌3동",1853,2080,73,38,227,6923070,31490,11934,184,6,3,1,2,18,2,5,2,4,,,,1,,,,,,55,66314307722,130584,175665,85503,1060362
2022,2,"11500540","화곡1동",2233,2481,76,54,248,16293622,51115,4201,226,3,2,,2,26,,2,1,,,,,1,,,,,2,27,83379775508,95408,113986,76830,1197746
2022,2,"11500550","화곡2동",602,648,18,18,46,3432753,17836,2498,65,2,,,,3,2,1,,,,,,,,,,,,30,11774983844,64799,79364,50234,454621
2022,2,"11500560","화곡3동",937,1070,46,27,133,3832300,21443,3512,87,4,3,,,8,2,,,,,,,,,,,,,12,31847369625,106652,151306,61998,521858
2022,2,"11500570","화곡4동",1103,1199,31,19,96,4523901,20867,2146,101,4,2,,,14,3,1,,2,,,,,,,,,,30,38814489131,86839,124082,49595,852049
2022,2,"11500590","화곡본동",1134,1246,51,29,112,8566857,38372,2614,145,3,,,1,11,1,2,,,,,,,,,,,,31,38111004527,100660,105979,95342,972735
2022,2,"11500591","화곡6동",1260,1420,52,34,160,5114657,24230,7963,118,7,5,,,8,2,1,,,9,,,,,,,,,29,39463675480,130795,133155,128435,1037911
2022,2,"11500593","화곡8동",971,1075,28,14,104,7322588,24746,1794,95,2,3,,,8,1,,,,,,,,,,,,1,33,32763680513,96338,116517,76159,593322
2022,2,"11500603","가양1동",4476,5060,207,119,584,3642401,34206,1970,279,5,13,,,20,3,1,1,1,,,,1,2,,,,5,69,100088197066,171312,225670,116955,4970691
2022,2,"11500604","가양2동",398,451,4,3,53,2036711,14520,,75,4,3,,,7,3,1,1,1,,,,,,,,,1,14,21978635293,139028,183135,94920,823874
2022,2,"11500605","가양3동",348,390,11,11,42,1641953,15544,344,52,3,,,,4,3,2,1,1,,,,,,,,,1,13,7700778422,102949,,102949,474228
2022,2,"11500611","발산1동",3487,3788,151,79,301,5652017,37403,4028,246,3,9,1,2,33,2,3,4,8,,,1,,,,,,,63,164107363495,121378,165732,77024,2887669
2022,2,"11500615","우장산동",1292,1433,39,32,141,6418819,43678,3743,158,4,4,,3,12,3,2,,,5,,,,,,,,1,33,29745997932,128684,129653,127715,1261588
2022,2,"11500620","공항동",1361,1511,42,28,150,5822950,26929,5500,176,6,7,1,,11,1,2,2,,4,,,,,21,,,2,39,39811523274,128890,98977,158802,10861768
2022,2,"11500630","방화1동",1863,2084,82,35,221,7432486,44340,4120,200,2,3,,2,21,4,3,1,3,,,,,1,,,,1,46,64331534071,96053,127589,64518,1475606
2022,2,"11500640","방화2동",1541,1687,42,28,146,4857912,23107,2178,124,4,,,,7,3,1,1,,,,2,1,,4,,,5,37,29587204877,78663,88327,68998,6157541
2022,2,"11500641","방화3동",509,566,16,12,57,3144006,23471,2479,83,5,1,,,5,2,3,2,1,1,,,,,,,,1,22,13466166250,133672,221209,46135,2558908
2022,2,"11530510","신도림동",1722,1945,38,28,223,6277046,36197,9297,168,5,4,,,12,2,1,1,1,1,,2,1,1,,,,3,43,33303086031,124753,162231,87275,1392788
2022,2,"11530520","구로1동",503,560,12,4,57,2201078,21220,,88,4,1,,,5,3,1,1,1,,,4,,,,,,,25,11620135864,119622,154719,84525,1008892
2022,2,"11530530","구로2동",4984,5109,103,58,125,8983068,24606,11788,197,6,12,1,1,21,1,1,,1,,,7,,16,,,,1,48,180932376135,115848,146889,84806,1703350
2022,2,"11530540","구로3동",3544,4014,102,88,470,7236909,23853,60830,187,7,18,,,15,1,2,1,,,,,,5,,,,2,47,135050135689,178610,199316,157904,1040120
2022,2,"11530550","구로4동",1611,1710,53,38,99,7010179,20378,1750,139,5,3,,,15,2,1,1,,,,1,,19,,,,,13,51328543824,111960,152106,71814,524507
2022,2,"11530560","구로5동",2668,2919,64,46,251,6742419,29372,11842,167,5,4,,2,18,,3,1,1,2,1,,3,,,,,1,49,82987132007,113081,122956,103205,1012473
2022,2,"11530595","가리봉동",821,846,18,16,25,3176527,9271,853,74,,,,,6,,1,,1,,,,,23,,,,,8,18954334980,118873,108715,129030,410996
2022,2,"11530720","고척1동",1204,1349,30,25,145,4575679,23146,2678,135,5,4,1,1,9,,3,1,1,12,,8,,4,,,,,31,55017139062,85068,111397,58739,1151238
2022,2,"11530730","고척2동",1028,1110,26,17,82,5757151,27366,1686,128,5,2,,1,11,,2,1,1,,,,,,,,,,40,28852185042,60889,83064,38713,1025572
2022,2,"11530740","개봉1동",1224,1357,30,34,133,7614932,34336,9334,163,5,3,,1,11,2,1,2,,4,,1,,,,,,1,57,31473815767,84761,107296,62226,1320319
2022,2,"11530750","개봉2동",748,853,18,16,105,3758098,31775,8545,116,3,3,,,10,2,,,,,,1,1,,,,,,26,26226930275,113123,125830,100416,782524
2022,2,"11530760","개봉3동",679,750,24,17,71,3966393,20845,1488,81,3,2,,,9,1,3,1,,,,1,1,,,,,,23,17596360654,92190,98221,86158,828418
2022,2,"11530770","오류1동",851,929,26,21,78,3748191,22669,3696,122,5,4,,,11,3,1,,,,,,,,,,,1,22,35144304976,106458,139076,73841,727414
2022,2,"11530780","오류2동",1012,1139,34,19,127,5195918,39127,627,209,3,1,,1,9,6,3,2,1,,,,,,,,,1,86,21075136380,94613,118376,70849,3061018
2022,2,"11530790","수궁동",675,744,12,17,69,1840676,23972,1801,154,3,1,,,5,2,1,1,6,,,1,,,,,,3,69,14378731221,89412,114965,63859,2661352
2022,2,"11530800","항동",314,382,25,5,68,992424,16279,,64,1,,,,2,1,1,,,10,,,,,,,,,37,165285602,,,,1446941
2022,2,"11545510","가산동",7648,8277,217,142,629,4996087,23050,92197,304,10,25,,1,21,2,,,,,,,1,17,,,,3,111,735764795079,107505,134211,80799,2512852
2022,2,"11545610","독산1동",2347,2636,63,49,289,4607136,42270,11210,217,3,6,,2,17,2,4,3,,,,,1,3,,,,,74,212007990953,89245,104696,73795,2061921
2022,2,"11545620","독산2동",705,786,19,12,81,3829357,19016,1576,73,2,1,,,8,,2,,,1,,,,,,,,,11,21982187568,65909,89792,42026,617174
2022,2,"11545630","독산3동",1342,1434,45,34,92,6027669,24503,3389,119,4,4,,,14,2,2,2,1,,,1,,,,,,,29,40767262872,78067,97655,58480,934985
2022,2,"11545640","독산4동",634,706,15,18,72,3706522,15537,1411,64,5,2,,1,4,,1,,,,,,,,,,,,16,18478536593,73022,91445,54599,591045
2022,2,"11545670","시흥1동",2082,2316,67,38,234,5811227,33778,4584,223,9,7,1,2,25,2,3,1,1,,,,,3,,,,1,52,88189192704,83070,119198,46942,1524148
2022,2,"11545680","시흥2동",377,410,6,19,33,1760227,21962,954,76,2,,,,3,2,3,1,2,,,,,,,,,,30,3892759924,89154,101366,76943,1308882
2022,2,"11545690","시흥3동",996,1032,10,8,36,1337993,11130,1638,66,3,3,,,5,,1,1,1,,,,,1,,,,,21,14499372510,73296,107914,38677,1261391
2022,2,"11545700","시흥4동",462,502,9,9,40,2605717,20791,1307,72,1,1,,,6,,1,1,,,,,,,,,,,27,14354006780,99480,99480,,821709
2022,2,"11545710","시흥5동",738,818,13,12,80,3783565,19686,1501,106,3,,,,16,2,3,,,,,,,,,,,,37,29687387732,119757,118114,121400,1386972
2022,2,"11560515","영등포본동",1345,1477,38,24,132,7084086,21466,3990,94,4,,,,10,2,2,1,2,,,,1,2,,,,1,23,43569672616,104170,112800,95540,846370
2022,2,"11560535","영등포동",3855,4268,104,64,413,10884688,28026,13253,325,10,17,2,2,37,,1,,,1,,,1,16,,,,1,41,281620465786,120727,146160,95294,1372094
2022,2,"11560540","여의동",5027,5646,151,80,619,6118422,34156,193775,399,23,70,1,,44,,2,2,2,,,,1,,,,,5,61,342530594698,145004,189147,100860,8437543
2022,2,"11560550","당산1동",2354,2531,61,56,177,6850579,20750,6841,131,6,5,,1,8,1,,,,,,,,12,,,,2,23,132173328260,90731,127868,53593,745305
2022,2,"11560560","당산2동",1727,1932,50,20,205,8295545,37551,11914,192,6,4,,,20,3,2,2,,,,,,,,,,2,46,60093570918,140273,160723,119824,1581310
2022,2,"11560585","도림동",699,745,26,10,46,5238078,18248,654,66,2,,,,6,2,,,,,,,,,,,,,28,15196740285,84893,98450,71336,585885
2022,2,"11560605","문래동",2574,2795,77,40,221,9499864,33159,56252,185,8,9,,,17,,3,2,,,,,,2,,,,1,56,114142685973,115418,133357,97478,1786708
2022,2,"11560610","양평1동",1194,1302,30,27,108,5590533,17384,10467,87,5,3,,1,6,,1,,1,,,,,1,,,,1,22,28096315919,91972,106391,77552,974912
2022,2,"11560620","양평2동",1417,1550,44,24,133,5406953,22389,12638,131,8,6,,,7,1,2,1,2,,,,,3,,,,1,35,78118738756,111889,122417,101361,2874596
2022,2,"11560630","신길1동",833,900,22,9,67,5936041,17447,2758,85,1,2,1,1,13,,1,,,,,,,4,,,,2,25,34501195516,97261,104849,89674,722925
2022,2,"11560650","신길3동",712,762,28,16,50,6110252,16891,585,102,3,5,,1,12,3,1,,,,,,,2,,,,,32,21680248032,92443,108606,76281,520083
2022,2,"11560660","신길4동",335,386,10,6,51,2789358,10489,1041,43,1,1,,,2,2,1,,,,,,,,,,,,13,7373360277,93345,78632,108057,292127
2022,2,"11560670","신길5동",312,348,4,3,36,3190152,11179,974,66,3,,,,,1,1,1,1,,,,,5,,,,,31,11546068161,108913,108913,,494653
2022,2,"11560680","신길6동",969,1059,32,19,90,6049218,19624,1838,123,4,1,,1,14,1,1,,1,,,1,,2,,,,1,29,35697302128,92327,107917,76737,653511
2022,2,"11560690","신길7동",523,591,29,14,68,3212325,20286,2622,78,5,1,,,7,1,1,,,,,,,1,,,,1,32,11283166953,108502,107004,110000,642487
2022,2,"11560700","대림1동",768,843,18,8,75,4954260,14842,1513,81,2,4,2,,18,,1,1,,,,2,,3,,,,,16,28736052630,117164,102086,132242,498978
2022,2,"11560710","대림2동",1281,1334,65,42,53,5293924,12409,3597,86,4,2,1,,16,,2,,,1,,,,1,,,,,13,42997276287,147618,200531,94705,572540
2022,2,"11560720","대림3동",1483,1566,45,36,83,7552932,22896,5117,126,2,7,,1,11,3,2,1,,2,,1,,,,,,2,46,146315812907,80585,97187,63984,921696
2022,2,"11590510","노량진1동",1415,1625,41,39,210,6732997,32054,3339,180,5,4,,,14,2,3,1,,1,,,,2,,,,3,57,329846866381,128683,147849,109516,1613446
2022,2,"11590520","노량진2동",1560,1615,18,18,55,3609576,12664,4035,72,5,4,,1,14,1,,,,,,,,1,,,,,14,809341858730,311838,362093,261583,600568
2022,2,"11590530","상도1동",1348,1580,43,30,232,8365427,45153,3332,201,5,4,,1,16,2,2,1,,23,,,,,,,,2,47,56440783283,122721,132034,113407,1488648
2022,2,"11590540","상도2동",1109,1238,28,19,129,5407759,27835,1151,154,6,3,,,16,1,1,1,,,,1,,1,,,,1,41,25101189779,119220,128226,110214,772865
2022,2,"11590550","상도3동",731,790,20,21,59,5102052,25071,1093,113,2,2,,,11,,,1,,,,1,,,,,,,36,36162711280,93133,113632,72635,637199
2022,2,"11590560","상도4동",727,806,18,11,79,5953563,28885,1213,112,3,1,,1,11,4,1,1,,,,,1,,,,,,36,23320450367,86176,107707,64645,939562
2022,2,"11590605","흑석동",1231,1414,49,22,183,7697366,32306,110,195,6,6,1,,24,5,3,2,,16,,,,1,,,,1,50,53951961362,110760,129778,91742,1708306
2022,2,"11590620","사당1동",1444,1575,47,23,131,7574671,23072,3631,126,4,6,,2,12,1,1,,,1,,,1,1,,,,2,13,61801654826,155343,161417,149269,635172
2022,2,"11590630","사당2동",1404,1570,69,39,166,7909464,27227,1925,179,3,2,,,14,,1,1,2,,,,,2,,,,4,36,81457578040,129512,172888,86137,2763201
2022,2,"11590640","사당3동",697,767,23,14,70,5684612,25027,920,88,3,1,,,5,,2,1,,3,,1,,,,,,1,30,11820824056,124486,186923,62050,907684
2022,2,"11590650","사당4동",512,567,11,10,55,3675440,14426,1404,62,2,1,,,6,,,1,,,,1,,,,,,,4,21585922130,144076,144076,,436148
2022,2,"11590651","사당5동",333,372,10,4,39,3533964,14690,1687,61,4,,,,3,1,2,1,1,,,,,,,,,,28,5204276641,92158,110609,73708,682199
2022,2,"11590660","대방동",1337,1502,28,25,165,7246821,38781,8638,199,5,5,,,16,3,3,4,4,,,,,,,,,2,61,54477987457,111741,144865,78616,1544903
2022,2,"11590670","신대방1동",803,870,28,17,67,3177251,23662,3759,83,3,1,,,10,3,1,1,,1,,,,,,,,1,15,15343899832,97676,122903,72448,675281
2022,2,"11590680","신대방2동",933,1072,41,17,139,4840195,20916,13749,109,7,7,1,,16,,1,1,1,,,,,,,,,,29,43941001764,139831,155619,124043,977033
2022,2,"11620525","보라매동",1237,1359,35,26,122,3606268,23236,2630,83,1,1,,,5,,1,1,1,,,,,,,,,,25,26856238764,128252,133107,123397,750225
2022,2,"11620545","청림동",375,415,13,13,40,3014077,15551,304,50,2,,,,4,2,,,,,,,,2,,,,,7,4791067801,119107,119107,,297155
2022,2,"11620565","성현동",603,657,17,14,54,4586961,33366,1766,104,4,,,,6,3,2,1,1,,,,,,,,,,38,22628932946,103802,103472,104132,678223
2022,2,"11620575","행운동",1222,1357,49,40,135,7402133,28912,2641,111,3,3,1,2,12,1,2,2,1,,,,,,,,,,15,43120632144,105315,119552,91079,718235
2022,2,"11620585","낙성대동",1126,1299,56,33,173,6213066,15664,5270,148,2,3,,,10,,1,,,37,,,,2,,,,,37,52698365899,143512,167884,119140,2262818
2022,2,"11620595","청룡동",1692,1913,68,38,221,10887802,34681,3414,147,5,6,,1,23,,2,2,3,,,1,1,1,,,,1,15,92028071555,119092,155823,82361,1195604
2022,2,"11620605","은천동",1203,1338,49,32,135,8881603,33720,1006,123,6,,,,9,3,1,,1,,,,,,,,,,43,39317095713,83179,108961,57398,776212
2022,2,"11620615","중앙동",819,926,25,19,107,6046591,15166,1189,83,1,3,,1,14,,1,,,,,,,,,,,1,12,38046811940,106266,149967,62565,384728
2022,2,"11620625","인헌동",892,981,21,19,89,6717117,25460,1498,105,2,5,,,14,1,,1,1,,,2,,,,,,1,23,39617916102,117476,152854,82098,1089078
2022,2,"11620630","남현동",716,817,21,12,101,4645817,18396,3481,70,3,1,,,6,1,1,,,1,,,,,,,,,6,27321063359,139153,200838,77467,3281024
