연도,분기,행정동_코드,행정동_코드_명,월평균소득금액,지출총금액,추정매출액,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,총_유동인구_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,총_직장_인구_수,전체,1층,1층외,영역_면적,_merge
2020,4,11680521,논현1동,3277066,32716109000,237573493478.0,4313,169,116,301,10081455,300,4.0,15.0,0.0,4.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,3.0,23.0,40917.0,139892.0,169241.0,110544.0,1258744,both
2020,4,11680531,논현2동,3973993,20904940000,160950007529.0,4494,171,104,348,10887279,240,8.0,16.0,0.0,5.0,29.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,33.0,51348.0,130282.0,141764.0,118799.0,1458524,both
2020,4,11680545,압구정동,5808537,44261615000,275595121894.0,4153,144,90,227,7888249,313,4.0,25.0,0.0,5.0,30.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,18.0,40086.0,149733.0,200775.0,98690.0,2345057,both
2020,4,11680565,청담동,5010204,32001333000,269630534859.0,4339,147,101,196,9750425,288,11.0,19.0,0.0,4.0,27.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,54369.0,145717.0,166645.0,124788.0,2329217,both
2020,4,11680580,삼성1동,5098096,36370408000,309672689981.0,3629,121,75,297,4746469,199,6.0,26.0,0.0,3.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,38.0,169811.0,173280.0,174996.0,171565.0,1944629,both
2020,4,11680590,삼성2동,5055114,12432650000,104762088253.0,2920,116,72,226,9310529,177,10.0,11.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,57038.0,146445.0,173719.0,119171.0,1242271,both
2020,4,11680600,대치1동,7421305,9945927000,67431197205.0,1180,22,15,130,4807976,130,4.0,11.0,0.0,0.0,13.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16887.0,189238.0,252249.0,126227.0,809823,both
2020,4,11680610,대치2동,6017362,32690248000,151074224605.0,3121,96,68,241,6002268,210,6.0,26.0,0.0,2.0,20.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,93548.0,145760.0,169939.0,121580.0,1837367,both
2020,4,11680630,대치4동,4101144,52247895000,116941990850.0,3876,154,128,373,9628627,159,4.0,12.0,1.0,1.0,18.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,33644.0,155634.0,206787.0,104480.0,701081,both
2020,4,11680640,역삼1동,3607265,987246572000,420872697352.0,11543,402,318,966,20382414,542,15.0,49.0,1.0,3.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,44.0,169130.0,147028.0,165845.0,128211.0,2362133,both
2020,4,11680650,역삼2동,5367397,612867255000,95236497594.0,3128,146,92,201,11315519,195,3.0,14.0,0.0,2.0,25.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,48471.0,156757.0,193246.0,120267.0,1135029,both
2020,4,11680655,도곡1동,5412484,28479135000,52589062603.0,1330,45,30,115,5171072,142,4.0,9.0,1.0,4.0,20.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,29536.0,140245.0,188785.0,91704.0,1050609,both
2020,4,11680656,도곡2동,6567504,40458606000,52765812113.0,1520,53,40,100,4380166,118,7.0,23.0,0.0,0.0,10.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,87366.0,157519.0,192917.0,122120.0,990763,both
2020,4,11680660,개포1동,5336373,152044000,32937046.0,188,2,1,5,694340,38,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,549.0,82563.0,,82563.0,1449952,both
2020,4,11680670,개포2동,5195802,1821390000,15654265035.0,787,25,17,63,1721868,135,3.0,3.0,0.0,0.0,9.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,8495.0,131160.0,159651.0,102670.0,2243338,both
2020,4,11680690,개포4동,3550527,2984323000,47737215012.0,1406,45,41,85,3551856,115,3.0,4.0,0.0,0.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,6683.0,72506.0,90909.0,54104.0,1665461,both
2020,4,11680700,세곡동,3885403,5058800000,24394238011.0,1264,55,39,146,3557735,191,4.0,1.0,0.0,0.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,407.0,133101.0,170344.0,95859.0,6367772,both
2020,4,11680720,일원본동,5444886,2850944000,9362499952.0,463,14,8,40,3543852,103,2.0,6.0,1.0,0.0,15.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,,154004.0,190280.0,117728.0,2354625,both
2020,4,11680730,일원1동,3022931,1833500000,22304422343.0,739,13,15,81,3608693,74,4.0,1.0,0.0,0.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1836.0,88125.0,128553.0,47698.0,953471,both
2020,4,11680740,일원2동,4553185,1399001000,2322331329.0,461,14,10,36,938649,66,3.0,3.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,,107540.0,,107540.0,1300290,both
2020,4,11680750,수서동,3847379,48603226000,54521227591.0,877,21,14,119,2402828,89,3.0,3.0,0.0,0.0,11.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,18199.0,143442.0,182340.0,104544.0,1629403,both
2020,4,11710510,풍납1동,3011150,1356613000,9982038041.0,529,15,11,38,5055524,48,3.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1007.0,80239.0,109242.0,51237.0,1075294,both
2020,4,11710520,풍납2동,3891704,4194284000,21801641785.0,919,21,17,76,7351247,125,5.0,5.0,1.0,0.0,26.0,2.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,473.0,97570.0,135855.0,59285.0,2564554,both
2020,4,11710531,거여1동,2789100,1655161000,9394649911.0,624,14,16,50,3183200,48,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,3043.0,82327.0,96201.0,68453.0,522308,both
2020,4,11710532,거여2동,3033238,2588235000,20917871142.0,674,41,18,66,3583544,78,3.0,3.0,0.0,1.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1463.0,97613.0,146792.0,48433.0,612901,both
2020,4,11710540,마천1동,2435636,1636684000,17861267218.0,689,20,14,42,4381010,73,4.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,671.0,75470.0,99125.0,51815.0,575258,both
2020,4,11710550,마천2동,2339431,3490643000,28840162744.0,977,35,20,70,5684047,93,3.0,2.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1374.0,85614.0,134549.0,36679.0,890688,both
2020,4,11710561,방이1동,3970520,5377599000,27676636225.0,1167,46,35,115,3317876,73,2.0,1.0,0.0,0.0,10.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,8038.0,89165.0,120285.0,58045.0,609259,both
2020,4,11710562,방이2동,2928271,13594829000,80489899009.0,2586,112,68,224,6165562,164,3.0,5.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,40198.0,116180.0,143946.0,88414.0,769841,both
2020,4,11710566,오륜동,6095160,1895821000,2907729434.0,484,12,12,52,724012,74,4.0,6.0,0.0,0.0,6.0,1.0,2.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,16273.0,278756.0,335167.0,222346.0,3085088,both
2020,4,11710570,오금동,3510674,5740019000,67828834046.0,1781,42,44,121,9871023,134,5.0,5.0,0.0,0.0,13.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,21745.0,79130.0,109660.0,48600.0,1648868,both
2020,4,11710580,송파1동,3129216,6887884000,59199062932.0,1849,70,50,156,6197415,102,2.0,4.0,0.0,3.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,9835.0,111312.0,127759.0,94864.0,686925,both
2020,4,11710590,송파2동,4370970,2718753000,20706597009.0,896,34,26,85,3565775,79,3.0,1.0,0.0,0.0,11.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5342.0,91180.0,120743.0,61616.0,631023,both
2020,4,11710600,석촌동,2927911,9134410000,82961586076.0,2518,128,76,234,8299453,159,3.0,7.0,0.0,2.0,27.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8142.0,115978.0,154771.0,77186.0,946914,both
2020,4,11710610,삼전동,2779980,6243514000,54428484404.0,1675,65,62,158,7012975,118,4.0,2.0,0.0,0.0,14.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,3629.0,106594.0,140530.0,72658.0,953338,both
2020,4,11710620,가락본동,3521561,7412452000,65762786261.0,2613,105,93,230,7588257,144,5.0,9.0,1.0,5.0,21.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26146.0,121576.0,150818.0,92335.0,1014738,both
2020,4,11710631,가락1동,4973588,5057507000,324923918410.0,3581,42,38,67,846748,82,2.0,8.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5873.0,192420.0,167864.0,216976.0,1393228,both
2020,4,11710632,가락2동,3910198,5272748000,43093106542.0,1568,52,40,135,6675287,143,3.0,6.0,0.0,0.0,17.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,6689.0,98224.0,123358.0,73091.0,932311,both
2020,4,11710641,문정1동,3568357,3190308000,26137290476.0,1162,41,34,80,4589861,70,3.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,31815.0,96190.0,109899.0,82482.0,612546,both
2020,4,11710642,문정2동,4425648,22118448000,111225567463.0,5836,198,131,465,3109117,149,10.0,12.0,0.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,14.0,37095.0,164099.0,213100.0,115099.0,2242033,both
2020,4,11710646,장지동,3263464,3439986000,22880202297.0,1035,59,43,84,8288409,136,4.0,3.0,0.0,0.0,10.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,41.0,5323.0,100013.0,136163.0,63862.0,1278355,both
2020,4,11710647,위례동,4202887,3502532000,3285409256.0,820,64,47,147,3188372,84,3.0,1.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,,146336.0,218223.0,74450.0,2537372,both
2020,4,11710650,잠실본동,3079387,14378312000,106498296029.0,2975,118,81,359,7620797,192,5.0,9.0,0.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,10021.0,125340.0,167619.0,83061.0,1028997,both
2020,4,11710670,잠실2동,6352641,2523339000,34179004480.0,940,37,23,104,2490877,91,4.0,6.0,0.0,0.0,14.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3800.0,333330.0,457036.0,209624.0,2686850,both
2020,4,11710680,잠실3동,5452682,4862940000,31227991571.0,1795,43,39,155,2954896,103,5.0,9.0,0.0,0.0,11.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,30372.0,222474.0,214629.0,230320.0,1542643,both
2020,4,11710690,잠실4동,6007987,1274848000,7551051838.0,424,18,4,43,2229006,74,3.0,3.0,0.0,0.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2075.0,270088.0,332424.0,207753.0,780204,both
2020,4,11710710,잠실6동,5237775,21257394000,141430057671.0,1902,58,46,223,2418937,144,4.0,17.0,0.0,1.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,13.0,53520.0,170699.0,186328.0,155069.0,1508001,both
2020,4,11710720,잠실7동,6014516,289578000,3971076620.0,210,7,3,15,990149,30,2.0,4.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,128915.0,211830.0,46001.0,723486,both
2020,4,11740515,강일동,3073250,2956524000,10296024108.0,749,66,19,106,4608300,187,5.0,3.0,0.0,0.0,12.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,79.0,204.0,148443.0,211207.0,85679.0,3647520,both
2020,4,11740520,상일동,3690212,2869329000,16778071104.0,821,36,18,78,3041879,105,4.0,2.0,1.0,0.0,8.0,4.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1070.0,127572.0,195941.0,59204.0,1813623,both
2020,4,11740530,명일1동,3540203,5239618000,42132086921.0,1485,62,36,157,6010305,151,5.0,6.0,0.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,3976.0,96834.0,128735.0,64933.0,634942,both
2020,4,11740540,명일2동,4514278,3810024000,38209553746.0,1076,44,21,137,2218649,107,3.0,6.0,0.0,0.0,18.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2635.0,109682.0,165029.0,54334.0,914329,both
2020,4,11740550,고덕1동,4618641,1869353000,5267443163.0,623,35,21,73,3688413,92,3.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,802.0,105107.0,132996.0,77218.0,1518495,both
2020,4,11740560,고덕2동,2465499,2139538000,15378732620.0,749,68,36,81,2523373,78,3.0,1.0,0.0,0.0,9.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1104.0,174788.0,210411.0,139166.0,2206786,both
2020,4,11740570,암사1동,2852157,5191384000,29362445385.0,1404,54,39,109,8856545,90,2.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2488.0,89670.0,102877.0,76462.0,735480,both
2020,4,11740580,암사2동,3688535,2532634000,17588810677.0,686,18,16,66,2412565,61,1.0,3.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2162.0,92420.0,129567.0,55274.0,2174329,both
2020,4,11740590,암사3동,4470889,1226258000,13056698549.0,532,20,6,47,1642451,50,2.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,121573.0,137403.0,105743.0,1799368,both
2020,4,11740600,천호1동,2473111,2579441000,22870083649.0,1084,27,22,118,9879312,92,4.0,1.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1785.0,90163.0,110848.0,69478.0,668998,both
2020,4,11740610,천호2동,2749741,97315820000,114661791149.0,3301,132,81,276,11390005,203,4.0,3.0,0.0,1.0,26.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,2915.0,112382.0,125369.0,99395.0,1850853,both
2020,4,11740620,천호3동,3165328,4049638000,27974773627.0,1524,49,44,129,8203963,115,4.0,3.0,0.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1293.0,106835.0,142941.0,70729.0,561872,both
2020,4,11740640,성내1동,3438376,4643475000,40317361943.0,1275,39,34,119,6277857,98,6.0,4.0,0.0,2.0,9.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,13587.0,93223.0,118892.0,67555.0,663675,both
2020,4,11740650,성내2동,2824592,6248567000,33489135641.0,1459,41,35,122,9301142,113,2.0,3.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,2250.0,91312.0,105031.0,77592.0,625147,both
2020,4,11740660,성내3동,2897346,5829397000,56571373741.0,1996,61,35,155,6524101,136,4.0,5.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,4018.0,109869.0,129198.0,90540.0,647356,both
2020,4,11740685,길동,2840603,10119944000,81916509356.0,2953,144,92,273,16015077,242,6.0,10.0,1.0,4.0,34.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,8361.0,90318.0,113489.0,67148.0,1631616,both
2020,4,11740690,둔촌1동,3596734,18420000,,32,0,0,3,11347,14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,,,,,912178,both
2020,4,11740700,둔촌2동,3414406,3289786000,22512674114.0,1170,47,38,94,7273534,129,5.0,4.0,1.0,0.0,17.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,2952.0,80171.0,106110.0,54232.0,1550455,both
2021,1,11110515,청운효자동,3780222,2205613000,20399790801.0,832,33,19,25,3668598,93,6.0,3.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6252.0,128011.0,162329.0,93692.0,2568432,both
2021,1,11110530,사직동,5007768,40311093000,68038165369.0,2682,61,83,183,3686557,206,18.0,24.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,34.0,45807.0,152957.0,196087.0,109826.0,1158536,both
2021,1,11110540,삼청동,3442534,1762021000,25806139358.0,666,10,19,46,849581,49,10.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3007.0,145953.0,190705.0,101202.0,1479255,both
2021,1,11110550,부암동,3647449,1058077000,5805538667.0,469,15,12,33,1283595,84,4.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1712.0,92237.0,100727.0,83748.0,2274739,both
2021,1,11110560,평창동,4504006,2154736000,9948492638.0,665,7,10,35,1041300,162,6.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,11836.0,85538.0,83877.0,87198.0,8947328,both
2021,1,11110570,무악동,5136717,1728042000,7372282834.0,191,4,6,21,1930634,42,2.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,431.0,178853.0,178853.0,,369520,both
2021,1,11110580,교남동,4616890,1661909000,8285065957.0,377,10,6,58,3163749,78,4.0,3.0,2.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,725.0,204582.0,208333.0,200830.0,346926,both
2021,1,11110600,가회동,3479766,1549393000,16491876630.0,593,13,11,47,1200734,63,5.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12809.0,134826.0,162415.0,107237.0,539955,both
2021,1,11110615,종로1234가동,3245251,210998915000,438821284360.0,10491,154,210,562,11529957,500,19.0,35.0,0.0,0.0,47.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,5.0,17.0,0.0,0.0,0.0,5.0,72.0,115053.0,178013.0,237498.0,118528.0,2417171,both
2021,1,11110630,종로56가동,2531450,6483850000,85830238734.0,1993,43,29,96,6357599,212,7.0,8.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,23.0,22084.0,237226.0,235456.0,238996.0,603167,both
2021,1,11110640,이화동,3024996,9030209000,26911507520.0,767,16,29,137,3549213,119,4.0,4.0,1.0,0.0,11.0,0.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,1800.0,111936.0,145571.0,78302.0,782395,both
2021,1,11110650,혜화동,3333112,5899872000,37363474988.0,1464,32,38,199,7888102,145,6.0,5.0,0.0,0.0,16.0,3.0,1.0,1.0,4.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,5345.0,117679.0,153779.0,81579.0,1132421,both
2021,1,11110670,창신1동,2393308,1661562000,69019374188.0,1847,38,52,52,3447091,111,3.0,4.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,11.0,1940.0,164210.0,198710.0,129709.0,305337,both
2021,1,11110680,창신2동,2112817,695032000,10769525796.0,397,10,15,23,5795279,38,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,80536.0,91197.0,69876.0,257323,both
2021,1,11110690,창신3동,3006052,348388000,361578901.0,173,2,9,18,889515,24,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,111.0,78209.0,88457.0,67961.0,216835,both
2021,1,11110700,숭인1동,2868519,623758000,3233666901.0,297,13,12,32,2543633,43,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,225.0,76070.0,94190.0,57950.0,239396,both
2021,1,11110710,숭인2동,2607311,1423824000,23587930197.0,912,15,27,68,5516829,89,4.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,1620.0,92389.0,119287.0,65491.0,351906,both
2021,1,11140520,소공동,5380521,1426539815000,114207649691.0,3018,82,70,249,2216750,231,13.0,29.0,0.0,0.0,10.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,37.0,93047.0,154879.0,185538.0,124221.0,943795,both
2021,1,11140540,회현동,4442451,499167941000,162927139667.0,5382,107,106,243,3868247,211,9.0,17.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0,35.0,78140.0,338470.0,385567.0,291373.0,897827,both
2021,1,11140550,명동,3733600,46546968000,170081707521.0,4506,60,144,497,4090146,542,20.0,46.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,1.0,29.0,122900.0,180600.0,234919.0,126280.0,969729,both
2021,1,11140570,필동,3033044,2812687000,25005092807.0,1198,30,20,128,1910698,123,6.0,9.0,1.0,0.0,7.0,0.0,2.0,0.0,1.0,19.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,15.0,13408.0,125850.0,160806.0,90894.0,1464686,both
2021,1,11140580,장충동,2895026,2004544000,18099318066.0,516,7,15,33,1975671,63,6.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,13.0,5479.0,103123.0,126051.0,80195.0,1017925,both
2021,1,11140590,광희동,3229604,8136563000,117748934677.0,5605,77,177,247,5648100,185,3.0,16.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,3.0,19.0,59306.0,193250.0,196507.0,189992.0,737204,both
2021,1,11140605,을지로동,3082514,16798004000,217700532494.0,2865,41,33,121,4539120,145,5.0,10.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,20.0,15804.0,143744.0,185740.0,101748.0,611524,both
2021,1,11140615,신당동,2816850,3287994000,53307254349.0,11952,354,357,124,5564426,99,7.0,5.0,0.0,1.0,12.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,5257.0,366788.0,338025.0,395550.0,534942,both
2021,1,11140625,다산동,2679845,2528398000,34948033929.0,862,12,21,78,4430567,86,3.0,4.0,0.0,1.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,6479.0,95949.0,114577.0,77321.0,523971,both
2021,1,11140635,약수동,3894878,2280270000,25236421964.0,676,14,24,66,2561138,87,4.0,2.0,0.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,9774.0,135648.0,186985.0,84311.0,486369,both
2021,1,11140645,청구동,3566241,1256845000,10409551886.0,533,9,15,39,3785824,34,2.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2028.0,99479.0,105314.0,93645.0,342571,both
