연도,분기,행정동_코드_명,행정동_코드,시세_전체,시세_1층,시세_1층외,영역_면적,월평균소득금액,지출총금액,추정매출액,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,폐업률,개업률,업종_밀도,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,집객시설_총계,총_유동인구_수,총_상주인구_수,총_직장인구_수
2022,4,상계9동,11350710,99629.0,117930.0,81328.0,719445,2955988.0,1683912000.0,15206372351.0,495,17,10,46,2.02,3.43,0.07,78.0,3.0,4.0,0.0,0.0,6.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,117.0,1919568,23749,1278.0
2022,4,상도1동,11590530,138036.0,141212.0,134859.0,1488648,3875896.0,7303580000.0,59146387720.0,1614,66,35,231,2.17,4.09,0.11,201.0,5.0,4.0,0.0,1.0,16.0,2.0,2.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,304.0,8238724,46157,2904.0
2022,4,상도2동,11590540,113300.0,144115.0,82485.0,772865,3826699.0,4392091000.0,25996239615.0,1227,27,28,125,2.28,2.2,0.16,154.0,6.0,3.0,0.0,0.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,226.0,5328367,24850,839.0
2022,4,상도3동,11590550,131125.0,185271.0,76979.0,637199,2575897.0,4405095000.0,37552856148.0,796,34,21,63,2.64,4.27,0.12,113.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,166.0,4978063,25055,829.0
2022,4,상도4동,11590560,87210.0,114733.0,59686.0,939562,2563258.0,1955373000.0,23396187997.0,825,33,19,78,2.3,4.0,0.09,112.0,3.0,1.0,0.0,1.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,171.0,6364535,28952,885.0
2022,4,상봉1동,11260580,83753.0,116170.0,51335.0,854219,2969913.0,3728524000.0,13216521561.0,963,60,14,93,1.45,6.23,0.11,78.0,3.0,1.0,0.0,1.0,8.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,113.0,5079088,25886,1902.0
2022,4,상봉2동,11260590,87221.0,106659.0,67784.0,677445,2575432.0,9794506000.0,69437987760.0,1770,99,49,170,2.77,5.59,0.26,127.0,4.0,3.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,18.0,169.0,7264926,17233,4535.0
2022,4,상암동,11440740,171711.0,196253.0,147168.0,8402415,4158486.0,14614171000.0,85057524339.0,2053,91,39,337,1.9,4.43,0.02,247.0,10.0,11.0,0.0,0.0,14.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,104.0,399.0,5493705,33829,12214.0
2022,4,상일동,11740520,152353.0,198067.0,106640.0,1813623,3690212.0,3353482000.0,16321274911.0,962,48,27,110,2.81,4.99,0.05,105.0,4.0,2.0,1.0,0.0,8.0,4.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,170.0,3338499,8782,1573.0
2022,4,서강동,11440655,199794.0,234832.0,164756.0,1478577,4339738.0,5691954000.0,38472795185.0,1791,84,57,142,3.18,4.69,0.12,156.0,6.0,4.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,261.0,6092443,25284,3524.0
2022,4,서교동,11440660,181289.0,211684.0,150894.0,1678981,3212258.0,58190875000.0,369242759211.0,8578,375,243,752,2.83,4.37,0.51,358.0,13.0,22.0,0.0,0.0,31.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,7.0,88.0,531.0,17759583,24372,24889.0
2022,4,서림동,11620665,71045.0,97275.0,44814.0,941252,2530625.0,2326741000.0,16507589171.0,762,39,16,73,2.1,5.12,0.08,74.0,2.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,118.0,5129294,24645,1621.0
2022,4,서빙고동,11170690,86268.0,90824.0,81713.0,2821948,4208562.0,1848409000.0,4033601020.0,387,15,10,29,2.58,3.88,0.01,61.0,15.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,102.0,1841075,13291,8230.0
2022,4,서원동,11620645,135957.0,180522.0,91392.0,647532,2412001.0,12646339000.0,63816402982.0,1349,74,41,220,3.04,5.49,0.21,94.0,3.0,1.0,1.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,138.0,5656594,22834,2222.0
2022,4,서초1동,11650510,136224.0,149977.0,122471.0,1382685,4769119.0,9966241000.0,71343745970.0,3205,78,52,223,1.62,2.43,0.23,194.0,4.0,10.0,0.0,1.0,14.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,278.0,7718891,20781,42912.0
2022,4,서초2동,11650520,216989.0,277134.0,156844.0,1230924,5196131.0,189250953000.0,138817460050.0,4119,136,84,268,2.04,3.3,0.33,217.0,8.0,26.0,0.0,0.0,24.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,47.0,328.0,6784170,17183,47409.0
2022,4,서초3동,11650530,125431.0,144950.0,105913.0,2998572,4678950.0,185816336000.0,200887770957.0,7231,252,151,385,2.09,3.48,0.24,332.0,25.0,30.0,0.0,3.0,30.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,77.0,508.0,11973862,25750,59412.0
2022,4,서초4동,11650531,170607.0,208466.0,132748.0,879773,6475383.0,34302107000.0,188134358174.0,3302,97,59,231,1.79,2.94,0.38,257.0,2.0,13.0,0.0,1.0,31.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,346.0,6718047,26577,41528.0
2022,4,석관동,11290810,75510.0,107928.0,43091.0,1705061,2864182.0,5637529000.0,40352355694.0,1515,45,33,133,2.18,2.97,0.09,154.0,6.0,3.0,0.0,0.0,16.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,32.0,222.0,10364886,33174,2257.0
2022,4,석촌동,11710600,210293.0,236623.0,183963.0,946914,2927911.0,11065344000.0,84764393594.0,2680,127,87,244,3.25,4.74,0.28,159.0,3.0,7.0,0.0,2.0,27.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,223.0,7021862,34527,8931.0
2022,4,성내1동,11740640,77929.0,98768.0,57091.0,663675,3438376.0,6008482000.0,44032038344.0,1358,49,34,123,2.5,3.61,0.2,98.0,6.0,4.0,0.0,2.0,9.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,145.0,5963423,19174,12328.0
2022,4,성내2동,11740650,114766.0,113247.0,116286.0,625147,2824592.0,7459044000.0,47994148005.0,1504,55,40,121,2.66,3.66,0.24,113.0,2.0,3.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,156.0,8609874,24045,1864.0
2022,4,성내3동,11740660,112321.0,143274.0,81368.0,647356,2897346.0,7115757000.0,71803771629.0,2094,79,51,156,2.44,3.77,0.32,136.0,4.0,5.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,176.0,6577007,23172,3924.0
2022,4,성북동,11290525,99026.0,107393.0,90658.0,2879912,3470748.0,2988695000.0,24854751292.0,1049,42,19,64,1.81,4.0,0.04,166.0,6.0,4.0,0.0,0.0,6.0,2.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,250.0,4279021,16414,18115.0
2022,4,성산1동,11440720,134727.0,147330.0,122124.0,859254,2814646.0,3710965000.0,41386266735.0,1143,43,24,76,2.1,3.76,0.13,86.0,4.0,2.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,134.0,6314498,19859,4578.0
2022,4,성산2동,11440730,173331.0,198056.0,148605.0,1978724,3521472.0,7806334000.0,31912440514.0,1542,62,37,151,2.4,4.02,0.08,158.0,6.0,3.0,0.0,0.0,13.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,47.0,238.0,7200829,36249,1807.0
2022,4,성수1가1동,11200650,157825.0,108806.0,206843.0,1885875,3870717.0,3495894000.0,25713272430.0,1138,52,24,69,2.11,4.57,0.06,83.0,4.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,133.0,3228490,16029,2404.0
2022,4,성수1가2동,11200660,221072.0,239343.0,202801.0,930086,3263294.0,9073780000.0,58567549051.0,2037,103,44,126,2.16,5.06,0.22,79.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,110.0,5413618,14754,5449.0
2022,4,성수2가1동,11200670,152585.0,145855.0,159314.0,1184964,2900762.0,6597854000.0,93902163163.0,1622,65,20,111,1.23,4.01,0.14,109.0,3.0,3.0,0.0,0.0,13.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,173.0,5209181,18477,8245.0
2022,4,성수2가3동,11200690,173311.0,186863.0,159759.0,1054501,3358391.0,16087633000.0,127481761485.0,3217,133,75,231,2.33,4.13,0.31,104.0,3.0,16.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,158.0,5526216,10873,22647.0
2022,4,성현동,11620565,97449.0,109498.0,85399.0,678223,3455108.0,1155200000.0,9897740824.0,675,33,24,54,3.56,4.89,0.1,104.0,4.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,159.0,4565972,32568,1578.0
2022,4,세곡동,11680700,156336.0,174197.0,138476.0,6367772,3885403.0,5929313000.0,34229134672.0,1373,49,21,163,1.53,3.57,0.02,191.0,4.0,1.0,0.0,0.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,309.0,3395146,42164,295.0
2022,4,소공동,11140520,226786.0,227217.0,226356.0,943795,5380521.0,1652368496000.0,135873153163.0,3130,106,59,255,1.88,3.39,0.33,231.0,13.0,29.0,0.0,0.0,10.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,37.0,338.0,2868819,1350,81642.0
2022,4,송정동,11200720,165047.0,144863.0,185231.0,681916,2566462.0,836761000.0,7664452386.0,460,19,9,19,1.96,4.13,0.07,44.0,2.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,70.0,3308618,11173,752.0
2022,4,송중동,11305545,102186.0,135682.0,68691.0,1075796,2555447.0,8893681000.0,79253410540.0,1898,59,44,197,2.32,3.11,0.18,212.0,4.0,1.0,0.0,2.0,18.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,317.0,12482185,27542,1098.0
2022,4,송천동,11305555,79203.0,101666.0,56741.0,929913,2444557.0,4579288000.0,42616186488.0,1449,48,50,132,3.45,3.31,0.16,164.0,9.0,5.0,0.0,1.0,17.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,228.0,12737853,28896,593.0
2022,4,송파1동,11710580,203039.0,212287.0,193791.0,686925,3129216.0,10025461000.0,68508608023.0,2002,77,50,173,2.5,3.85,0.29,102.0,2.0,4.0,0.0,3.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,142.0,6387004,26130,11606.0
2022,4,송파2동,11710590,161456.0,193516.0,129396.0,631023,4370970.0,3065626000.0,26328526443.0,937,53,30,100,3.2,5.66,0.15,79.0,3.0,1.0,0.0,0.0,11.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,110.0,3223593,21811,4474.0
2022,4,수궁동,11530790,89885.0,110702.0,69067.0,2661352,2682295.0,2334071000.0,12960002529.0,748,32,17,70,2.27,4.28,0.03,154.0,3.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,69.0,246.0,2029237,25143,1676.0
2022,4,수색동,11380650,89896.0,89555.0,90238.0,1290258,3253972.0,1003417000.0,5388399740.0,440,14,17,29,3.86,3.18,0.03,60.0,5.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,99.0,1658149,7827,253.0
2022,4,수서동,11680750,163218.0,184237.0,142199.0,1629403,3847379.0,76258364000.0,61837519807.0,916,29,11,123,1.2,3.17,0.06,89.0,3.0,3.0,0.0,0.0,11.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,137.0,2246094,16178,16798.0
2022,4,수유1동,11305615,68514.0,94394.0,42634.0,1649963,2220463.0,4835568000.0,56795933673.0,1116,37,35,74,3.14,3.32,0.07,153.0,4.0,2.0,0.0,0.0,12.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,219.0,6361648,21607,1101.0
2022,4,수유2동,11305625,88446.0,107311.0,69582.0,581617,2577008.0,2173352000.0,27213542959.0,910,43,31,63,3.41,4.73,0.16,85.0,3.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,119.0,5721714,21671,1281.0
2022,4,수유3동,11305635,96241.0,122733.0,69749.0,745645,2205999.0,11423379000.0,92691849656.0,2243,112,79,237,3.52,4.99,0.3,158.0,4.0,6.0,0.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,218.0,10625705,23645,2903.0
2022,4,숭인1동,11110700,126031.0,193281.0,58780.0,239396,2868519.0,700404000.0,3582209687.0,298,5,6,31,2.01,1.68,0.12,43.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,65.0,2171074,5812,254.0
2022,4,숭인2동,11110710,124208.0,156963.0,91452.0,351906,2607311.0,1873239000.0,31139572931.0,914,36,21,69,2.3,3.94,0.26,89.0,4.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,114.0,5403919,9149,1552.0
2022,4,시흥1동,11545670,105098.0,140288.0,69908.0,1524148,2757307.0,10107453000.0,89944469362.0,2335,104,57,236,2.44,4.45,0.15,223.0,9.0,7.0,1.0,2.0,25.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,52.0,330.0,5663844,34306,4719.0
2022,4,시흥2동,11545680,105525.0,123945.0,87104.0,1308882,3181421.0,700714000.0,4217815332.0,412,19,18,34,4.37,4.61,0.03,76.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,119.0,1733271,23869,852.0
2022,4,시흥3동,11545690,81694.0,115295.0,48093.0,1261391,2516251.0,1881726000.0,14086967908.0,1026,8,11,35,1.07,0.78,0.08,66.0,3.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,102.0,1291608,10878,1819.0
2022,4,시흥4동,11545700,86389.0,86389.0,,821709,2405620.0,1272771000.0,12874648995.0,500,16,12,39,2.4,3.2,0.06,72.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,109.0,2415909,21890,1252.0
2022,4,시흥5동,11545710,77376.0,104034.0,50718.0,1386972,2375052.0,1756860000.0,32722748849.0,821,31,27,78,3.29,3.78,0.06,106.0,3.0,0.0,0.0,0.0,16.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,167.0,3565055,18790,1523.0
2022,4,신길1동,11560630,77528.0,101172.0,53884.0,722925,2780044.0,4042937000.0,35036359647.0,903,25,21,70,2.33,2.77,0.12,85.0,1.0,2.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,25.0,135.0,5501864,17202,3183.0
2022,4,신길3동,11560650,97915.0,110610.0,85220.0,520083,3085442.0,3283400000.0,22556456952.0,780,34,15,54,1.92,4.36,0.15,102.0,3.0,5.0,0.0,1.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,161.0,6097456,16658,396.0
2022,4,신길4동,11560660,100862.0,77117.0,124607.0,292127,2717791.0,1031813000.0,8091174693.0,385,13,9,53,2.34,3.38,0.13,43.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,63.0,2853796,9364,987.0
2022,4,신길5동,11560670,115505.0,115505.0,,494653,2656511.0,1897828000.0,12229955493.0,355,16,11,35,3.1,4.51,0.07,66.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,31.0,109.0,3302662,9645,986.0
2022,4,신길6동,11560680,110171.0,122458.0,97883.0,653511,2954616.0,4508980000.0,35485423034.0,1080,36,30,95,2.78,3.33,0.17,123.0,4.0,1.0,0.0,1.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,29.0,179.0,5463641,16987,2180.0
2022,4,신길7동,11560690,102411.0,116423.0,88399.0,642487,3616070.0,2152921000.0,9790359573.0,584,18,22,65,3.77,3.08,0.09,78.0,5.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,127.0,3772695,12751,2532.0
2022,4,신내1동,11260680,104376.0,117243.0,91508.0,2606949,2780491.0,5354000000.0,37214566776.0,1399,67,37,169,2.64,4.79,0.05,160.0,3.0,2.0,1.0,0.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,237.0,5500152,40914,1909.0
2022,4,신내2동,11260690,102036.0,142927.0,61144.0,911281,3060535.0,3702575000.0,30859125395.0,743,16,16,93,2.15,2.15,0.08,104.0,6.0,3.0,0.0,0.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,153.0,1897500,23997,976.0
2022,4,신당5동,11140650,216182.0,198469.0,233894.0,319706,3027979.0,2523533000.0,27902087312.0,785,23,24,63,3.06,2.93,0.25,65.0,4.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,91.0,3922010,9927,652.0
2022,4,신당동,11140615,389385.0,364571.0,414199.0,534942,2816850.0,5529560000.0,83009948795.0,12109,245,220,131,1.82,2.02,2.26,99.0,7.0,5.0,0.0,1.0,12.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,143.0,6102354,7105,4548.0
2022,4,신대방1동,11590670,105449.0,134234.0,76665.0,675281,3845094.0,2928429000.0,16347154876.0,879,25,13,67,1.48,2.84,0.13,83.0,3.0,1.0,0.0,0.0,10.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,119.0,3713959,25113,2507.0
2022,4,신대방2동,11590680,113134.0,153431.0,72836.0,977033,3340157.0,104213594000.0,41309785656.0,1111,59,24,140,2.16,5.31,0.11,109.0,7.0,7.0,1.0,0.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,172.0,5158247,19143,7519.0
2022,4,신도림동,11530510,156946.0,199091.0,114801.0,1392788,4380318.0,11090150000.0,35171100817.0,1974,51,28,223,1.42,2.58,0.14,168.0,5.0,4.0,0.0,0.0,12.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,43.0,245.0,6267024,37145,9051.0
2022,4,신림동,11620695,142653.0,184220.0,101085.0,541240,2434279.0,9494602000.0,78678671116.0,1810,96,61,180,3.37,5.3,0.33,168.0,2.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,16.0,211.0,10112816,19935,1358.0
2022,4,신사1동,11380631,90815.0,102235.0,79395.0,808314,2637581.0,3955183000.0,23046828414.0,1050,50,29,103,2.76,4.76,0.13,94.0,3.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,137.0,6358275,27669,1361.0
2022,4,신사2동,11380632,90736.0,96797.0,84676.0,1046222,2635300.0,1341206000.0,11403574288.0,599,31,24,42,4.01,5.18,0.06,82.0,4.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,132.0,3095377,21138,977.0
2022,4,신사동,11620685,95097.0,127591.0,62603.0,641031,2430662.0,3497680000.0,31597037389.0,1207,54,44,108,3.65,4.47,0.19,79.0,3.0,2.0,0.0,1.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,120.0,7711213,23022,3519.0
2022,4,신사동,11680510,178809.0,236633.0,120985.0,2059234,5099915.0,43866426000.0,280328244657.0,4285,170,99,291,2.31,3.97,0.21,260.0,3.0,14.0,0.0,0.0,36.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,334.0,7275868,18137,28397.0
2022,4,신수동,11440630,134601.0,139437.0,129766.0,797879,4157605.0,2714169000.0,16901368913.0,1072,42,23,77,2.15,3.92,0.13,76.0,4.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,115.0,5204926,21438,2518.0
2022,4,신원동,11620655,87678.0,119440.0,55916.0,544977,2403237.0,1897811000.0,20089940915.0,759,25,26,57,3.43,3.29,0.14,54.0,6.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,6505867,18403,467.0
2022,4,신월1동,11470560,102701.0,85342.0,120061.0,622400,2227154.0,3569013000.0,32232031266.0,1162,45,34,72,2.93,3.87,0.19,71.0,3.0,3.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,99.0,3989383,21328,2040.0
2022,4,신월2동,11470570,89261.0,125227.0,53295.0,606811,2727225.0,2544130000.0,15917559121.0,685,27,15,51,2.19,3.94,0.11,65.0,3.0,1.0,0.0,0.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,92.0,3931456,22442,1729.0
2022,4,신월3동,11470580,74558.0,102219.0,46897.0,918039,2152244.0,2776216000.0,10846694136.0,577,18,13,52,2.25,3.12,0.06,70.0,2.0,1.0,0.0,0.0,7.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,95.0,2726611,16840,1063.0
2022,4,신월4동,11470590,78892.0,91617.0,66168.0,469873,2639083.0,2704626000.0,17173819996.0,746,35,27,72,3.62,4.69,0.16,63.0,2.0,1.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,87.0,3172401,18943,1229.0
2022,4,신월5동,11470600,83687.0,77792.0,89581.0,638302,2615553.0,2939034000.0,17748960399.0,654,30,27,69,4.13,4.59,0.1,54.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,78.0,2103697,15293,1344.0
2022,4,신월6동,11470610,116132.0,119424.0,112839.0,444286,2857257.0,2334650000.0,19358363654.0,567,34,18,53,3.17,6.0,0.13,47.0,1.0,2.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,74.0,930949,6659,597.0
2022,4,신월7동,11470611,78537.0,93332.0,63743.0,1230628,2343943.0,2146576000.0,16142104784.0,765,40,26,53,3.4,5.23,0.06,74.0,6.0,1.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,115.0,2134572,23403,2506.0
2022,4,신정1동,11470620,95922.0,129084.0,62760.0,747568,5046256.0,4372962000.0,33287856835.0,1138,48,31,114,2.72,4.22,0.15,94.0,7.0,3.0,0.0,0.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,144.0,3296428,21578,7998.0
2022,4,신정2동,11470630,93583.0,126406.0,60760.0,525899,4725315.0,4087769000.0,32645967250.0,1035,41,24,99,2.32,3.96,0.2,71.0,3.0,1.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,106.0,4361965,21607,12000.0
2022,4,신정3동,11470640,115200.0,167322.0,63078.0,2756536,3158844.0,4743307000.0,36394174672.0,1240,58,34,161,2.74,4.68,0.04,203.0,4.0,1.0,0.0,0.0,15.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,314.0,7521366,47275,2016.0
