연도,분기,행정동코드,행정동명,당월매출금액
2023,1,11530520,구로1동,11272329237
2023,1,11530530,구로2동,185174797645
2023,1,11530540,구로3동,146030167535
2023,1,11530550,구로4동,51250502730
2023,1,11530560,구로5동,95053297918
2023,1,11530595,가리봉동,20592347554
2023,1,11530720,고척1동,51140238684
2023,1,11530730,고척2동,26192250867
2023,1,11530740,개봉1동,28986610050
2023,1,11530750,개봉2동,25907147212
2023,1,11530760,개봉3동,18914939677
2023,1,11530770,오류1동,35259884669
2023,1,11530780,오류2동,20732098637
2023,1,11530790,수궁동,13374260155
2023,1,11530800,항동,208846654
2023,1,11545510,가산동,741085025660
2023,1,11545610,독산1동,244760266024
2023,1,11545620,독산2동,21205496684
2023,1,11545630,독산3동,38864382687
2023,1,11545640,독산4동,17910542910
2023,1,11545670,시흥1동,89155849955
2023,1,11545680,시흥2동,4225364260
2023,1,11545690,시흥3동,12435738967
2023,1,11545700,시흥4동,11708923340
2023,1,11545710,시흥5동,30189707250
2023,1,11560515,영등포본동,64152019483
2023,1,11560535,영등포동,295689889101
2023,1,11560540,여의동,344445574284
2023,1,11560550,당산1동,136665831241
2023,1,11560560,당산2동,60150060682
2023,1,11560585,도림동,15168319402
2023,1,11560605,문래동,130293404128
2023,1,11560610,양평1동,26842566987
2023,1,11560620,양평2동,78776896905
2023,1,11560630,신길1동,32925273908
2023,1,11560650,신길3동,20174193759
2023,1,11560660,신길4동,7046113414
2023,1,11560670,신길5동,12955852948
2023,1,11560680,신길6동,35949692780
2023,1,11560690,신길7동,9877956426
2023,1,11560700,대림1동,28534033725
2023,1,11560710,대림2동,39029287622
2023,1,11560720,대림3동,126631956533
2023,1,11590510,노량진1동,357975142697
2023,1,11590520,노량진2동,840142582484
2023,1,11590530,상도1동,54003692260
2023,1,11590540,상도2동,25437583546
2023,1,11590550,상도3동,37258460401
2023,1,11590560,상도4동,22120815699
2023,1,11590605,흑석동,53271496244
2023,1,11590620,사당1동,63477513670
2023,1,11590630,사당2동,75927823686
2023,1,11590640,사당3동,13863590556
2023,1,11590650,사당4동,22235110929
2023,1,11590651,사당5동,5243307718
2023,1,11590660,대방동,55516683862
2023,1,11590670,신대방1동,15744875313
2023,1,11590680,신대방2동,38215640380
2023,1,11620525,보라매동,27035907204
2023,1,11620545,청림동,4649262453
2023,1,11620565,성현동,9984641985
2023,1,11620575,행운동,40950505705
2023,1,11620585,낙성대동,51889412487
2023,1,11620595,청룡동,78256490602
2023,1,11620605,은천동,43424243163
2023,1,11620615,중앙동,37662681263
2023,1,11620625,인헌동,41520223307
2023,1,11620630,남현동,28395794010
2023,1,11620645,서원동,62008350268
2023,1,11620655,신원동,19873301125
2023,1,11620665,서림동,15724283301
2023,1,11620685,신사동,29510445448
2023,1,11620695,신림동,72637982011
2023,1,11620715,난향동,4410828525
2023,1,11620725,조원동,58451919241
2023,1,11620735,대학동,31521629384
2023,1,11620745,삼성동,12439195945
2023,1,11620765,미성동,25943475340
2023,1,11620775,난곡동,18174950546
2023,1,11650510,서초1동,69460879119
2023,1,11650520,서초2동,135739408849
2023,1,11650530,서초3동,206753579155
2023,1,11650531,서초4동,208610555437
2023,1,11650540,잠원동,80792715846
2023,1,11650550,반포본동,1843174831
2023,1,11650560,반포1동,77412641158
2023,1,11650570,반포2동,26895680201
2023,1,11650580,반포3동,93490141858
2023,1,11650581,반포4동,108656490573
2023,1,11650590,방배본동,52316943119
2023,1,11650600,방배1동,75613768577
2023,1,11650610,방배2동,45655337905
2023,1,11650620,방배3동,25252871589
2023,1,11650621,방배4동,63524187415
2023,1,11650651,양재1동,117968957949
2023,1,11650652,양재2동,140760082869
2023,1,11650660,내곡동,5746579150
2023,1,11680510,신사동,285891969446
2023,1,11680521,논현1동,271775916886
2023,1,11680531,논현2동,196001309337
2023,1,11680545,압구정동,345587573137
2023,1,11680565,청담동,260411553790
2023,1,11680580,삼성1동,285753604667
2023,1,11680590,삼성2동,95477704305
2023,1,11680600,대치1동,121993489000
2023,1,11680610,대치2동,175608566508
2023,1,11680630,대치4동,209574167869
2023,1,11680640,역삼1동,564967581951
2023,1,11680650,역삼2동,99674498043
2023,1,11680655,도곡1동,66762529075
2023,1,11680656,도곡2동,68420436161
2023,1,11680660,개포1동,26278943
2023,1,11680670,개포2동,23379580942
2023,1,11680690,개포4동,59154374632
2023,1,11680700,세곡동,35397118273
2023,1,11680720,일원본동,11891127184
2023,1,11680730,일원1동,27734010535
2023,1,11680740,일원2동,4559614339
2023,1,11680750,수서동,60970837336
2023,1,11710510,풍납1동,10646433281
2023,1,11710520,풍납2동,27559110196
2023,1,11710531,거여1동,17589875254
2023,1,11710532,거여2동,25323796776
2023,1,11710540,마천1동,38271566208
2023,1,11710550,마천2동,36479946621
2023,1,11710561,방이1동,41153412181
2023,1,11710562,방이2동,117914177209
2023,1,11710566,오륜동,4560553670
2023,1,11710570,오금동,81491171375
2023,1,11710580,송파1동,65660753222
2023,1,11710590,송파2동,26493713467
2023,1,11710600,석촌동,84598083588
2023,1,11710610,삼전동,70350982093
2023,1,11710620,가락본동,75786775997
2023,1,11710631,가락1동,478099299821
2023,1,11710632,가락2동,57242662435
2023,1,11710641,문정1동,31669660013
2023,1,11710642,문정2동,130370266579
2023,1,11710646,장지동,32716661937
2023,1,11710647,위례동,7202386686
2023,1,11710650,잠실본동,159145986855
2023,1,11710670,잠실2동,52187065392
2023,1,11710680,잠실3동,53443345424
2023,1,11710690,잠실4동,13495017862
2023,1,11710710,잠실6동,269448182071
2023,1,11710720,잠실7동,4930957880
2023,1,11740515,강일동,14936170238
2023,1,11740520,상일동,14767031873
2023,1,11740530,명일1동,58753339582
2023,1,11740540,명일2동,82157269028
2023,1,11740550,고덕1동,8223436368
2023,1,11740560,고덕2동,21660301548
2023,1,11740570,암사1동,36129610337
2023,1,11740580,암사2동,23038092035
2023,1,11740590,암사3동,14663923739
2023,1,11740600,천호1동,27577827322
2023,1,11740610,천호2동,153318566372
2023,1,11740620,천호3동,35223822572
2023,1,11740640,성내1동,43595377358
2023,1,11740650,성내2동,46569117483
2023,1,11740660,성내3동,69798747025
2023,1,11740685,길동,108105580665
2023,1,11740700,둔촌2동,25804239160
2023,2,11110515,청운효자동,26764446724
2023,2,11110530,사직동,101827559637
2023,2,11110540,삼청동,43745149532
2023,2,11110550,부암동,8166708028
2023,2,11110560,평창동,9282633552
2023,2,11110570,무악동,8153395561
2023,2,11110580,교남동,10271487961
2023,2,11110600,가회동,31292926170
2023,2,11110615,종로1·2·3·4가동,564518593784
2023,2,11110630,종로5·6가동,111073026204
2023,2,11110640,이화동,36600134694
2023,2,11110650,혜화동,57764815109
2023,2,11110670,창신1동,86048173899
2023,2,11110680,창신2동,13039465026
2023,2,11110690,창신3동,451621541
2023,2,11110700,숭인1동,3594215642
2023,2,11110710,숭인2동,34752744256
2023,2,11140520,소공동,127246375367
2023,2,11140540,회현동,233830732076
2023,2,11140550,명동,231068755453
2023,2,11140570,필동,37386283027
2023,2,11140580,장충동,24848105584
2023,2,11140590,광희동,168287851028
2023,2,11140605,을지로동,237962658165
2023,2,11140615,신당동,77766277913
2023,2,11140625,다산동,41255766322
2023,2,11140635,약수동,24953170847
2023,2,11140645,청구동,11055460375
2023,2,11140650,신당5동,27984754057
2023,2,11140665,동화동,15168114618
2023,2,11140670,황학동,64012047086
2023,2,11140680,중림동,29276716953
2023,2,11170510,후암동,19848350447
2023,2,11170520,용산2가동,13358363675
2023,2,11170530,남영동,60540401424
2023,2,11170555,청파동,45319206103
2023,2,11170560,원효로1동,130285748054
2023,2,11170570,원효로2동,55142801091
2023,2,11170580,효창동,10949326970
2023,2,11170590,용문동,26719493881
2023,2,11170625,한강로동,654570664004
2023,2,11170630,이촌1동,36139705053
2023,2,11170640,이촌2동,8909915838
2023,2,11170650,이태원1동,71994979317
2023,2,11170660,이태원2동,16974593784
2023,2,11170685,한남동,96528504923
2023,2,11170690,서빙고동,4040319414
2023,2,11170700,보광동,18078045997
2023,2,11200520,왕십리2동,12814066909
2023,2,11200535,왕십리도선동,40290489314
2023,2,11200540,마장동,27254574659
2023,2,11200550,사근동,44730739220
2023,2,11200560,행당1동,40372021343
2023,2,11200570,행당2동,6200397516
2023,2,11200580,응봉동,2797066442
2023,2,11200590,금호1가동,6370321339
2023,2,11200615,금호2·3가동,19810807537
2023,2,11200620,금호4가동,16049142142
2023,2,11200645,옥수동,10715644040
2023,2,11200650,성수1가1동,22557490195
2023,2,11200660,성수1가2동,65631606156
2023,2,11200670,성수2가1동,85006644740
2023,2,11200690,성수2가3동,116627606020
2023,2,11200720,송정동,7602922051
2023,2,11200790,용답동,34008828600
2023,2,11215710,화양동,100343722376
2023,2,11215730,군자동,46237519327
2023,2,11215740,중곡1동,53420827119
2023,2,11215750,중곡2동,40343977433
2023,2,11215760,중곡3동,20402052435
2023,2,11215770,중곡4동,37991283240
2023,2,11215780,능동,28608318870
2023,2,11215810,광장동,41598689218
2023,2,11215820,자양1동,40245127068
2023,2,11215830,자양2동,20560252164
2023,2,11215840,자양3동,46965899892
2023,2,11215847,자양4동,48260520739
2023,2,11215850,구의1동,53474892386
2023,2,11215860,구의2동,28318646077
2023,2,11215870,구의3동,114136250057
2023,2,11230536,용신동,100425695628
2023,2,11230545,제기동,640023872803
2023,2,11230560,전농1동,35241887834
2023,2,11230570,전농2동,16498483237
2023,2,11230600,답십리1동,38256050837
2023,2,11230610,답십리2동,30185244161
2023,2,11230650,장안1동,162095833613
2023,2,11230660,장안2동,85029060902
2023,2,11230705,청량리동,53694455529
2023,2,11230710,회기동,38209556335
2023,2,11230720,휘경1동,21595764025
2023,2,11230730,휘경2동,16510162485
2023,2,11230740,이문1동,29181829819
2023,2,11230750,이문2동,8194730214
2023,2,11260520,면목2동,24402374170
2023,2,11260540,면목4동,12421040448
2023,2,11260550,면목5동,8372973693
2023,2,11260565,면목본동,54766705318
2023,2,11260570,면목7동,43760974325
2023,2,11260575,면목3·8동,41657782971
2023,2,11260580,상봉1동,13784400730
2023,2,11260590,상봉2동,70932370201
2023,2,11260600,중화1동,22571291927
2023,2,11260610,중화2동,45201900672
2023,2,11260620,묵1동,46575508586
2023,2,11260630,묵2동,26950797610
2023,2,11260655,망우본동,67440346721
2023,2,11260660,망우3동,15560710820
2023,2,11260680,신내1동,38460242361
2023,2,11260690,신내2동,30154115386
2023,2,11290525,성북동,27563934833
2023,2,11290555,삼선동,60947684400
2023,2,11290575,동선동,72208265546
2023,2,11290580,돈암1동,9769178426
2023,2,11290590,돈암2동,7725843159
2023,2,11290600,안암동,43458391583
2023,2,11290610,보문동,12499097699
2023,2,11290620,정릉1동,11566979253
2023,2,11290630,정릉2동,15857418575
2023,2,11290640,정릉3동,12989124867
2023,2,11290650,정릉4동,23069028243
2023,2,11290660,길음1동,12843799681
2023,2,11290685,길음2동,23537407046
2023,2,11290705,종암동,37305762111
2023,2,11290715,월곡1동,18857506179
2023,2,11290725,월곡2동,31737593863
2023,2,11290760,장위1동,12890846690
2023,2,11290770,장위2동,13859097326
2023,2,11290780,장위3동,6436263715
2023,2,11290810,석관동,41203525833
2023,2,11305534,삼양동,19009704119
2023,2,11305535,미아동,49435901673
2023,2,11305545,송중동,72475048029
2023,2,11305555,송천동,42308337774
2023,2,11305575,삼각산동,13624205328
2023,2,11305595,번1동,62028629175
2023,2,11305603,번2동,6197800980
2023,2,11305608,번3동,14848143298
2023,2,11305615,수유1동,56521342134
2023,2,11305625,수유2동,24988226049
2023,2,11305635,수유3동,89487301635
2023,2,11305645,우이동,32507217248
2023,2,11305660,인수동,20300059254
2023,2,11320511,창1동,28426650092
2023,2,11320512,창2동,20633228916
2023,2,11320513,창3동,16374412662
2023,2,11320514,창4동,20298600721
2023,2,11320515,창5동,60028673019
2023,2,11320521,도봉1동,50098071288
2023,2,11320522,도봉2동,12098172635
2023,2,11320660,쌍문1동,13691882761
2023,2,11320670,쌍문2동,28209447663
2023,2,11320680,쌍문3동,34257596880
2023,2,11320681,쌍문4동,14788416182
2023,2,11320690,방학1동,52639312242
2023,2,11320700,방학2동,56308916642
2023,2,11320710,방학3동,12628334199
2023,2,11350560,월계1동,25243098922
2023,2,11350570,월계2동,4621635774
2023,2,11350580,월계3동,8143732567
2023,2,11350595,공릉1동,68858976132
2023,2,11350600,공릉2동,42626896922
2023,2,11350611,하계1동,57641528960
2023,2,11350612,하계2동,2236870641
2023,2,11350619,중계본동,42358706225
2023,2,11350621,중계1동,11359145081
2023,2,11350624,중계4동,46846195130
2023,2,11350625,중계2·3동,55889325566
2023,2,11350630,상계1동,51791044645
2023,2,11350640,상계2동,91628242817
2023,2,11350665,상계3·4동,15376253584
2023,2,11350670,상계5동,23377148988
2023,2,11350695,상계6·7동,100229015175
2023,2,11350700,상계8동,12181332252
2023,2,11350710,상계9동,16298317985
2023,2,11350720,상계10동,4402291532
2023,2,11380510,녹번동,47109754319
2023,2,11380520,불광1동,49268685551
2023,2,11380530,불광2동,29755664613
2023,2,11380551,갈현1동,45828216271
2023,2,11380552,갈현2동,57488446978
2023,2,11380560,구산동,16106032853
2023,2,11380570,대조동,66965433927
2023,2,11380580,응암1동,43200544396
2023,2,11380590,응암2동,18651380276
2023,2,11380600,응암3동,49326951730
2023,2,11380625,역촌동,39516095601
2023,2,11380631,신사1동,25375963523
2023,2,11380632,신사2동,11731594025
2023,2,11380640,증산동,16358629822
2023,2,11380650,수색동,5817250647
2023,2,11380690,진관동,39221056834
2023,2,11410520,천연동,21632379724
2023,2,11410555,북아현동,14653200060
2023,2,11410565,충현동,32907535136
2023,2,11410585,신촌동,139537374514
2023,2,11410615,연희동,67151763490
2023,2,11410620,홍제1동,24163076797
2023,2,11410640,홍제3동,56406965792
2023,2,11410655,홍제2동,10587662285
2023,2,11410660,홍은1동,21647475704
2023,2,11410685,홍은2동,27230040104
2023,2,11410690,남가좌1동,19161975964
2023,2,11410700,남가좌2동,28597996637
2023,2,11410710,북가좌1동,5411304998
2023,2,11410720,북가좌2동,43812794850
2023,2,11440555,아현동,39209992459
2023,2,11440565,공덕동,48285958630
2023,2,11440585,도화동,63759828988
2023,2,11440590,용강동,81930790259
2023,2,11440600,대흥동,58829774689
2023,2,11440610,염리동,20670668895
2023,2,11440630,신수동,17173893607
2023,2,11440655,서강동,38825376692
2023,2,11440660,서교동,354341175579
2023,2,11440680,합정동,60479705605
2023,2,11440690,망원1동,53382278589
2023,2,11440700,망원2동,32355726756
2023,2,11440710,연남동,36945459728
2023,2,11440720,성산1동,39997166452
2023,2,11440730,성산2동,33230848425
2023,2,11440740,상암동,84023226024
2023,2,11470510,목1동,83603411099
2023,2,11470520,목2동,33901206451
2023,2,11470530,목3동,37778365370
2023,2,11470540,목4동,27394334467
2023,2,11470550,목5동,64321686026
2023,2,11470560,신월1동,32342531215
2023,2,11470570,신월2동,15853167968
2023,2,11470580,신월3동,11710016836
