요청구,연도,분기,NM,GUBUN,전체,1층,1층외
구로구,2025,4,고척1동,dong,,,
구로구,2025,4,고척2동,dong,,,
구로구,2025,4,개봉1동,dong,,,
구로구,2025,4,개봉2동,dong,,,
구로구,2025,4,개봉3동,dong,,,
구로구,2025,4,오류1동,dong,,,
구로구,2025,4,오류2동,dong,,,
구로구,2025,4,수궁동,dong,,,
구로구,2025,4,항동,dong,,,
금천구,2020,1,금천구,gu,100361.0,110345.0,90378.0
금천구,2020,1,가산동,dong,112786.0,139572.0,86000.0
금천구,2020,1,독산1동,dong,97860.0,94595.0,101125.0
금천구,2020,1,독산2동,dong,55292.0,84092.0,26493.0
금천구,2020,1,독산3동,dong,66196.0,84324.0,48067.0
금천구,2020,1,독산4동,dong,87244.0,99794.0,74694.0
금천구,2020,1,시흥1동,dong,93100.0,114362.0,71837.0
금천구,2020,1,시흥2동,dong,120210.0,167667.0,72754.0
금천구,2020,1,시흥3동,dong,116663.0,93004.0,140322.0
금천구,2020,1,시흥4동,dong,106586.0,125396.0,87776.0
금천구,2020,1,시흥5동,dong,73000.0,112292.0,33709.0
금천구,2020,2,금천구,gu,104859.0,123501.0,86218.0
금천구,2020,2,가산동,dong,126553.0,166558.0,86548.0
금천구,2020,2,독산1동,dong,92922.0,109787.0,76056.0
금천구,2020,2,독산2동,dong,61922.0,94324.0,29520.0
금천구,2020,2,독산3동,dong,77072.0,93418.0,60727.0
금천구,2020,2,독산4동,dong,86236.0,107298.0,65173.0
금천구,2020,2,시흥1동,dong,105580.0,136440.0,74720.0
금천구,2020,2,시흥2동,dong,114629.0,152894.0,76365.0
금천구,2020,2,시흥3동,dong,121296.0,110290.0,132303.0
금천구,2020,2,시흥4동,dong,83704.0,99453.0,67956.0
금천구,2020,2,시흥5동,dong,73039.0,110252.0,35826.0
금천구,2020,3,금천구,gu,105373.0,121063.0,89683.0
금천구,2020,3,가산동,dong,127712.0,162927.0,92498.0
금천구,2020,3,독산1동,dong,97224.0,114688.0,79760.0
금천구,2020,3,독산2동,dong,62214.0,92484.0,31943.0
금천구,2020,3,독산3동,dong,74012.0,93892.0,54132.0
금천구,2020,3,독산4동,dong,82362.0,107497.0,57226.0
금천구,2020,3,시흥1동,dong,102067.0,133527.0,70607.0
금천구,2020,3,시흥2동,dong,113095.0,148734.0,77457.0
금천구,2020,3,시흥3동,dong,126717.0,108688.0,144746.0
금천구,2020,3,시흥4동,dong,81671.0,98242.0,65101.0
금천구,2020,3,시흥5동,dong,76657.0,108886.0,44429.0
금천구,2020,4,금천구,gu,103833.0,120513.0,87152.0
금천구,2020,4,가산동,dong,125913.0,156995.0,94830.0
금천구,2020,4,독산1동,dong,90991.0,110796.0,71187.0
금천구,2020,4,독산2동,dong,62714.0,92160.0,33268.0
금천구,2020,4,독산3동,dong,86348.0,95393.0,77302.0
금천구,2020,4,독산4동,dong,76143.0,117547.0,34739.0
금천구,2020,4,시흥1동,dong,100285.0,133666.0,66904.0
금천구,2020,4,시흥2동,dong,97488.0,121308.0,73668.0
금천구,2020,4,시흥3동,dong,118734.0,107677.0,129791.0
금천구,2020,4,시흥4동,dong,82064.0,100126.0,64002.0
금천구,2020,4,시흥5동,dong,79232.0,114345.0,44119.0
금천구,2021,1,금천구,gu,105868.0,123246.0,88490.0
금천구,2021,1,가산동,dong,129897.0,159077.0,100717.0
금천구,2021,1,독산1동,dong,88054.0,113872.0,62237.0
금천구,2021,1,독산2동,dong,64026.0,93435.0,34617.0
금천구,2021,1,독산3동,dong,87741.0,98298.0,77184.0
금천구,2021,1,독산4동,dong,77266.0,115522.0,39010.0
금천구,2021,1,시흥1동,dong,101374.0,140251.0,62497.0
금천구,2021,1,시흥2동,dong,88479.0,113968.0,62991.0
금천구,2021,1,시흥3동,dong,124551.0,107966.0,141136.0
금천구,2021,1,시흥4동,dong,89507.0,112804.0,66211.0
금천구,2021,1,시흥5동,dong,77185.0,110542.0,43828.0
금천구,2021,2,금천구,gu,107747.0,117213.0,98280.0
금천구,2021,2,가산동,dong,123282.0,131181.0,115383.0
금천구,2021,2,독산1동,dong,90722.0,112141.0,69304.0
금천구,2021,2,독산2동,dong,67656.0,91603.0,43710.0
금천구,2021,2,독산3동,dong,89538.0,103758.0,75317.0
금천구,2021,2,독산4동,dong,75090.0,112188.0,37992.0
금천구,2021,2,시흥1동,dong,94945.0,137707.0,52183.0
금천구,2021,2,시흥2동,dong,77130.0,91523.0,62736.0
금천구,2021,2,시흥3동,dong,168778.0,106489.0,231066.0
금천구,2021,2,시흥4동,dong,91921.0,111309.0,72532.0
금천구,2021,2,시흥5동,dong,75688.0,110651.0,40724.0
금천구,2021,3,금천구,gu,106915.0,115281.0,98550.0
금천구,2021,3,가산동,dong,126183.0,138645.0,113720.0
금천구,2021,3,독산1동,dong,89150.0,105692.0,72608.0
금천구,2021,3,독산2동,dong,81574.0,89199.0,73949.0
금천구,2021,3,독산3동,dong,91090.0,101906.0,80273.0
금천구,2021,3,독산4동,dong,73835.0,105687.0,41984.0
금천구,2021,3,시흥1동,dong,95092.0,133960.0,56224.0
금천구,2021,3,시흥2동,dong,78752.0,89937.0,67567.0
금천구,2021,3,시흥3동,dong,147219.0,104972.0,189465.0
금천구,2021,3,시흥4동,dong,80911.0,96989.0,64833.0
금천구,2021,3,시흥5동,dong,70724.0,101892.0,39555.0
금천구,2021,4,금천구,gu,108056.0,118090.0,98022.0
금천구,2021,4,가산동,dong,123856.0,141928.0,105783.0
금천구,2021,4,독산1동,dong,90067.0,104532.0,75601.0
금천구,2021,4,독산2동,dong,97896.0,105926.0,89867.0
금천구,2021,4,독산3동,dong,86999.0,104205.0,69792.0
금천구,2021,4,독산4동,dong,71225.0,97635.0,44815.0
금천구,2021,4,시흥1동,dong,98634.0,132337.0,64930.0
금천구,2021,4,시흥2동,dong,70213.0,73946.0,66480.0
금천구,2021,4,시흥3동,dong,141248.0,115445.0,167051.0
금천구,2021,4,시흥4동,dong,92534.0,104096.0,80972.0
금천구,2021,4,시흥5동,dong,83734.0,109214.0,58254.0
금천구,2022,1,금천구,gu,102408.0,115348.0,89468.0
금천구,2022,1,가산동,dong,121086.0,142745.0,99427.0
금천구,2022,1,독산1동,dong,90634.0,106303.0,74965.0
금천구,2022,1,독산2동,dong,86055.0,90369.0,81742.0
금천구,2022,1,독산3동,dong,85760.0,100429.0,71092.0
금천구,2022,1,독산4동,dong,73807.0,101320.0,46294.0
금천구,2022,1,시흥1동,dong,93472.0,130200.0,56745.0
금천구,2022,1,시흥2동,dong,75226.0,70745.0,79706.0
금천구,2022,1,시흥3동,dong,108488.0,102647.0,114329.0
금천구,2022,1,시흥4동,dong,70837.0,92793.0,48880.0
금천구,2022,1,시흥5동,dong,84367.0,106955.0,61779.0
금천구,2022,2,금천구,gu,92108.0,111744.0,72472.0
금천구,2022,2,가산동,dong,107505.0,134211.0,80799.0
금천구,2022,2,독산1동,dong,89245.0,104696.0,73795.0
금천구,2022,2,독산2동,dong,65909.0,89792.0,42026.0
금천구,2022,2,독산3동,dong,78067.0,97655.0,58480.0
금천구,2022,2,독산4동,dong,73022.0,91445.0,54599.0
금천구,2022,2,시흥1동,dong,83070.0,119198.0,46942.0
금천구,2022,2,시흥2동,dong,89154.0,101366.0,76943.0
금천구,2022,2,시흥3동,dong,73296.0,107914.0,38677.0
금천구,2022,2,시흥4동,dong,99480.0,99480.0,
금천구,2022,2,시흥5동,dong,119757.0,118114.0,121400.0
금천구,2022,3,금천구,gu,94403.0,114823.0,73982.0
금천구,2022,3,가산동,dong,107141.0,132819.0,81463.0
금천구,2022,3,독산1동,dong,88218.0,101269.0,75167.0
금천구,2022,3,독산2동,dong,58540.0,70055.0,47024.0
금천구,2022,3,독산3동,dong,84179.0,108489.0,59868.0
금천구,2022,3,독산4동,dong,63717.0,85839.0,41596.0
금천구,2022,3,시흥1동,dong,97412.0,138525.0,56298.0
금천구,2022,3,시흥2동,dong,108916.0,133762.0,84069.0
금천구,2022,3,시흥3동,dong,82220.0,115374.0,49065.0
금천구,2022,3,시흥4동,dong,94587.0,117109.0,72064.0
금천구,2022,3,시흥5동,dong,69372.0,103707.0,35037.0
금천구,2022,4,금천구,gu,96098.0,115843.0,76354.0
금천구,2022,4,가산동,dong,113597.0,142572.0,84623.0
금천구,2022,4,독산1동,dong,86823.0,101106.0,72540.0
금천구,2022,4,독산2동,dong,63699.0,69104.0,58294.0
금천구,2022,4,독산3동,dong,84889.0,113213.0,56565.0
금천구,2022,4,독산4동,dong,62725.0,82420.0,43030.0
금천구,2022,4,시흥1동,dong,105098.0,140288.0,69908.0
금천구,2022,4,시흥2동,dong,105525.0,123945.0,87104.0
금천구,2022,4,시흥3동,dong,81694.0,115295.0,48093.0
금천구,2022,4,시흥4동,dong,86389.0,86389.0,
금천구,2022,4,시흥5동,dong,77376.0,104034.0,50718.0
금천구,2023,1,금천구,gu,99390.0,116398.0,82381.0
금천구,2023,1,가산동,dong,121402.0,151903.0,90902.0
금천구,2023,1,독산1동,dong,88209.0,92565.0,83853.0
금천구,2023,1,독산2동,dong,66880.0,72255.0,61504.0
금천구,2023,1,독산3동,dong,88449.0,103025.0,73873.0
금천구,2023,1,독산4동,dong,65107.0,78547.0,51667.0
금천구,2023,1,시흥1동,dong,109021.0,141221.0,76820.0
금천구,2023,1,시흥2동,dong,66203.0,,66203.0
금천구,2023,1,시흥3동,dong,81203.0,115397.0,47008.0
금천구,2023,1,시흥4동,dong,102829.0,102829.0,
금천구,2023,1,시흥5동,dong,93882.0,107801.0,79963.0
금천구,2023,2,금천구,gu,105422.0,124577.0,86268.0
금천구,2023,2,가산동,dong,126809.0,156971.0,96646.0
금천구,2023,2,독산1동,dong,100481.0,109722.0,91239.0
금천구,2023,2,독산2동,dong,76625.0,83172.0,70078.0
금천구,2023,2,독산3동,dong,86653.0,100062.0,73245.0
금천구,2023,2,독산4동,dong,88195.0,119133.0,57258.0
금천구,2023,2,시흥1동,dong,116481.0,151387.0,81575.0
금천구,2023,2,시흥2동,dong,54286.0,,54286.0
금천구,2023,2,시흥3동,dong,82590.0,118545.0,46635.0
금천구,2023,2,시흥4동,dong,116815.0,116815.0,
금천구,2023,2,시흥5동,dong,84168.0,91030.0,77305.0
금천구,2023,3,금천구,gu,107607.0,129916.0,85298.0
금천구,2023,3,가산동,dong,131085.0,165944.0,96227.0
금천구,2023,3,독산1동,dong,101692.0,110677.0,92706.0
금천구,2023,3,독산2동,dong,84796.0,84796.0,
금천구,2023,3,독산3동,dong,86801.0,104347.0,69254.0
금천구,2023,3,독산4동,dong,90035.0,123716.0,56354.0
금천구,2023,3,시흥1동,dong,114291.0,153705.0,74876.0
금천구,2023,3,시흥2동,dong,60905.0,,60905.0
금천구,2023,3,시흥3동,dong,84304.0,116815.0,51794.0
금천구,2023,3,시흥4동,dong,104745.0,104745.0,
금천구,2023,3,시흥5동,dong,84808.0,104613.0,65003.0
금천구,2023,4,금천구,gu,105720.0,128991.0,82448.0
금천구,2023,4,가산동,dong,127728.0,163674.0,91781.0
금천구,2023,4,독산1동,dong,100591.0,107193.0,93988.0
금천구,2023,4,독산2동,dong,61582.0,86423.0,36742.0
금천구,2023,4,독산3동,dong,83115.0,93784.0,72446.0
금천구,2023,4,독산4동,dong,92298.0,131221.0,53375.0
금천구,2023,4,시흥1동,dong,103754.0,143045.0,64463.0
금천구,2023,4,시흥2동,dong,60905.0,,60905.0
금천구,2023,4,시흥3동,dong,82274.0,114536.0,50011.0
금천구,2023,4,시흥4동,dong,113004.0,113004.0,
금천구,2023,4,시흥5동,dong,87353.0,111058.0,63648.0
금천구,2024,1,금천구,gu,110668.0,136636.0,84699.0
금천구,2024,1,가산동,dong,133308.0,171974.0,94643.0
금천구,2024,1,독산1동,dong,103661.0,119317.0,88005.0
금천구,2024,1,독산2동,dong,62532.0,87442.0,37622.0
금천구,2024,1,독산3동,dong,75410.0,98758.0,52062.0
금천구,2024,1,독산4동,dong,91533.0,141078.0,41987.0
금천구,2024,1,시흥1동,dong,111632.0,155831.0,67433.0
금천구,2024,1,시흥2동,dong,,,
금천구,2024,1,시흥3동,dong,86910.0,113025.0,60796.0
금천구,2024,1,시흥4동,dong,95255.0,99593.0,90916.0
금천구,2024,1,시흥5동,dong,82292.0,97636.0,66948.0
금천구,2024,2,금천구,gu,115814.0,138293.0,93334.0
금천구,2024,2,가산동,dong,138065.0,169205.0,106925.0
금천구,2024,2,독산1동,dong,110055.0,137865.0,82246.0
금천구,2024,2,독산2동,dong,69290.0,102132.0,36447.0
금천구,2024,2,독산3동,dong,76565.0,95585.0,57546.0
금천구,2024,2,독산4동,dong,91242.0,137298.0,45187.0
금천구,2024,2,시흥1동,dong,106432.0,155444.0,57420.0
금천구,2024,2,시흥2동,dong,40177.0,,40177.0
금천구,2024,2,시흥3동,dong,90882.0,102927.0,78838.0
금천구,2024,2,시흥4동,dong,85352.0,79787.0,90916.0
금천구,2024,2,시흥5동,dong,87763.0,102211.0,73315.0
금천구,2024,3,금천구,gu,118866.0,135522.0,102209.0
금천구,2024,3,가산동,dong,134328.0,152916.0,115741.0
금천구,2024,3,독산1동,dong,119653.0,163886.0,75420.0
금천구,2024,3,독산2동,dong,115271.0,116876.0,113667.0
금천구,2024,3,독산3동,dong,76884.0,93979.0,59788.0
금천구,2024,3,독산4동,dong,112668.0,168997.0,56340.0
금천구,2024,3,시흥1동,dong,106081.0,146792.0,65371.0
금천구,2024,3,시흥2동,dong,43117.0,,43117.0
금천구,2024,3,시흥3동,dong,107972.0,110813.0,105130.0
금천구,2024,3,시흥4동,dong,87636.0,80752.0,94520.0
금천구,2024,3,시흥5동,dong,79190.0,92388.0,65991.0
금천구,2024,4,금천구,gu,122249.0,137100.0,107398.0
금천구,2024,4,가산동,dong,136104.0,150319.0,121888.0
금천구,2024,4,독산1동,dong,124706.0,172145.0,77267.0
금천구,2024,4,독산2동,dong,136994.0,114653.0,159334.0
금천구,2024,4,독산3동,dong,86043.0,99781.0,72306.0
금천구,2024,4,독산4동,dong,119019.0,178971.0,59067.0
금천구,2024,4,시흥1동,dong,101331.0,145104.0,57558.0
금천구,2024,4,시흥2동,dong,43117.0,,43117.0
금천구,2024,4,시흥3동,dong,107061.0,104915.0,109207.0
금천구,2024,4,시흥4동,dong,91590.0,80013.0,103168.0
금천구,2024,4,시흥5동,dong,103671.0,126769.0,80573.0
금천구,2025,1,금천구,gu,119617.0,138757.0,100478.0
금천구,2025,1,가산동,dong,132043.0,152972.0,111114.0
금천구,2025,1,독산1동,dong,125374.0,172712.0,78035.0
금천구,2025,1,독산2동,dong,183806.0,155035.0,212577.0
금천구,2025,1,독산3동,dong,88180.0,95955.0,80405.0
금천구,2025,1,독산4동,dong,112603.0,165910.0,59296.0
금천구,2025,1,시흥1동,dong,89776.0,122824.0,56728.0
금천구,2025,1,시흥2동,dong,41565.0,,41565.0
금천구,2025,1,시흥3동,dong,102574.0,101164.0,103984.0
금천구,2025,1,시흥4동,dong,81045.0,117180.0,44910.0
금천구,2025,1,시흥5동,dong,122179.0,122179.0,
금천구,2025,2,금천구,gu,103414.0,129357.0,77471.0
금천구,2025,2,가산동,dong,119112.0,153313.0,84911.0
금천구,2025,2,독산1동,dong,103631.0,124384.0,82879.0
금천구,2025,2,독산2동,dong,145201.0,123819.0,166582.0
금천구,2025,2,독산3동,dong,83308.0,94117.0,72500.0
금천구,2025,2,독산4동,dong,73263.0,107248.0,39278.0
금천구,2025,2,시흥1동,dong,100940.0,148595.0,53285.0
금천구,2025,2,시흥2동,dong,89000.0,103859.0,74142.0
금천구,2025,2,시흥3동,dong,68176.0,91798.0,44554.0
금천구,2025,2,시흥4동,dong,88709.0,131796.0,45621.0
금천구,2025,2,시흥5동,dong,86443.0,127788.0,45098.0
금천구,2025,3,금천구,gu,102259.0,129389.0,75128.0
금천구,2025,3,가산동,dong,115547.0,151372.0,79721.0
금천구,2025,3,독산1동,dong,102815.0,120143.0,85487.0
금천구,2025,3,독산2동,dong,133419.0,123374.0,143464.0
금천구,2025,3,독산3동,dong,96721.0,95996.0,97446.0
금천구,2025,3,독산4동,dong,74774.0,111320.0,38227.0
금천구,2025,3,시흥1동,dong,101529.0,149035.0,54023.0
금천구,2025,3,시흥2동,dong,94418.0,104787.0,84049.0
금천구,2025,3,시흥3동,dong,65147.0,91723.0,38570.0
금천구,2025,3,시흥4동,dong,104672.0,156843.0,52501.0
금천구,2025,3,시흥5동,dong,83106.0,122253.0,43958.0
금천구,2025,4,금천구,gu,,,
금천구,2025,4,가산동,dong,,,
금천구,2025,4,독산1동,dong,,,
금천구,2025,4,독산2동,dong,,,
금천구,2025,4,독산3동,dong,,,
금천구,2025,4,독산4동,dong,,,
금천구,2025,4,시흥1동,dong,,,
금천구,2025,4,시흥2동,dong,,,
금천구,2025,4,시흥3동,dong,,,
금천구,2025,4,시흥4동,dong,,,
금천구,2025,4,시흥5동,dong,,,
영등포구,2020,1,영등포구,gu,100897.0,117531.0,84262.0
영등포구,2020,1,영등포본동,dong,119088.0,100764.0,137411.0
영등포구,2020,1,영등포동,dong,130682.0,125932.0,135432.0
영등포구,2020,1,여의동,dong,147067.0,198252.0,95882.0
영등포구,2020,1,당산1동,dong,73213.0,92233.0,54194.0
영등포구,2020,1,당산2동,dong,106842.0,142867.0,70817.0
영등포구,2020,1,도림동,dong,69993.0,93745.0,46241.0
영등포구,2020,1,문래동,dong,87074.0,99035.0,75114.0
영등포구,2020,1,양평1동,dong,72955.0,92632.0,53278.0
영등포구,2020,1,양평2동,dong,87389.0,106151.0,68628.0
영등포구,2020,1,신길1동,dong,100777.0,119431.0,82124.0
영등포구,2020,1,신길3동,dong,62229.0,91988.0,32470.0
영등포구,2020,1,신길4동,dong,73989.0,73989.0,
영등포구,2020,1,신길5동,dong,85181.0,85181.0,
영등포구,2020,1,신길6동,dong,91805.0,104042.0,79568.0
영등포구,2020,1,신길7동,dong,120592.0,122067.0,119116.0
영등포구,2020,1,대림1동,dong,83803.0,103900.0,63706.0
영등포구,2020,1,대림2동,dong,119687.0,166807.0,72568.0
영등포구,2020,1,대림3동,dong,76034.0,106735.0,45332.0
영등포구,2020,2,영등포구,gu,105369.0,124311.0,86428.0
영등포구,2020,2,영등포본동,dong,116024.0,89692.0,142357.0
영등포구,2020,2,영등포동,dong,123978.0,136441.0,111514.0
영등포구,2020,2,여의동,dong,150635.0,204094.0,97177.0
영등포구,2020,2,당산1동,dong,86256.0,107130.0,65382.0
영등포구,2020,2,당산2동,dong,117229.0,158043.0,76415.0
영등포구,2020,2,도림동,dong,86490.0,99885.0,73096.0
영등포구,2020,2,문래동,dong,96114.0,106184.0,86045.0
영등포구,2020,2,양평1동,dong,90159.0,94279.0,86038.0
영등포구,2020,2,양평2동,dong,90500.0,114266.0,66733.0
영등포구,2020,2,신길1동,dong,101826.0,129279.0,74372.0
영등포구,2020,2,신길3동,dong,68096.0,89922.0,46269.0
영등포구,2020,2,신길4동,dong,55725.0,52660.0,58789.0
영등포구,2020,2,신길5동,dong,75423.0,99342.0,51505.0
영등포구,2020,2,신길6동,dong,82540.0,102609.0,62472.0
영등포구,2020,2,신길7동,dong,109354.0,117875.0,100833.0
영등포구,2020,2,대림1동,dong,85401.0,108577.0,62224.0
영등포구,2020,2,대림2동,dong,115057.0,149784.0,80329.0
영등포구,2020,2,대림3동,dong,74878.0,95373.0,54383.0
영등포구,2020,3,영등포구,gu,106843.0,125517.0,88168.0
영등포구,2020,3,영등포본동,dong,120116.0,96928.0,143305.0
영등포구,2020,3,영등포동,dong,126429.0,137104.0,115755.0
영등포구,2020,3,여의동,dong,150965.0,205060.0,96870.0
영등포구,2020,3,당산1동,dong,90004.0,110628.0,69379.0
영등포구,2020,3,당산2동,dong,119295.0,158228.0,80362.0
영등포구,2020,3,도림동,dong,87568.0,99329.0,75806.0
영등포구,2020,3,문래동,dong,96969.0,103743.0,90196.0
영등포구,2020,3,양평1동,dong,91159.0,94853.0,87465.0
영등포구,2020,3,양평2동,dong,89892.0,115206.0,64579.0
영등포구,2020,3,신길1동,dong,100080.0,129127.0,71032.0
영등포구,2020,3,신길3동,dong,67096.0,86216.0,47976.0
영등포구,2020,3,신길4동,dong,54489.0,56603.0,52375.0
영등포구,2020,3,신길5동,dong,76578.0,102499.0,50656.0
영등포구,2020,3,신길6동,dong,83080.0,101326.0,64833.0
영등포구,2020,3,신길7동,dong,107830.0,118010.0,97650.0
영등포구,2020,3,대림1동,dong,85666.0,112461.0,58871.0
영등포구,2020,3,대림2동,dong,117225.0,149551.0,84900.0
