행정구역,2023_3Q_전체,2023_3Q_1층,2023_3Q_1층외,2023_4Q_전체,2023_4Q_1층,2023_4Q_1층외,2024_1Q_전체,2024_1Q_1층,2024_1Q_1층외
공항동,111639.0,138186.0,85092.0,117717.0,127117.0,108317.0,116006.0,131687.0,100326.0
방화1동,110107.0,128045.0,92169.0,115491.0,125791.0,105191.0,108309.0,116287.0,100332.0
방화2동,100156.0,79333.0,120979.0,106932.0,92955.0,120910.0,105262.0,102874.0,107649.0
방화3동,113963.0,155689.0,72237.0,110857.0,154480.0,67233.0,129998.0,161810.0,98186.0
구로구,133486.0,146069.0,120902.0,133081.0,146797.0,119365.0,135123.0,149570.0,120675.0
신도림동,166735.0,187906.0,145564.0,170291.0,172867.0,167714.0,168110.0,171083.0,165136.0
구로1동,138878.0,198232.0,79524.0,143470.0,203309.0,83631.0,153324.0,193181.0,113467.0
구로2동,123630.0,137774.0,109486.0,122743.0,136738.0,108748.0,118408.0,140693.0,96123.0
구로3동,164706.0,185139.0,144273.0,172837.0,206170.0,139504.0,188241.0,238362.0,138120.0
구로4동,137171.0,136642.0,137701.0,129206.0,133104.0,125308.0,131594.0,136177.0,127010.0
구로5동,122119.0,141177.0,103061.0,123791.0,138920.0,108663.0,120425.0,125776.0,115074.0
가리봉동,120224.0,142261.0,98187.0,117840.0,135133.0,100547.0,107489.0,112538.0,102440.0
고척1동,111102.0,137579.0,84625.0,100041.0,123536.0,76547.0,113095.0,119590.0,106600.0
고척2동,95344.0,95264.0,95425.0,95762.0,97814.0,93710.0,100550.0,102981.0,98118.0
개봉1동,109899.0,116178.0,103619.0,115030.0,129637.0,100423.0,123046.0,128685.0,117407.0
개봉2동,158155.0,142062.0,174248.0,141988.0,134114.0,149861.0,122932.0,98651.0,147214.0
개봉3동,93613.0,93613.0,,125491.0,94362.0,156619.0,140437.0,95247.0,185626.0
오류1동,130832.0,155435.0,106229.0,134859.0,164295.0,105424.0,152288.0,181860.0,122715.0
오류2동,148501.0,169034.0,127968.0,146606.0,162869.0,130343.0,145229.0,157605.0,132853.0
수궁동,122660.0,107199.0,138121.0,134504.0,107910.0,161098.0,140220.0,126950.0,153490.0
항동,168934.0,224866.0,113002.0,163123.0,216036.0,110209.0,170132.0,218281.0,121983.0
금천구,107607.0,129916.0,85298.0,105720.0,128991.0,82448.0,110668.0,136636.0,84699.0
가산동,131085.0,165944.0,96227.0,127728.0,163674.0,91781.0,133308.0,171974.0,94643.0
독산1동,101692.0,110677.0,92706.0,100591.0,107193.0,93988.0,103661.0,119317.0,88005.0
독산2동,84796.0,84796.0,,61582.0,86423.0,36742.0,62532.0,87442.0,37622.0
독산3동,86801.0,104347.0,69254.0,83115.0,93784.0,72446.0,75410.0,98758.0,52062.0
독산4동,90035.0,123716.0,56354.0,92298.0,131221.0,53375.0,91533.0,141078.0,41987.0
시흥1동,114291.0,153705.0,74876.0,103754.0,143045.0,64463.0,111632.0,155831.0,67433.0
시흥2동,60905.0,,60905.0,60905.0,,60905.0,,,
시흥3동,84304.0,116815.0,51794.0,82274.0,114536.0,50011.0,86910.0,113025.0,60796.0
시흥4동,104745.0,104745.0,,113004.0,113004.0,,95255.0,99593.0,90916.0
시흥5동,84808.0,104613.0,65003.0,87353.0,111058.0,63648.0,82292.0,97636.0,66948.0
영등포구,118001.0,135159.0,100843.0,116895.0,133304.0,100487.0,118742.0,131932.0,105551.0
영등포본동,101181.0,132178.0,70184.0,108181.0,119218.0,97143.0,106813.0,98596.0,115030.0
영등포동,125304.0,140177.0,110431.0,122386.0,141832.0,102941.0,120404.0,139943.0,100865.0
여의동,165664.0,221717.0,109610.0,164154.0,220293.0,108015.0,172875.0,235521.0,110229.0
당산1동,110212.0,127571.0,92853.0,106960.0,122403.0,91517.0,114736.0,127243.0,102229.0
당산2동,126362.0,153457.0,99267.0,128241.0,155716.0,100766.0,129765.0,154343.0,105187.0
도림동,99882.0,119790.0,79974.0,105393.0,111303.0,99483.0,97001.0,109124.0,84878.0
문래동,101707.0,113275.0,90138.0,105479.0,111648.0,99309.0,112715.0,118175.0,107255.0
양평1동,148445.0,166926.0,129964.0,142156.0,157214.0,127098.0,142441.0,116810.0,168072.0
양평2동,110608.0,110451.0,110764.0,110955.0,113019.0,108891.0,118311.0,111413.0,125209.0
신길1동,101544.0,126002.0,77086.0,95918.0,123858.0,67978.0,94043.0,116278.0,71808.0
신길3동,82129.0,92305.0,71954.0,76032.0,89215.0,62849.0,82316.0,89853.0,74779.0
신길4동,113469.0,107221.0,119718.0,114399.0,100100.0,128697.0,106636.0,105385.0,107887.0
신길5동,90712.0,111743.0,69680.0,86914.0,112448.0,61380.0,94693.0,118496.0,70890.0
신길6동,94786.0,119549.0,70024.0,95804.0,120370.0,71238.0,87941.0,108006.0,67875.0
신길7동,149664.0,117171.0,182157.0,137084.0,122553.0,151614.0,137017.0,117375.0,156660.0
대림1동,93232.0,111481.0,74983.0,91370.0,103277.0,79463.0,94491.0,97579.0,91402.0
대림2동,111297.0,152273.0,70321.0,110636.0,150763.0,70510.0,92724.0,123015.0,62432.0
대림3동,100487.0,122459.0,78515.0,94041.0,112557.0,75524.0,87239.0,110747.0,63731.0
동작구,144797.0,182069.0,107524.0,141411.0,181717.0,101105.0,141069.0,179717.0,102420.0
노량진1동,140237.0,176587.0,103888.0,147597.0,199544.0,95650.0,139616.0,188307.0,90926.0
노량진2동,227754.0,309185.0,146323.0,225511.0,310776.0,140247.0,219778.0,300440.0,139116.0
상도1동,141594.0,155889.0,127299.0,127471.0,155337.0,99605.0,122248.0,158085.0,86412.0
상도2동,140845.0,183063.0,98628.0,144532.0,187371.0,101692.0,141704.0,182797.0,100611.0
상도3동,114673.0,142701.0,86644.0,120133.0,145993.0,94273.0,125548.0,162264.0,88832.0
상도4동,91671.0,114733.0,68610.0,94833.0,119106.0,70559.0,98025.0,111038.0,85011.0
흑석동,136481.0,179753.0,93209.0,132793.0,173064.0,92521.0,135318.0,162486.0,108149.0
사당1동,122940.0,156315.0,89565.0,115946.0,150052.0,81841.0,121479.0,149264.0,93694.0
사당2동,141076.0,172880.0,109272.0,152931.0,191340.0,114522.0,167002.0,207435.0,126569.0
사당3동,101749.0,98090.0,105409.0,99881.0,107920.0,91842.0,101341.0,113244.0,89439.0
사당4동,198604.0,256651.0,140558.0,194211.0,247865.0,140558.0,197387.0,232700.0,162074.0
사당5동,104878.0,127465.0,82291.0,97351.0,121506.0,73195.0,94343.0,110503.0,78182.0
대방동,110024.0,112138.0,107910.0,107853.0,118153.0,97554.0,107913.0,131059.0,84766.0
신대방1동,97552.0,123635.0,71468.0,91810.0,114869.0,68751.0,95936.0,114396.0,77476.0
신대방2동,134697.0,189096.0,80299.0,135440.0,181678.0,89201.0,142710.0,189776.0,95644.0
관악구,115782.0,141276.0,90289.0,117480.0,142998.0,91963.0,116083.0,142865.0,89302.0
보라매동,113120.0,117976.0,108264.0,110543.0,117940.0,103146.0,106648.0,136467.0,76829.0
청림동,148914.0,148914.0,,139653.0,139653.0,,97095.0,142175.0,52014.0
성현동,169290.0,131303.0,207276.0,157933.0,119425.0,196440.0,101142.0,132278.0,70007.0
행운동,144325.0,145475.0,143175.0,151982.0,154538.0,149427.0,144683.0,148767.0,140599.0
낙성대동,133919.0,196058.0,71779.0,134226.0,196192.0,72260.0,131097.0,173038.0,89156.0
청룡동,123437.0,138866.0,108008.0,127187.0,144810.0,109564.0,133251.0,145593.0,120909.0
은천동,98226.0,148861.0,47591.0,101388.0,153825.0,48951.0,99953.0,146750.0,53156.0
중앙동,107660.0,155109.0,60211.0,99599.0,138563.0,60636.0,95302.0,130973.0,59630.0
인헌동,109003.0,147142.0,70864.0,108747.0,152283.0,65211.0,103839.0,137467.0,70210.0
남현동,149477.0,159173.0,139782.0,170852.0,153702.0,188001.0,147630.0,149531.0,145729.0
서원동,168713.0,225503.0,111922.0,176319.0,233062.0,119576.0,195703.0,222942.0,168465.0
신원동,92584.0,146213.0,38954.0,85904.0,138924.0,32883.0,91446.0,138888.0,44005.0
서림동,86640.0,93174.0,80106.0,82223.0,85771.0,78675.0,74943.0,93303.0,56583.0
신사동,101946.0,120651.0,83240.0,101865.0,117701.0,86029.0,103356.0,130577.0,76135.0
신림동,132126.0,165126.0,99127.0,137316.0,177813.0,96819.0,142576.0,205360.0,79791.0
난향동,87537.0,87537.0,,87537.0,87537.0,,78932.0,78932.0,
조원동,87513.0,114780.0,60245.0,88628.0,114655.0,62602.0,86190.0,114146.0,58235.0
대학동,88379.0,122623.0,54135.0,97858.0,139950.0,55766.0,97248.0,135233.0,59264.0
삼성동,69850.0,69850.0,,73429.0,73429.0,,87167.0,60140.0,114194.0
미성동,99419.0,97620.0,101218.0,93284.0,96888.0,89680.0,82720.0,90126.0,75315.0
난곡동,82248.0,101036.0,63459.0,86175.0,108459.0,63890.0,94325.0,109836.0,78813.0
서초구,134978.0,156381.0,113575.0,135964.0,155598.0,116330.0,136637.0,152663.0,120611.0
서초1동,134666.0,145167.0,124165.0,133117.0,134751.0,131483.0,131856.0,145820.0,117891.0
서초2동,204757.0,261325.0,148189.0,181696.0,215355.0,148038.0,205936.0,246414.0,165459.0
서초3동,138664.0,158718.0,118610.0,134159.0,152268.0,116049.0,133520.0,148970.0,118071.0
서초4동,239608.0,328045.0,151171.0,211664.0,258416.0,164912.0,193128.0,229941.0,156314.0
잠원동,123801.0,141466.0,106136.0,112993.0,131902.0,94085.0,108073.0,128592.0,87553.0
반포본동,,,,,,,,,
반포1동,169177.0,216237.0,122118.0,160150.0,199032.0,121268.0,146445.0,172244.0,120647.0
반포2동,190214.0,,190214.0,218412.0,,218412.0,207059.0,,207059.0
반포3동,116398.0,,116398.0,115831.0,,115831.0,198816.0,259326.0,138306.0
반포4동,154321.0,192795.0,115847.0,176130.0,233275.0,118985.0,172821.0,231412.0,114230.0
방배본동,104418.0,128092.0,80743.0,103419.0,126417.0,80420.0,102571.0,128514.0,76628.0
방배1동,123126.0,149621.0,96631.0,124416.0,156569.0,92264.0,128973.0,158512.0,99434.0
방배2동,120764.0,128529.0,112998.0,114469.0,120206.0,108731.0,106401.0,116645.0,96157.0
방배3동,126620.0,158632.0,94608.0,122085.0,156893.0,87276.0,111349.0,150718.0,71980.0
방배4동,107798.0,142520.0,73077.0,105925.0,131794.0,80055.0,119823.0,139138.0,100507.0
양재1동,115360.0,133323.0,97396.0,129559.0,141146.0,117971.0,118288.0,132084.0,104491.0
양재2동,101732.0,124547.0,78918.0,111509.0,136335.0,86684.0,121105.0,124809.0,117401.0
내곡동,104667.0,,104667.0,92281.0,76926.0,107635.0,108618.0,112652.0,104584.0
강남구,170684.0,182170.0,159198.0,171151.0,181426.0,160876.0,175465.0,186924.0,164007.0
신사동,159029.0,177870.0,140188.0,153685.0,170259.0,137110.0,148582.0,168610.0,128553.0
논현1동,164182.0,217008.0,111355.0,160054.0,199044.0,121064.0,167231.0,191970.0,142493.0
논현2동,141155.0,160138.0,122173.0,142870.0,161453.0,124287.0,140670.0,144072.0,137269.0
압구정동,191427.0,246566.0,136288.0,189908.0,243504.0,136311.0,223042.0,315725.0,130360.0
청담동,177110.0,168898.0,185322.0,178123.0,168898.0,187348.0,174568.0,170221.0,178914.0
삼성1동,218043.0,99286.0,336801.0,214118.0,115349.0,312887.0,216705.0,140688.0,292721.0
삼성2동,174492.0,158317.0,190667.0,177973.0,160802.0,195145.0,201912.0,206625.0,197199.0
대치1동,247573.0,305810.0,189335.0,200146.0,278465.0,121826.0,121826.0,,121826.0
대치2동,150218.0,162389.0,138046.0,187487.0,218055.0,156920.0,179832.0,206194.0,153469.0
대치4동,160216.0,195400.0,125031.0,160349.0,184079.0,136619.0,159427.0,182501.0,136352.0
역삼1동,176079.0,194122.0,158036.0,177055.0,186974.0,167135.0,186220.0,193530.0,178911.0
역삼2동,184237.0,164704.0,203769.0,172774.0,178337.0,167211.0,196996.0,217215.0,176776.0
도곡1동,144111.0,177849.0,110374.0,131320.0,143436.0,119203.0,176177.0,149681.0,202674.0
도곡2동,200584.0,200019.0,201149.0,219231.0,241539.0,196922.0,193577.0,216333.0,170821.0
개포1동,,,,,,,,,
개포2동,187591.0,157316.0,217866.0,166407.0,128944.0,203871.0,193753.0,138916.0,248590.0
개포4동,93972.0,118846.0,69099.0,100549.0,123464.0,77635.0,94733.0,114664.0,74803.0
세곡동,119723.0,155669.0,83776.0,121509.0,158681.0,84337.0,132965.0,175012.0,90919.0
일원본동,,,,,,,,,
일원1동,99370.0,114004.0,84735.0,94398.0,112162.0,76634.0,95941.0,114366.0,77516.0
일원2동,251526.0,,251526.0,175003.0,,175003.0,175467.0,,175467.0
수서동,126264.0,146166.0,106362.0,173129.0,166313.0,179944.0,185138.0,188477.0,181800.0
송파구,136609.0,160080.0,113137.0,128877.0,153807.0,103946.0,127058.0,151091.0,103025.0
풍납1동,132708.0,132708.0,,134567.0,134567.0,,81339.0,119006.0,43671.0
풍납2동,97247.0,133245.0,61248.0,87395.0,125123.0,49667.0,89815.0,126758.0,52872.0
거여1동,102527.0,160600.0,44454.0,82678.0,115156.0,50200.0,128624.0,177365.0,79884.0
거여2동,193081.0,296450.0,89712.0,153342.0,218828.0,87856.0,147407.0,204365.0,90450.0
마천1동,71761.0,76527.0,66994.0,80056.0,81689.0,78423.0,67950.0,82932.0,52969.0
마천2동,190219.0,181615.0,198823.0,160176.0,161171.0,159181.0,155970.0,156983.0,154956.0
방이1동,93046.0,96695.0,89396.0,100192.0,109180.0,91204.0,98743.0,129420.0,68067.0
방이2동,140538.0,159047.0,122030.0,136490.0,159794.0,113185.0,131190.0,147230.0,115151.0
오륜동,,,,,,,335204.0,335204.0,
오금동,109514.0,127439.0,91588.0,92909.0,120838.0,64979.0,77787.0,102366.0,53209.0
송파1동,130360.0,139303.0,121416.0,108891.0,127798.0,89983.0,100794.0,134424.0,67164.0
송파2동,101789.0,153607.0,49971.0,100560.0,134362.0,66759.0,102377.0,134689.0,70066.0
석촌동,128357.0,160317.0,96397.0,125860.0,157154.0,94566.0,117211.0,146061.0,88361.0
삼전동,136532.0,150173.0,122891.0,128273.0,152116.0,104430.0,111306.0,143879.0,78733.0
가락본동,139346.0,170644.0,108048.0,131218.0,167325.0,95112.0,116764.0,146661.0,86867.0
가락1동,128373.0,92931.0,163815.0,128960.0,91865.0,166055.0,128601.0,80259.0,176943.0
가락2동,106984.0,140921.0,73046.0,94031.0,121008.0,67053.0,89964.0,119306.0,60622.0
문정1동,91597.0,122956.0,60238.0,87394.0,115939.0,58848.0,88658.0,103433.0,73883.0
문정2동,156887.0,207530.0,106244.0,150114.0,197637.0,102591.0,146549.0,189901.0,103196.0
장지동,130917.0,134997.0,126838.0,107081.0,153581.0,60580.0,107897.0,161458.0,54337.0
위례동,140853.0,199199.0,82507.0,137234.0,192142.0,82325.0,137891.0,191622.0,84160.0
잠실본동,143295.0,191971.0,94618.0,127996.0,169182.0,86811.0,136916.0,175667.0,98164.0
잠실2동,385528.0,479212.0,291843.0,352604.0,438700.0,266508.0,329205.0,420195.0,238215.0
잠실3동,209287.0,200401.0,218173.0,192299.0,189978.0,194620.0,197928.0,188272.0,207584.0
잠실4동,,,,,,,,,
잠실6동,189614.0,188342.0,190887.0,180656.0,191668.0,169643.0,176392.0,177708.0,175076.0
잠실7동,,,,,,,,,
강동구,119949.0,141353.0,98545.0,121075.0,141144.0,101006.0,122369.0,143182.0,101556.0
강일동,154243.0,213132.0,95354.0,162333.0,222807.0,101858.0,154001.0,213914.0,94089.0
상일동,127832.0,158488.0,97176.0,131293.0,145850.0,116736.0,146507.0,139061.0,153952.0
명일1동,119132.0,149998.0,88266.0,117093.0,144294.0,89893.0,132814.0,162156.0,103472.0
명일2동,146852.0,226648.0,67056.0,152506.0,221074.0,83938.0,144082.0,203897.0,84266.0
고덕1동,139166.0,186527.0,91805.0,137026.0,182514.0,91538.0,102845.0,127567.0,78122.0
고덕2동,157741.0,165536.0,149946.0,162546.0,170263.0,154829.0,178773.0,183695.0,173850.0
암사1동,106468.0,135220.0,77716.0,102812.0,131520.0,74104.0,109909.0,141281.0,78537.0
암사2동,102818.0,113411.0,92225.0,102430.0,114207.0,90653.0,167459.0,230672.0,104245.0
암사3동,196318.0,161429.0,231208.0,194069.0,161717.0,226420.0,206062.0,214964.0,197161.0
천호1동,107181.0,108546.0,105816.0,110633.0,110054.0,111213.0,100237.0,108525.0,91949.0
천호2동,109585.0,137214.0,81955.0,111186.0,138249.0,84122.0,111454.0,138807.0,84101.0
천호3동,125467.0,141857.0,109077.0,129825.0,149435.0,110215.0,125394.0,131325.0,119463.0
성내1동,86523.0,102320.0,70725.0,96475.0,113167.0,79782.0,96357.0,117154.0,75561.0
성내2동,122930.0,125690.0,120171.0,124023.0,131276.0,116771.0,132712.0,135368.0,130055.0
성내3동,124771.0,159116.0,90425.0,119071.0,146159.0,91982.0,129067.0,155243.0,102890.0
길동,108537.0,131131.0,85943.0,110344.0,135284.0,85404.0,106442.0,131765.0,81119.0
둔촌1동,,,,,,,,,
둔촌2동,86112.0,110138.0,62085.0,94393.0,110154.0,78633.0,89473.0,101420.0,77526.0
